CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,17,13,8,16,11,4,100,90,80,30.32,30.12,29.98,10,2,0,32,19,41,0.57,8,Fog-Snow,346
2011-2-2,12,5,-2,2,-3,-8,83,67,50,30.73,30.58,30.28,10,10,5,24,12,31,T,1,Snow,325
2011-2-3,19,4,-12,0,-4,-13,92,66,39,30.70,30.56,30.41,10,10,10,16,9,32,0.00,0,,226
2011-2-4,30,16,2,13,4,-4,76,61,46,30.37,30.13,29.86,10,10,10,23,10,31,0.00,0,,212
2011-2-5,34,21,8,29,20,5,88,75,61,29.83,29.70,29.64,10,10,7,14,9,16,0.02,5,Rain,206
2011-2-6,37,34,30,32,29,24,89,82,75,30.17,29.93,29.72,10,7,4,17,11,28,T,8,Snow,321
2011-2-7,30,20,9,23,14,3,84,73,62,30.34,30.22,30.15,10,10,4,20,11,24,T,5,Snow,337
2011-2-8,9,5,0,1,-3,-8,86,73,60,30.62,30.52,30.38,10,7,1,20,13,22,0.12,8,Snow,13
2011-2-9,18,10,2,0,-1,-2,87,67,47,30.55,30.45,30.38,10,9,2,13,6,16,0.02,5,Snow,323
2011-2-10,28,11,-6,12,2,-9,87,67,46,30.36,30.20,30.10,10,10,10,20,12,30,0.00,4,,220
2011-2-11,41,26,11,25,15,5,76,62,48,30.22,30.11,30.07,10,10,10,16,10,21,0.00,1,,233
2011-2-12,47,34,21,28,25,20,88,63,38,30.23,30.15,30.06,10,10,9,23,12,31,0.00,3,,220
2011-2-13,54,44,33,33,30,28,82,62,41,30.10,29.93,29.77,10,10,10,20,11,24,0.00,2,,221
2011-2-14,50,43,35,32,29,25,75,61,46,30.32,30.23,30.11,10,10,10,13,8,20,0.00,3,,360
2011-2-15,52,44,35,46,39,29,100,80,60,30.21,30.01,29.95,10,7,0,23,12,30,T,5,Fog,183
2011-2-16,58,43,28,54,47,37,100,90,80,29.97,29.83,29.67,10,4,0,29,13,37,T,7,Fog,183
2011-2-17,74,61,48,55,45,25,86,57,27,29.94,29.65,29.54,10,10,10,31,18,39,0.00,4,,230
2011-2-18,59,47,34,34,28,22,75,50,24,30.29,30.20,29.97,10,10,10,16,7,18,0.00,2,,55
2011-2-19,50,47,43,38,32,27,82,64,45,30.25,30.15,29.96,10,10,10,24,16,31,T,8,Rain,104
2011-2-20,70,52,34,57,47,29,86,74,61,29.94,29.66,29.48,10,10,9,35,18,44,0.00,8,,198
2011-2-21,35,29,22,28,18,12,85,63,41,30.14,29.90,29.72,10,10,10,21,12,28,0.00,4,,312
2011-2-22,40,28,15,24,17,11,88,63,37,30.29,30.18,30.10,10,10,10,15,7,18,0.00,1,,64
2011-2-23,60,47,33,43,34,24,92,72,51,30.09,29.94,29.84,10,10,7,21,11,26,0.00,5,,144
2011-2-24,38,32,25,35,28,23,100,93,85,30.07,29.95,29.81,7,2,0,25,16,33,0.79,8,Fog-Rain-Snow-Thunderstorm,32
2011-2-25,27,23,19,23,16,12,96,80,63,30.31,30.20,30.05,10,8,5,20,9,23,0.00,8,,10
2011-2-26,31,26,21,30,24,16,100,89,77,30.14,29.94,29.78,10,3,0,9,4,10,T,8,Fog-Snow,79
2011-2-27,36,33,30,36,33,30,100,95,89,29.79,29.63,29.50,8,2,0,23,11,28,0.75,8,Fog-Rain-Thunderstorm,40
2011-2-28,37,31,24,30,22,16,92,72,51,30.30,30.11,29.78,10,9,7,22,9,26,0.00,2,,357
