CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-2-1,36,30,24,,,,75,61,47,,,,,,,15,9,21,0.00,,,-1
2009-2-2,26,17,8,,,,84,69,54,,,,,,,22,11,28,0.00,,,-1
2009-2-3,20,11,1,,,,79,68,56,,,,,,,28,16,36,T,,,-1
2009-2-4,17,9,0,,,,72,59,46,,,,,,,22,11,25,0.00,,,-1
2009-2-5,25,11,-4,,,,87,72,56,,,,,,,24,11,30,0.00,,,-1
2009-2-6,42,25,8,,,,96,78,59,,,,,,,18,8,27,0.00,,,-1
2009-2-7,56,46,36,,,,89,75,61,,,,,,,26,17,38,0.00,,,-1
2009-2-8,43,34,25,,,,92,75,57,,,,,,,14,6,21,0.00,,,-1
2009-2-9,53,40,26,,,,92,79,66,,,,,,,26,11,36,0.12,,,-1
2009-2-10,61,51,41,,,,93,71,49,,,,,,,31,15,44,0.00,,,-1
2009-2-11,50,43,36,,,,100,85,70,,,,,,,32,13,41,0.83,,,-1
2009-2-12,38,34,30,,,,78,67,56,,,,,,,26,14,37,0.00,,,-1
2009-2-13,36,31,25,,,,92,74,56,,,,,,,13,6,22,0.04,,,-1
2009-2-14,34,29,23,,,,92,74,56,,,,,,,15,8,18,0.01,,,-1
2009-2-15,31,25,19,,,,74,64,53,,,,,,,14,9,25,T,,,-1
2009-2-16,33,25,17,,,,80,61,41,,,,,,,12,6,16,0.00,,,-1
2009-2-17,43,35,26,,,,92,71,50,,,,,,,24,15,31,T,,,-1
2009-2-18,38,28,17,,,,100,81,62,,,,,,,30,13,36,0.22,,,-1
2009-2-19,23,17,11,,,,67,57,47,,,,,,,25,16,36,T,,,-1
2009-2-20,28,20,12,,,,67,53,39,,,,,,,18,7,23,0.00,,,-1
2009-2-21,29,25,20,,,,92,75,57,,,,,,,28,16,36,0.14,,,-1
2009-2-22,24,19,13,,,,80,68,55,,,,,,,17,11,23,T,,,-1
2009-2-23,27,18,9,,,,80,59,37,,,,,,,12,6,20,0.00,,,-1
2009-2-24,39,28,17,,,,84,68,52,,,,,,,20,11,23,0.00,,,-1
2009-2-25,54,45,35,,,,85,68,50,,,,,,,22,11,28,0.01,,,-1
2009-2-26,53,43,32,,,,100,88,75,,,,,,,15,7,20,1.95,,,-1
2009-2-27,46,34,21,,,,100,81,62,,,,,,,26,16,35,0.07,,,-1
2009-2-28,27,24,20,,,,74,66,57,,,,,,,21,12,31,T,,,-1
