PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,55,45,35,36,34,32,82,66,50,30.27,30.24,30.21,10,10,10,9,2,16,0.00,2,,103
2013-1-2,58,45,31,38,33,29,89,63,36,30.25,30.20,30.13,10,10,10,7,1,8,0.00,0,,153
2013-1-3,57,45,33,39,35,30,89,68,47,30.27,30.22,30.18,10,10,10,8,2,9,0.00,0,,309
2013-1-4,60,48,35,39,36,34,92,66,40,30.30,30.24,30.18,10,9,7,7,1,9,0.00,0,,147
2013-1-5,56,48,40,48,43,37,92,79,66,30.27,30.18,30.08,10,9,6,17,6,21,0.09,5,Rain,128
2013-1-6,51,46,40,48,43,39,93,78,63,30.20,30.14,30.06,10,8,2,15,6,17,0.11,7,Rain,297
2013-1-7,97,67,37,48,42,37,100,79,57,30.27,30.20,30.17,10,6,0,10,2,12,0.00,2,Fog,72
2013-1-8,61,52,42,47,44,41,100,78,55,30.25,30.19,30.13,10,6,0,9,2,12,0.00,2,Fog,296
2013-1-9,59,50,42,47,42,31,93,73,53,30.16,30.09,30.01,10,6,1,16,4,32,0.03,5,Rain,269
2013-1-10,54,48,41,37,32,27,79,58,37,30.21,30.13,30.09,10,10,10,18,7,24,T,1,,286
2013-1-11,57,47,36,41,36,31,82,60,37,30.28,30.19,30.14,10,10,10,21,4,31,0.01,4,Rain,314
2013-1-12,50,41,32,37,29,22,100,66,32,30.27,30.20,30.15,10,10,10,9,2,12,0.00,1,,300
2013-1-13,49,38,26,28,25,20,92,63,34,30.28,30.22,30.18,10,10,10,12,3,15,0.00,0,,279
2013-1-14,50,41,32,24,17,12,50,37,24,30.41,30.36,30.25,10,10,10,20,7,24,0.00,0,,272
2013-1-15,54,43,32,31,26,23,70,51,32,30.49,30.44,30.41,10,10,10,10,3,13,0.00,0,,225
2013-1-16,57,44,31,34,31,27,82,61,39,30.45,30.35,30.27,10,10,10,8,2,10,0.00,0,,296
2013-1-17,64,48,32,38,33,30,89,62,34,30.27,30.21,30.15,10,10,9,6,1,7,0.00,0,,194
2013-1-18,64,50,35,39,35,31,89,63,36,30.24,30.18,30.13,10,10,8,6,1,8,0.00,0,,208
2013-1-19,64,50,35,40,36,32,92,64,36,30.26,30.20,30.15,10,10,10,7,1,8,0.00,0,,176
2013-1-20,64,50,35,37,35,32,89,63,36,30.24,30.19,30.13,10,10,10,7,2,8,0.00,0,,235
2013-1-21,65,50,34,40,34,30,82,56,30,30.19,30.13,30.08,10,10,10,7,1,8,0.00,0,,149
2013-1-22,62,49,35,42,37,32,85,62,39,30.11,30.06,30.01,10,9,6,7,1,8,0.00,0,,326
2013-1-23,59,53,47,50,44,38,89,70,51,30.09,30.03,29.96,10,8,4,14,2,16,0.06,4,Rain,233
2013-1-24,54,52,50,53,51,48,100,95,89,30.19,30.12,30.07,8,4,2,7,1,8,0.37,8,Rain,187
2013-1-25,64,58,52,56,53,51,100,88,75,30.19,30.13,30.05,10,5,1,12,2,13,0.01,7,Rain,303
2013-1-26,58,51,43,52,45,37,100,74,47,30.10,30.05,30.02,10,9,2,22,7,25,0.01,5,Rain,300
2013-1-27,54,48,41,40,38,32,89,67,45,30.19,30.14,30.09,10,10,10,15,6,20,0.00,1,,281
2013-1-28,56,46,36,42,39,35,92,73,54,30.31,30.24,30.18,10,10,10,15,5,20,0.00,1,,296
2013-1-29,56,47,37,45,41,36,93,74,55,30.37,30.32,30.28,10,10,10,16,4,20,0.00,0,,304
2013-1-30,66,53,39,43,41,39,100,71,42,30.35,30.29,30.25,10,10,10,13,3,15,0.00,0,,270
2013-1-31,66,52,38,45,40,36,85,63,40,30.30,30.24,30.18,10,10,10,8,2,,0.00,0,,157
