CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,46,42,37,41,35,28,85,77,67,30.31,30.20,30.04,10,8,6,17,9,22,0.00,8,Rain,337
2013-1-2,41,37,30,29,27,26,82,70,57,30.37,30.31,30.27,10,7,4,13,8,,0.00,7,,339
2013-1-3,51,40,30,32,27,25,100,61,38,30.48,30.43,30.35,10,9,7,13,4,18,0.00,3,,6
2013-1-4,50,46,41,33,29,28,65,54,44,30.53,30.44,30.38,10,10,10,6,2,,0.00,7,Rain,316
2013-1-5,52,46,39,37,35,33,87,71,54,30.36,30.31,30.22,10,10,6,9,5,,0.00,4,,186
2013-1-6,57,46,35,33,28,24,89,59,28,30.41,30.35,30.30,10,10,9,13,5,,0.00,0,,1
2013-1-7,55,42,30,32,29,24,82,57,38,30.35,30.24,30.10,10,10,10,9,3,,0.00,5,,140
2013-1-8,49,48,46,46,43,30,93,82,50,30.12,30.04,29.98,10,5,2,10,6,,0.72,8,Rain,47
2013-1-9,57,54,50,54,51,48,94,89,86,30.13,30.05,29.94,10,6,2,25,11,32,1.34,8,Rain,58
2013-1-10,59,55,51,56,48,43,94,75,59,29.99,29.94,29.91,10,9,3,14,10,21,0.02,6,Rain,194
2013-1-11,72,60,48,61,49,41,83,66,39,29.95,29.85,29.76,10,10,10,26,11,32,0.00,6,,173
2013-1-12,68,52,37,64,52,29,94,85,66,29.96,29.79,29.69,10,7,1,22,10,33,0.26,8,Rain,351
2013-1-13,44,38,32,28,23,17,70,56,42,30.29,30.17,29.97,10,10,10,21,15,29,0.00,3,,348
2013-1-14,45,38,30,25,19,15,59,49,36,30.36,30.28,30.23,10,10,10,14,9,22,0.00,4,Snow,31
2013-1-15,39,34,30,29,24,17,86,63,46,30.25,30.21,30.17,10,9,2,17,10,22,0.06,7,Snow-Thunderstorm,5
2013-1-16,48,38,28,27,20,16,67,50,29,30.32,30.24,30.18,10,10,10,10,5,,0.00,1,,311
2013-1-17,61,48,35,32,29,27,76,54,30,30.51,30.40,30.26,10,10,10,12,3,20,0.00,0,,343
2013-1-18,63,48,34,33,31,28,79,54,31,30.52,30.41,30.27,10,10,10,16,5,18,0.00,0,,165
2013-1-19,71,56,42,44,40,33,79,56,34,30.27,30.21,30.14,10,10,10,10,8,20,0.00,3,,172
2013-1-20,72,58,44,44,40,37,85,59,33,30.22,30.15,30.07,10,10,10,10,3,,0.00,0,,134
2013-1-21,60,52,43,40,31,24,71,48,31,30.31,30.23,30.12,10,10,10,12,6,21,0.00,1,,359
2013-1-22,66,52,39,46,36,23,77,56,45,30.32,30.24,30.18,10,10,10,10,4,,0.00,3,,133
2013-1-23,73,63,53,54,51,47,80,66,48,30.26,30.19,30.12,10,10,10,14,9,22,0.00,3,,200
2013-1-24,79,66,53,59,53,47,90,69,44,30.19,30.11,30.02,10,8,2,12,6,,0.00,3,,159
2013-1-25,57,52,48,50,44,37,94,78,61,30.21,30.11,30.03,10,6,0,12,5,,0.00,8,Fog,339
2013-1-26,53,50,46,48,45,37,94,85,64,30.23,30.16,30.11,10,4,0,10,4,,0.01,8,Fog,88
2013-1-27,75,62,50,63,56,48,97,81,52,30.10,30.02,29.91,10,5,0,18,11,30,0.00,6,Fog,157
2013-1-28,79,74,68,64,63,61,84,71,54,30.00,29.92,29.83,10,10,7,22,14,33,0.00,7,,174
2013-1-29,79,68,57,65,57,28,86,69,33,29.83,29.62,29.44,10,8,1,24,17,39,0.33,7,Rain-Thunderstorm,212
2013-1-30,55,50,43,36,25,16,63,42,25,30.15,29.97,29.70,10,10,10,29,13,37,0.00,3,,302
2013-1-31,70,54,39,27,23,18,51,34,14,30.33,30.17,30.08,10,10,10,23,6,32,0.00,2,,215
