CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,23,22,20,20,18,16,100,89,77,30.25,30.03,29.71,10,3,0,41,24,61,0.74,8,Snow-Thunderstorm,55
2011-2-2,23,14,5,20,14,1,100,80,59,30.50,30.03,29.67,10,3,0,39,18,51,0.74,6,Snow,354
2011-2-3,16,5,-6,0,-5,-9,80,61,42,30.53,30.45,30.31,10,10,10,20,11,24,0.00,1,,243
2011-2-4,25,15,5,10,2,-5,60,55,50,30.29,30.09,29.87,10,10,10,23,12,29,0.00,1,,223
2011-2-5,28,16,4,19,9,1,88,69,50,29.85,29.72,29.62,10,10,9,15,5,20,0.00,4,,234
2011-2-6,32,28,24,29,26,21,100,91,81,30.00,29.87,29.79,10,4,0,14,5,20,0.20,8,Fog-Snow,171
2011-2-7,32,26,19,23,20,16,92,78,63,30.09,30.01,29.93,10,6,0,14,6,21,0.13,8,Fog-Snow,346
2011-2-8,20,11,2,18,3,-8,91,71,51,30.41,30.27,30.06,10,9,5,21,11,26,T,4,Snow,304
2011-2-9,12,5,-2,4,-6,-10,76,66,55,30.36,30.28,30.23,10,10,10,12,10,14,0.00,5,,263
2011-2-10,16,4,-9,5,-4,-12,83,66,48,30.25,30.12,30.01,10,10,10,22,9,28,0.00,1,,232
2011-2-11,30,18,5,25,13,1,87,77,67,30.03,29.95,29.87,10,9,5,18,9,23,T,7,Snow,230
2011-2-12,37,31,24,29,25,21,88,76,64,30.13,30.02,29.87,10,10,10,20,11,24,T,5,,242
2011-2-13,45,39,32,30,28,26,78,66,53,29.86,29.69,29.52,10,10,10,25,16,36,0.00,4,,232
2011-2-14,42,34,26,31,28,23,92,73,53,30.38,30.01,29.59,10,10,10,26,13,37,0.00,4,,313
2011-2-15,38,31,23,30,23,16,84,66,48,30.37,30.22,30.02,10,10,10,21,13,26,T,6,,171
2011-2-16,49,43,37,45,36,30,96,81,66,30.01,29.96,29.81,10,9,5,17,8,23,0.00,7,,198
2011-2-17,56,52,47,52,47,41,93,88,83,29.81,29.68,29.56,10,10,9,28,18,37,0.00,7,,201
2011-2-18,50,42,33,30,25,18,75,57,39,30.29,30.08,29.77,10,10,10,28,16,36,0.00,2,,271
2011-2-19,35,30,25,24,18,12,84,66,47,30.45,30.39,30.30,10,10,10,17,8,23,0.00,3,,41
2011-2-20,36,32,28,34,32,24,100,85,69,30.30,29.86,29.65,10,5,2,18,11,25,0.95,8,Rain-Thunderstorm,98
2011-2-21,33,29,25,32,27,22,96,91,85,29.98,29.82,29.66,10,7,3,22,15,29,T,8,Rain-Snow,68
2011-2-22,27,25,23,22,20,18,88,78,68,30.31,30.17,30.00,10,7,2,13,8,20,0.03,8,Snow,79
2011-2-23,33,29,24,31,25,19,100,88,75,30.30,30.13,30.00,10,7,2,18,9,22,0.11,8,Snow,159
2011-2-24,36,34,32,32,28,25,100,82,64,30.13,30.03,29.88,10,8,1,22,12,32,T,8,,22
2011-2-25,36,33,29,28,24,20,100,76,52,30.19,30.05,29.88,10,8,1,24,10,32,0.10,7,Snow,10
2011-2-26,33,29,24,31,25,21,100,91,81,30.13,29.98,29.79,9,3,1,12,5,21,0.13,8,Snow,16
2011-2-27,36,31,25,31,28,22,100,82,64,29.89,29.76,29.61,10,6,1,20,8,26,0.25,8,Rain-Thunderstorm,13
2011-2-28,37,31,25,28,23,18,92,70,47,30.31,30.02,29.68,10,9,6,22,9,28,0.14,4,Rain-Snow,356
