MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-5-1,94,83,72,26,21,14,17,12,6,29.88,29.81,29.70,10,10,10,16,8,21,0.00,1,,229
2013-5-2,93,84,74,22,4,-1,12,8,3,30.11,29.99,29.91,10,10,10,23,10,29,0.00,0,,53
2013-5-3,92,81,69,26,18,10,17,11,4,30.00,29.87,29.73,10,10,10,21,8,24,0.00,2,,92
2013-5-4,96,82,68,26,18,11,20,12,4,29.71,29.66,29.57,10,10,10,20,6,23,0.00,4,,194
2013-5-5,93,82,71,30,23,17,19,13,7,29.82,29.75,29.69,10,10,10,23,10,31,0.00,5,,200
2013-5-6,87,78,69,44,41,31,37,25,12,29.91,29.84,29.78,10,10,10,18,8,23,0.00,4,,204
2013-5-7,85,76,67,43,39,35,37,28,19,29.97,29.87,29.80,10,10,10,25,10,30,0.00,2,,211
2013-5-8,84,75,66,40,37,33,37,28,18,29.99,29.92,29.86,10,10,10,13,5,20,0.00,5,,262
2013-5-9,88,78,67,41,36,30,32,24,15,29.94,29.88,29.81,10,10,9,14,6,23,0.00,3,,276
2013-5-10,93,81,68,38,34,26,32,21,10,29.97,29.89,29.82,10,10,10,28,6,49,0.00,3,,246
2013-5-11,96,85,73,39,34,26,29,19,9,30.01,29.96,29.89,10,10,10,20,8,25,0.00,3,,86
2013-5-12,99,86,73,38,34,30,25,18,10,30.06,29.95,29.83,10,10,10,14,5,18,0.00,1,,92
2013-5-13,103,89,75,40,32,28,25,16,7,29.98,29.88,29.77,10,10,10,12,6,15,0.00,2,,129
2013-5-14,103,90,77,39,32,26,19,13,7,29.92,29.79,29.69,10,10,10,21,9,26,0.00,3,,187
2013-5-15,101,89,76,39,35,30,24,17,9,29.87,29.79,29.70,10,10,10,24,9,30,0.00,1,,246
2013-5-16,101,87,73,39,27,12,25,15,5,29.83,29.74,29.64,10,10,10,22,9,26,0.00,1,,196
2013-5-17,94,83,71,32,28,18,22,16,9,29.81,29.75,29.72,10,10,10,18,7,23,0.00,4,,188
2013-5-18,94,85,75,46,38,32,36,25,13,29.86,29.79,29.75,10,10,10,20,7,26,0.00,1,,265
2013-5-19,95,83,71,42,36,31,31,21,10,29.85,29.76,29.67,10,10,10,22,8,28,0.00,0,,236
2013-5-20,97,85,73,40,25,14,29,17,5,29.86,29.77,29.71,10,10,10,27,10,36,0.00,0,,273
2013-5-21,99,85,71,30,23,17,22,14,5,29.84,29.74,29.65,10,10,10,15,6,18,0.00,2,,200
2013-5-22,103,88,72,34,24,14,20,13,5,29.72,29.63,29.53,10,10,10,25,10,29,0.00,1,,158
2013-5-23,100,87,73,34,28,21,22,15,7,29.74,29.68,29.63,10,10,10,21,9,25,0.00,1,,179
2013-5-24,101,86,71,32,24,14,20,13,5,29.85,29.78,29.72,10,10,10,23,9,29,0.00,1,,188
2013-5-25,98,85,71,31,22,14,20,13,6,29.86,29.80,29.73,10,10,10,20,6,24,0.00,3,,261
2013-5-26,96,84,72,27,21,14,17,12,6,29.88,29.81,29.75,10,10,10,14,5,18,0.00,5,,183
2013-5-27,94,83,71,32,28,24,22,16,9,29.81,29.73,29.64,10,10,10,13,6,17,0.00,3,,104
2013-5-28,98,84,70,39,33,27,28,19,9,29.66,29.59,29.50,10,10,10,22,9,31,0.00,3,,251
2013-5-29,98,86,74,48,40,36,31,22,13,29.67,29.60,29.54,10,10,10,22,8,29,0.00,1,,234
2013-5-30,100,89,77,54,46,41,36,26,15,29.81,29.72,29.62,10,10,10,20,8,26,0.00,0,,279
2013-5-31,101,90,78,54,46,33,42,27,11,29.81,29.73,29.66,10,10,10,15,5,19,0.00,0,,268
