EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,55,48,41,54,44,39,100,95,89,30.16,30.00,29.81,10,2,0,23,12,33,1.15,8,Fog-Rain-Thunderstorm,107
2011-2-2,55,43,31,54,34,18,93,74,54,30.31,30.09,29.83,10,10,7,23,13,26,0.00,6,Fog,291
2011-2-3,39,34,28,33,24,16,89,69,48,30.41,30.35,30.29,10,8,3,21,9,24,0.17,8,Rain,355
2011-2-4,38,37,35,37,34,32,100,93,85,30.31,30.15,29.97,10,4,0,17,11,21,1.38,8,Rain,81
2011-2-5,49,40,31,39,35,28,100,77,53,29.97,29.89,29.83,10,6,0,20,8,24,0.09,6,Rain,254
2011-2-6,54,42,30,30,28,27,85,62,38,30.09,30.02,29.95,10,10,10,16,6,20,0.00,3,,295
2011-2-7,53,43,32,43,33,28,86,70,54,30.03,29.91,29.75,10,10,8,33,7,41,0.01,5,Rain,237
2011-2-8,44,37,30,29,22,18,75,58,41,30.26,30.18,30.00,10,10,10,25,15,32,0.00,2,,326
2011-2-9,46,36,26,32,20,15,68,52,36,30.29,30.17,30.04,10,10,5,17,6,22,0.04,4,Rain-Snow,60
2011-2-10,44,38,31,32,28,19,96,75,53,30.17,30.09,30.01,10,7,1,18,8,29,0.12,5,Rain-Snow,332
2011-2-11,48,38,27,25,16,7,75,49,23,30.24,30.19,30.13,10,10,10,16,8,29,0.00,2,,302
2011-2-12,56,43,29,23,17,7,47,37,26,30.36,30.31,30.24,10,10,10,17,9,26,0.00,1,,300
2011-2-13,64,50,35,27,23,20,64,42,19,30.35,30.27,30.19,10,10,10,16,7,22,0.00,1,,262
2011-2-14,68,55,41,36,29,24,49,37,24,30.20,30.15,30.08,10,10,10,21,10,28,0.00,1,,273
2011-2-15,63,51,39,30,27,23,70,46,21,30.36,30.28,30.20,10,10,6,17,8,23,0.00,4,,88
2011-2-16,65,53,40,46,37,27,83,61,39,30.39,30.30,30.24,10,10,10,12,6,16,0.00,3,,119
2011-2-17,72,59,45,48,43,34,100,63,25,30.28,30.22,30.15,10,6,0,16,6,21,0.00,2,Fog,158
2011-2-18,70,60,50,54,50,38,86,70,54,30.24,30.21,30.16,10,9,6,17,8,22,0.00,4,,268
2011-2-19,75,63,50,52,43,18,100,59,17,30.27,30.20,30.14,10,8,2,16,7,21,0.00,2,,323
2011-2-20,65,58,51,50,30,19,60,40,20,30.22,30.13,30.00,10,10,10,16,8,22,0.00,4,,103
2011-2-21,73,63,53,55,51,49,93,69,44,29.99,29.92,29.84,10,9,4,24,10,35,0.00,4,,237
2011-2-22,71,61,51,58,45,21,84,51,17,30.12,29.97,29.82,10,10,10,24,12,30,0.00,3,,300
2011-2-23,65,55,45,40,37,33,71,53,34,30.27,30.19,30.13,10,9,7,15,7,17,0.00,2,,80
2011-2-24,72,60,48,56,47,39,80,64,47,30.18,30.04,29.85,10,9,6,21,9,25,T,5,,153
2011-2-25,69,57,44,57,50,36,100,72,44,30.07,29.90,29.75,10,9,2,28,13,37,0.43,5,Rain,269
2011-2-26,69,53,36,40,36,32,82,55,27,30.18,30.08,30.02,10,10,10,17,6,20,0.00,0,,150
2011-2-27,76,64,52,58,51,38,83,67,51,30.11,30.03,29.97,10,10,10,21,10,28,0.00,4,,223
2011-2-28,76,66,56,63,57,52,93,77,60,29.98,29.91,29.75,10,9,1,35,13,45,0.86,6,Rain-Thunderstorm,234
