CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-6-1,86,74,61,55,51,48,72,52,31,30.01,29.94,29.85,10,10,10,14,7,17,0.00,3,,79
2012-6-2,96,84,72,68,61,53,69,50,31,29.89,29.83,29.77,10,10,10,20,11,24,0.00,6,,179
2012-6-3,96,86,76,70,67,61,82,59,36,29.89,29.82,29.75,10,10,10,24,14,30,0.00,6,,184
2012-6-4,94,85,75,71,69,64,79,62,44,29.92,29.82,29.74,10,10,10,20,9,24,0.00,5,,183
2012-6-5,97,86,75,69,66,64,69,52,35,29.82,29.76,29.68,10,10,10,26,8,32,0.00,5,,355
2012-6-6,95,82,69,70,68,66,90,66,41,29.90,29.79,29.71,10,7,0,36,11,48,1.59,6,Rain-Thunderstorm,78
2012-6-7,76,73,69,68,66,63,97,83,68,30.00,29.95,29.85,10,9,6,12,7,23,0.20,8,Rain,71
2012-6-8,87,79,70,64,61,57,79,58,37,29.99,29.92,29.83,10,10,10,13,6,16,0.00,6,,79
2012-6-9,91,80,69,68,65,63,84,64,44,29.86,29.77,29.68,10,10,10,18,8,22,0.00,2,,150
2012-6-10,93,84,75,72,68,65,82,64,46,29.75,29.71,29.68,10,10,10,26,15,31,0.00,2,,165
2012-6-11,98,88,78,73,71,63,85,64,42,29.92,29.80,29.72,10,10,10,40,17,49,T,3,Rain,184
2012-6-12,91,81,70,68,64,58,73,57,41,30.06,29.99,29.90,10,10,10,25,8,32,T,5,Rain,108
2012-6-13,91,81,70,73,67,64,87,67,47,30.09,29.93,29.84,10,9,1,18,9,22,0.70,7,Rain-Hail-Thunderstorm,145
2012-6-14,94,86,77,72,70,66,82,62,41,29.92,29.85,29.80,10,10,9,21,13,26,0.00,4,,153
2012-6-15,92,81,69,72,69,64,90,70,49,29.97,29.90,29.86,10,10,5,24,12,37,0.33,6,Rain-Thunderstorm,170
2012-6-16,93,84,74,72,69,65,84,63,41,30.04,29.98,29.91,10,10,10,20,11,25,0.00,5,,157
2012-6-17,91,82,73,70,68,67,79,63,47,30.00,29.92,29.80,10,10,10,18,9,24,T,5,Rain,177
2012-6-18,92,84,76,69,66,64,74,58,41,29.82,29.78,29.73,10,10,10,22,15,29,0.00,3,,163
2012-6-19,93,84,75,71,69,66,82,63,44,29.89,29.83,29.79,10,10,10,30,18,37,0.00,5,,161
2012-6-20,93,85,76,72,69,64,87,64,41,29.95,29.90,29.87,10,10,10,24,16,31,0.00,6,,166
2012-6-21,94,84,74,71,67,63,87,63,38,30.03,29.97,29.88,10,10,10,12,5,14,0.00,4,,148
2012-6-22,97,86,74,70,66,63,79,56,33,29.96,29.91,29.81,10,10,10,12,3,15,0.00,3,,39
2012-6-23,97,87,77,70,65,60,74,52,30,29.91,29.86,29.83,10,10,10,14,6,20,0.00,3,,142
2012-6-24,100,88,75,67,63,59,69,49,29,29.96,29.90,29.85,10,10,10,10,3,14,0.00,0,,128
2012-6-25,104,91,77,68,62,58,67,45,23,29.91,29.85,29.77,10,10,10,12,2,15,0.00,0,,250
2012-6-26,106,92,77,71,65,57,76,49,22,29.81,29.76,29.70,10,10,10,16,5,18,0.00,0,,37
2012-6-27,102,93,83,71,63,54,69,45,21,29.90,29.85,29.78,10,10,10,17,10,23,0.00,0,,132
2012-6-28,100,90,80,66,61,56,62,43,24,30.01,29.95,29.90,10,10,10,20,11,25,0.00,0,,171
2012-6-29,97,88,79,70,65,59,69,50,30,29.98,29.91,29.83,10,10,10,18,10,24,0.00,2,,173
2012-6-30,96,87,77,70,68,64,74,55,36,29.89,29.85,29.79,10,10,10,23,10,28,0.00,3,,174
