MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-8-1,110,98,85,44,37,25,25,15,5,29.86,29.78,29.71,10,10,10,17,6,22,0.00,1,,273
2009-8-2,113,100,87,46,40,35,21,15,8,29.84,29.75,29.67,10,10,10,17,5,23,0.00,3,,250
2009-8-3,114,102,89,51,43,32,27,17,7,29.83,29.74,29.67,10,10,10,18,6,22,0.00,3,,244
2009-8-4,112,101,90,62,53,44,36,24,11,29.87,29.78,29.67,10,10,10,17,9,23,0.00,3,,267
2009-8-5,113,104,95,57,53,48,26,20,13,29.81,29.74,29.64,10,10,8,20,6,26,0.00,4,,235
2009-8-6,110,101,91,58,46,31,30,19,8,29.85,29.73,29.65,10,10,10,25,9,30,0.00,4,Thunderstorm,187
2009-8-7,102,92,82,37,25,12,18,12,5,29.81,29.76,29.72,10,10,10,21,8,24,0.00,1,,268
2009-8-8,102,89,75,36,25,11,21,13,5,29.86,29.79,29.71,10,10,10,13,6,20,0.00,1,,66
2009-8-9,104,91,77,43,32,24,24,15,6,29.85,29.79,29.73,10,10,10,14,5,18,0.00,0,,127
2009-8-10,106,93,79,42,38,34,25,17,9,29.94,29.86,29.79,10,10,10,13,5,22,0.00,2,,311
2009-8-11,103,95,86,64,55,46,44,30,16,29.98,29.88,29.79,10,10,10,16,6,21,0.00,5,,253
2009-8-12,110,99,87,62,54,49,36,26,15,29.88,29.82,29.72,10,9,1,21,8,28,0.00,5,,154
2009-8-13,95,85,74,71,66,57,87,59,30,29.93,29.86,29.77,10,10,4,24,7,31,0.28,5,Rain-Thunderstorm,125
2009-8-14,105,93,80,65,58,46,58,37,15,29.87,29.79,29.70,10,10,10,16,7,22,0.00,3,,162
2009-8-15,106,93,80,56,46,39,42,27,11,29.81,29.74,29.66,10,10,10,18,7,22,0.00,2,,203
2009-8-16,106,94,81,52,40,31,36,22,8,29.87,29.75,29.67,10,10,10,14,5,21,0.00,0,,111
2009-8-17,108,94,80,42,34,24,25,16,6,29.82,29.73,29.66,10,10,10,15,5,23,0.00,0,,247
2009-8-18,109,95,80,40,35,29,23,15,7,29.78,29.70,29.62,10,10,10,14,6,20,0.00,0,,235
2009-8-19,106,95,84,61,51,41,39,27,14,29.81,29.72,29.65,10,10,10,17,7,21,0.00,1,,282
2009-8-20,109,98,87,59,52,42,37,24,11,29.78,29.70,29.61,10,10,10,18,8,24,0.00,1,,257
2009-8-21,107,93,79,65,57,52,58,38,18,29.89,29.77,29.66,10,10,5,36,10,44,T,5,Rain-Thunderstorm,266
2009-8-22,96,86,76,69,65,62,76,56,36,29.95,29.87,29.81,10,10,10,20,6,25,T,5,,81
2009-8-23,103,93,82,66,60,51,58,40,21,29.88,29.80,29.68,10,10,10,20,6,22,0.00,3,,180
2009-8-24,104,94,83,59,54,44,46,31,15,29.86,29.80,29.74,10,10,10,15,6,21,0.00,3,,192
2009-8-25,104,95,85,60,53,46,40,28,15,29.92,29.85,29.78,10,10,10,17,6,28,0.00,2,,96
2009-8-26,107,95,82,50,45,36,31,20,9,29.96,29.85,29.77,10,10,10,13,5,18,0.00,0,,152
2009-8-27,113,99,84,49,40,31,27,17,7,29.93,29.80,29.72,10,10,10,17,6,22,0.00,2,,249
2009-8-28,113,99,84,46,41,32,23,15,6,29.86,29.78,29.70,10,10,10,9,6,12,0.00,2,,117
2009-8-29,113,100,87,57,43,31,32,19,6,29.84,29.75,29.66,10,10,10,15,7,24,0.00,4,,158
2009-8-30,110,98,85,50,45,36,27,18,9,29.80,29.72,29.64,10,10,10,23,7,30,0.00,3,,157
2009-8-31,109,97,84,60,50,46,28,21,13,29.87,29.75,29.65,10,10,10,31,8,40,0.01,4,Rain-Thunderstorm,113
