EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,34,31,28,32,29,21,100,88,75,30.36,30.21,30.05,10,2,0,13,4,16,0.12,8,Fog-Rain,68
2011-2-2,46,39,31,41,32,16,100,72,44,30.14,29.83,29.67,10,4,0,32,12,48,0.69,7,Fog-Rain,347
2011-2-3,34,29,23,17,14,12,74,58,41,30.44,30.36,30.18,10,10,10,30,8,40,0.00,5,,296
2011-2-4,41,32,22,27,19,14,81,61,41,30.40,30.27,30.09,10,10,10,10,4,14,0.00,7,,221
2011-2-5,40,37,33,38,33,27,100,88,75,30.06,29.75,29.44,10,4,0,21,6,30,0.23,7,Fog-Rain,111
2011-2-6,47,39,30,29,27,25,75,60,45,30.06,29.95,29.73,10,10,10,21,7,30,0.00,4,,283
2011-2-7,48,37,26,36,32,25,92,76,60,30.05,29.91,29.65,10,8,3,9,3,14,T,6,Rain,93
2011-2-8,39,31,22,36,19,0,92,63,34,30.28,29.91,29.59,10,9,4,29,14,38,T,5,Rain,287
2011-2-9,34,25,16,25,12,0,85,57,28,30.34,30.21,30.09,10,8,2,16,7,22,T,7,Snow,237
2011-2-10,32,24,16,21,6,-2,75,50,25,30.20,30.11,30.02,10,10,9,20,8,26,T,4,,296
2011-2-11,45,29,13,20,13,7,84,53,22,30.22,30.14,30.05,10,10,8,12,2,14,0.00,1,,173
2011-2-12,45,32,18,20,17,14,91,61,31,30.16,30.02,29.95,10,10,8,31,9,45,0.00,3,,264
2011-2-13,53,39,25,23,20,18,75,51,26,30.17,30.02,29.85,10,10,10,20,8,25,0.00,6,,218
2011-2-14,67,54,41,29,25,19,49,35,20,30.01,29.73,29.55,10,10,10,36,18,48,0.00,3,,260
2011-2-15,46,35,24,18,11,6,55,38,20,30.44,30.33,30.06,10,10,10,29,9,37,0.00,1,,307
2011-2-16,57,41,24,27,21,15,68,47,25,30.43,30.29,30.18,10,10,10,17,5,26,0.00,4,,211
2011-2-17,71,56,41,47,34,26,64,46,28,30.20,30.10,29.95,10,10,10,13,5,18,0.00,6,,193
2011-2-18,74,63,51,48,39,3,83,46,9,29.94,29.86,29.76,10,10,10,29,12,38,0.00,5,,249
2011-2-19,56,46,35,16,12,6,40,26,12,30.13,29.93,29.85,10,10,10,40,25,55,0.00,1,,292
2011-2-20,51,40,29,35,20,11,100,60,20,30.29,30.15,29.92,10,10,5,25,8,35,0.03,5,Rain,286
2011-2-21,42,35,27,36,30,24,92,79,65,29.92,29.78,29.65,10,7,0,22,7,28,0.27,8,Fog-Rain-Snow,25
2011-2-22,37,30,23,25,20,11,92,68,43,30.27,30.03,29.88,10,5,0,15,5,21,0.32,6,Snow,3
2011-2-23,45,32,18,21,14,11,75,50,25,30.38,30.32,30.27,10,10,10,8,1,10,0.00,1,,260
2011-2-24,50,37,23,43,32,19,88,67,46,30.30,30.10,29.92,10,10,5,16,4,29,0.02,6,Rain,197
2011-2-25,67,51,34,54,41,22,100,75,50,30.14,29.63,29.31,10,5,0,45,12,60,0.51,6,Fog-Rain-Hail-Thunderstorm,250
2011-2-26,46,39,32,34,25,20,79,58,37,30.25,30.12,29.90,10,10,10,15,6,21,0.00,5,,200
2011-2-27,61,47,32,38,34,31,96,68,39,30.02,29.97,29.88,10,10,7,15,4,24,0.00,6,,115
2011-2-28,68,55,42,56,47,30,100,81,61,29.98,29.74,29.61,10,6,1,25,9,35,0.50,7,Rain,277
