PST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,56,47,38,38,35,33,86,66,46,30.29,30.26,30.23,10,10,10,23,9,29,0.00,3,,59
2013-1-2,53,45,36,41,36,30,85,70,54,30.26,30.21,30.16,10,10,10,9,3,12,0.00,0,,158
2013-1-3,55,45,34,45,39,34,92,74,55,30.29,30.24,30.19,10,10,10,9,3,25,0.00,2,,336
2013-1-4,54,46,37,42,38,34,92,76,59,30.31,30.25,30.20,10,10,9,7,2,8,0.00,2,,210
2013-1-5,56,47,38,51,45,37,100,86,72,30.28,30.16,30.09,10,8,2,14,3,26,0.15,7,Rain,119
2013-1-6,53,47,40,48,44,39,100,86,71,30.21,30.16,30.08,10,10,8,18,5,26,0.02,5,Rain,18
2013-1-7,57,46,35,50,43,36,100,86,72,30.29,30.22,30.18,10,8,0,8,1,24,0.00,4,Fog,137
2013-1-8,59,50,41,50,46,41,100,84,67,30.26,30.20,30.15,10,8,1,9,3,12,0.00,1,Fog,286
2013-1-9,54,48,42,54,46,38,100,81,61,30.16,30.09,30.02,10,6,1,25,8,31,T,6,Rain,225
2013-1-10,54,47,40,38,35,32,85,65,45,30.21,30.14,30.10,10,10,9,17,9,26,0.00,2,,318
2013-1-11,54,47,39,44,36,30,89,72,54,30.28,30.21,30.15,10,10,10,18,5,29,0.00,3,,340
2013-1-12,50,42,33,39,31,23,96,65,33,30.27,30.21,30.17,10,10,10,12,3,26,0.00,3,,91
2013-1-13,51,41,31,30,24,18,66,50,34,30.29,30.24,30.19,10,10,10,12,6,24,0.00,2,,12
2013-1-14,55,44,33,24,18,13,54,37,20,30.43,30.38,30.26,10,10,10,20,5,26,0.00,1,,48
2013-1-15,58,46,33,32,28,23,75,53,30,30.50,30.45,30.42,10,10,10,14,4,16,0.00,2,,53
2013-1-16,54,44,34,43,34,28,82,68,53,30.45,30.37,30.27,10,9,6,10,3,21,0.00,0,,322
2013-1-17,59,48,36,43,36,30,89,63,36,30.28,30.22,30.17,10,10,8,9,3,24,0.00,1,,154
2013-1-18,61,50,38,44,37,28,92,66,39,30.25,30.19,30.15,10,9,7,7,2,9,0.00,1,,233
2013-1-19,61,48,35,44,37,33,86,61,36,30.27,30.21,30.17,10,10,10,14,3,28,0.00,2,,190
2013-1-20,62,49,36,46,37,31,92,62,32,30.25,30.20,30.15,10,10,10,9,3,10,0.00,1,,254
2013-1-21,61,49,36,41,37,33,92,66,39,30.20,30.14,30.10,10,10,10,8,2,8,0.00,1,,203
2013-1-22,63,51,38,48,44,38,100,79,57,30.13,30.08,30.02,10,9,6,10,4,24,0.00,4,,210
2013-1-23,56,49,42,55,50,46,100,87,74,30.11,30.05,29.98,10,5,2,22,3,36,0.11,8,Rain,344
2013-1-24,60,56,52,56,54,52,100,93,86,30.21,30.15,30.08,10,7,2,9,2,12,0.01,8,Fog,224
2013-1-25,65,59,52,58,55,52,100,89,78,30.21,30.14,30.06,10,7,3,14,5,18,T,6,Fog,282
2013-1-26,60,54,47,53,48,43,100,79,57,30.10,30.05,30.02,10,10,8,24,11,29,0.00,3,Fog,284
2013-1-27,58,49,40,45,40,34,89,66,43,30.20,30.15,30.09,10,10,10,18,8,21,T,1,,310
2013-1-28,60,50,40,47,42,38,92,68,44,30.31,30.25,30.19,10,10,10,14,6,26,0.00,4,,307
2013-1-29,59,50,40,51,45,40,100,78,55,30.38,30.33,30.29,10,10,10,13,3,25,0.00,3,,275
2013-1-30,66,54,41,51,45,41,100,72,43,30.36,30.31,30.28,10,10,10,8,4,23,0.00,1,,324
2013-1-31,63,52,40,51,46,41,100,74,48,30.31,30.25,30.19,10,9,6,9,3,32,0.00,0,,281
