CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-2-1,70,56,43,45,39,34,83,54,27,30.38,30.30,30.25,10,10,10,18,4,23,0.00,3,,154
2013-2-2,75,60,46,55,50,45,97,72,38,30.27,30.23,30.17,10,10,10,8,2,,0.00,3,,189
2013-2-3,72,60,48,52,37,21,94,49,13,30.33,30.22,30.08,10,10,10,9,5,,0.00,4,,65
2013-2-4,72,63,54,64,59,45,100,85,62,30.06,29.92,29.85,10,8,2,13,5,,0.04,7,Rain,145
2013-2-5,79,71,63,66,63,59,100,87,54,30.01,29.94,29.89,10,6,0,15,3,,0.01,7,Fog-Rain,133
2013-2-6,65,62,60,64,62,58,100,95,83,30.05,29.96,29.86,10,5,0,20,7,23,0.20,8,Rain,106
2013-2-7,73,65,57,62,60,57,100,84,66,30.00,29.94,29.90,10,10,9,9,4,,0.00,6,,132
2013-2-8,71,61,51,62,50,48,93,70,46,30.19,30.12,30.01,10,10,10,15,10,,0.00,3,,15
2013-2-9,68,60,51,65,55,48,94,86,68,30.14,30.03,29.87,10,10,9,21,11,28,0.00,7,Rain,111
2013-2-10,73,65,57,69,59,50,90,77,50,29.98,29.88,29.78,10,10,4,16,10,32,0.12,8,Rain,305
2013-2-11,63,58,53,52,50,45,96,83,57,30.07,30.02,29.98,10,8,1,18,11,,0.04,8,Rain,43
2013-2-12,64,58,53,59,54,49,100,91,67,29.99,29.88,29.83,10,5,0,15,8,23,0.04,8,Rain,24
2013-2-13,61,52,44,46,39,37,79,60,39,30.13,30.07,30.01,10,10,10,20,11,25,0.00,3,,333
2013-2-14,66,50,34,41,36,30,100,63,24,30.18,30.11,30.06,10,10,10,7,2,,0.00,0,,157
2013-2-15,69,54,39,44,39,33,96,61,31,30.34,30.21,30.10,10,10,10,22,5,29,0.00,4,,344
2013-2-16,61,50,39,33,26,20,77,43,15,30.45,30.34,30.27,10,10,10,14,6,23,0.00,1,,327
2013-2-17,72,54,36,50,40,31,93,57,22,30.26,30.17,30.06,10,10,10,20,6,28,0.00,2,,183
2013-2-18,73,64,55,65,58,48,90,76,58,30.09,29.96,29.86,10,10,2,18,12,38,0.31,7,Rain-Thunderstorm,188
2013-2-19,62,54,46,45,37,30,74,49,20,30.26,30.17,30.10,10,10,10,13,8,17,0.00,3,,58
2013-2-20,60,56,51,58,46,35,97,73,45,30.13,29.99,29.81,10,9,3,23,14,26,0.02,8,Rain,104
2013-2-21,75,65,55,70,60,45,97,77,29,29.86,29.75,29.69,10,8,2,25,16,32,0.16,7,Rain,166
2013-2-22,64,59,54,49,46,38,77,62,37,30.01,29.94,29.85,10,10,10,14,8,17,0.00,7,,9
2013-2-23,70,58,46,47,44,41,80,62,30,30.01,29.96,29.89,10,10,10,13,7,,0.00,5,,4
2013-2-24,70,56,43,58,48,41,97,68,36,29.95,29.83,29.68,10,10,10,16,6,18,0.00,5,,104
2013-2-25,75,62,48,64,48,13,100,66,10,29.77,29.62,29.51,10,6,0,23,10,37,0.01,5,Fog-Rain,256
2013-2-26,64,54,44,39,33,31,73,48,23,29.94,29.87,29.78,10,10,10,18,12,31,0.00,3,,291
2013-2-27,69,56,42,48,35,26,83,49,18,30.17,30.04,29.92,10,10,10,22,6,28,0.00,4,,316
2013-2-28,59,50,41,33,28,25,73,43,23,30.30,30.22,30.17,10,10,10,15,11,21,0.00,5,,327
