MDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-6-1,68,59,50,53,49,45,89,67,45,30.02,29.89,29.83,10,10,8,18,6,23,0.04,6,Rain,350
2010-6-2,77,65,53,54,49,45,93,63,33,30.02,29.88,29.75,10,10,10,10,5,15,0.09,5,Rain,156
2010-6-3,77,70,63,55,50,45,73,55,36,29.84,29.77,29.71,10,10,10,15,8,21,T,6,,347
2010-6-4,83,72,60,56,53,48,78,56,33,29.91,29.79,29.75,10,10,10,22,9,25,0.01,6,Rain,359
2010-6-5,79,68,56,58,53,47,93,64,35,30.02,29.96,29.87,10,10,10,15,5,23,0.00,4,,317
2010-6-6,89,74,59,58,54,47,84,58,31,29.96,29.88,29.73,10,10,10,16,7,21,T,4,Thunderstorm,319
2010-6-7,80,69,58,56,53,49,84,62,39,29.91,29.85,29.78,10,10,10,26,9,30,0.02,4,Rain,343
2010-6-8,79,67,55,54,45,37,78,51,24,30.13,29.95,29.83,10,10,10,20,6,25,T,6,Rain-Thunderstorm,16
2010-6-9,83,73,62,54,49,43,63,47,30,29.88,29.75,29.60,10,10,7,29,9,39,0.05,6,Rain-Thunderstorm,1
2010-6-10,74,63,51,56,49,36,93,60,26,29.84,29.70,29.58,10,10,7,33,9,39,0.15,6,Rain-Thunderstorm,351
2010-6-11,58,53,48,47,42,38,93,74,55,30.00,29.93,29.85,10,10,10,22,8,24,0.22,6,Rain,332
2010-6-12,60,55,49,48,46,42,93,75,57,30.01,29.94,29.88,10,10,4,16,6,20,0.19,7,Rain,269
2010-6-13,63,57,50,50,46,42,83,70,56,30.19,30.06,29.99,10,10,7,13,4,18,0.04,6,Rain,294
2010-6-14,75,63,50,48,42,31,83,51,19,30.11,30.03,29.93,10,10,10,13,7,17,0.00,3,,140
2010-6-15,86,71,56,49,41,36,62,40,17,29.91,29.76,29.58,10,10,10,29,15,37,T,4,Rain-Thunderstorm,162
2010-6-16,83,63,43,52,42,30,89,52,15,30.10,29.72,29.46,10,10,4,41,15,58,0.15,6,Rain-Thunderstorm,292
2010-6-17,69,55,40,40,32,24,83,53,22,30.10,30.02,29.95,10,10,10,17,6,23,0.00,1,,52
2010-6-18,80,63,46,48,40,35,82,53,23,29.96,29.86,29.71,10,10,10,15,6,20,0.00,1,,276
2010-6-19,90,74,57,44,29,17,62,35,7,29.79,29.74,29.69,10,10,10,30,14,38,0.00,2,,174
2010-6-20,88,75,61,41,22,15,27,17,7,29.78,29.73,29.67,10,10,10,29,16,38,0.00,1,,171
2010-6-21,78,66,53,52,46,43,71,50,29,29.97,29.86,29.76,10,10,10,14,6,24,0.00,1,,308
2010-6-22,80,67,53,50,42,36,67,44,21,30.06,29.98,29.85,10,10,10,18,7,23,0.00,2,,336
2010-6-23,89,71,53,53,41,32,59,38,16,30.07,29.99,29.88,10,10,10,16,6,20,0.00,3,,318
2010-6-24,97,78,60,48,37,22,60,28,7,29.88,29.81,29.69,10,10,10,20,7,28,0.00,3,,157
2010-6-25,95,79,62,48,36,24,52,30,8,29.82,29.73,29.64,10,10,10,22,9,30,0.00,4,,206
2010-6-26,85,74,62,52,47,37,65,44,23,29.88,29.83,29.65,10,10,10,25,7,32,0.00,2,,311
2010-6-27,86,73,59,52,41,33,67,42,17,30.05,29.90,29.83,10,10,10,14,5,18,0.00,0,,307
2010-6-28,93,76,59,46,40,34,46,30,13,30.01,29.85,29.75,10,10,10,14,6,17,0.00,0,,161
2010-6-29,98,83,67,47,41,36,39,26,13,29.94,29.77,29.72,10,10,10,36,13,44,0.00,4,,158
2010-6-30,96,86,75,47,43,39,33,24,14,29.78,29.71,29.64,10,10,10,37,16,47,0.00,6,,163
