EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-2-1,67,58,48,56,49,36,93,68,42,30.28,30.17,30.11,10,6,1,12,4,16,0.45,7,Rain,215
2012-2-2,67,59,50,55,47,33,93,64,34,30.28,30.18,30.10,10,8,1,16,8,21,0.00,6,,306
2012-2-3,62,54,45,38,33,29,65,49,33,30.40,30.33,30.27,10,10,10,16,9,23,T,6,,87
2012-2-4,70,61,52,57,46,35,78,64,50,30.27,30.17,30.02,10,10,7,16,8,21,0.04,7,Rain,151
2012-2-5,70,61,52,56,51,43,93,67,40,30.11,30.06,30.01,10,9,6,16,8,21,T,5,,286
2012-2-6,58,52,45,45,42,39,89,70,51,30.22,30.16,30.11,10,10,7,16,6,20,0.00,6,,54
2012-2-7,62,51,39,41,31,20,89,56,23,30.21,30.16,30.12,10,10,9,13,6,16,0.00,4,,311
2012-2-8,59,49,39,31,29,28,57,46,35,30.26,30.19,30.14,10,10,10,20,11,24,T,3,Rain,321
2012-2-9,53,45,36,29,27,24,70,54,38,30.31,30.23,30.19,10,10,10,14,6,16,0.00,5,,309
2012-2-10,50,44,37,34,32,28,76,61,46,30.18,30.08,29.98,10,10,8,13,3,16,T,8,Rain,255
2012-2-11,45,35,24,34,20,4,70,53,35,30.35,30.09,29.91,10,10,10,33,20,41,T,4,,318
2012-2-12,40,30,19,10,6,3,56,41,25,30.44,30.37,30.31,10,10,10,25,13,33,0.00,0,,322
2012-2-13,55,40,25,23,13,10,55,37,18,30.31,30.21,30.09,10,10,10,12,5,14,T,4,Rain,250
2012-2-14,48,43,37,41,37,25,85,71,57,30.14,30.07,30.03,10,8,3,13,4,17,0.22,8,Rain,151
2012-2-15,66,51,36,41,39,35,92,63,34,30.23,30.17,30.13,10,8,4,13,4,15,0.00,5,,106
2012-2-16,61,56,50,55,50,41,96,80,64,30.17,30.11,30.06,10,6,0,14,5,17,0.20,8,Fog-Rain,43
2012-2-17,66,55,43,46,40,34,93,63,32,30.14,30.09,30.05,10,10,10,13,5,15,0.00,5,,325
2012-2-18,61,54,47,50,44,35,89,70,50,30.07,29.99,29.87,10,9,4,22,7,29,0.67,7,Rain,94
2012-2-19,54,46,38,52,44,32,93,82,70,30.02,29.79,29.68,10,6,1,25,12,32,0.07,7,Rain,359
2012-2-20,58,46,33,34,32,29,89,64,39,30.25,30.18,30.05,10,10,6,18,8,23,0.00,3,,76
2012-2-21,62,52,41,47,39,31,83,66,48,30.25,30.16,30.05,10,10,10,21,9,25,T,5,,186
2012-2-22,66,58,50,56,50,47,96,74,52,30.04,29.87,29.66,10,9,2,20,11,26,0.00,7,,231
2012-2-23,76,69,61,59,57,51,90,67,43,29.72,29.67,29.60,10,10,7,30,15,41,0.00,5,,224
2012-2-24,70,57,44,63,50,20,81,54,26,30.10,29.76,29.64,10,9,3,30,16,38,0.20,7,Rain-Thunderstorm,258
2012-2-25,55,45,34,23,19,12,59,40,21,30.33,30.25,30.14,10,10,10,25,11,36,0.00,5,,299
2012-2-26,61,48,35,27,20,14,47,35,22,30.43,30.36,30.31,10,10,10,13,7,18,0.00,4,,107
2012-2-27,66,57,47,47,44,28,93,64,35,30.43,30.37,30.31,10,7,1,13,3,15,T,7,,102
2012-2-28,62,56,50,56,52,46,93,80,67,30.36,30.30,30.23,10,8,2,13,5,16,0.29,7,Rain,119
2012-2-29,70,65,59,63,59,57,93,80,66,30.22,30.08,29.94,10,7,2,22,10,25,0.09,8,Rain,207
