EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-6-1,62,56,50,59,51,46,100,89,77,29.86,29.65,29.54,10,6,2,22,12,29,0.38,8,Rain,346
2012-6-2,75,62,49,48,43,36,80,53,25,29.73,29.68,29.64,10,10,10,29,16,37,T,7,,230
2012-6-3,80,69,58,53,48,42,75,52,28,29.80,29.73,29.70,10,10,10,26,14,41,T,5,,244
2012-6-4,72,63,53,52,50,47,89,67,44,29.92,29.84,29.78,10,10,9,18,8,23,0.00,5,,351
2012-6-5,69,62,54,54,49,44,93,69,45,30.02,29.97,29.91,10,9,3,18,10,25,0.07,6,Rain,22
2012-6-6,79,65,50,49,47,42,83,56,29,30.07,30.03,29.99,10,10,8,13,5,20,0.00,3,,330
2012-6-7,82,65,48,52,48,45,96,62,28,30.08,30.05,30.01,10,10,10,15,6,23,0.00,2,,301
2012-6-8,87,73,59,52,48,44,64,45,25,30.06,29.99,29.91,10,10,10,18,8,23,0.00,4,,269
2012-6-9,90,76,62,59,52,50,67,47,27,29.96,29.92,29.88,10,10,10,20,10,25,0.00,4,,219
2012-6-10,90,78,65,56,54,50,63,46,28,30.05,30.00,29.95,10,10,10,15,6,20,0.00,2,,157
2012-6-11,77,74,70,69,65,57,84,69,54,29.99,29.93,29.86,10,8,5,16,7,22,0.01,7,Rain,154
2012-6-12,83,72,60,67,56,44,90,59,28,30.09,29.89,29.80,10,9,4,21,11,26,0.00,4,,277
2012-6-13,74,63,52,51,43,39,75,54,33,30.22,30.18,30.11,10,10,10,15,8,20,0.00,3,,32
2012-6-14,80,65,50,53,46,35,77,51,25,30.25,30.19,30.15,10,10,10,13,6,29,0.00,4,,65
2012-6-15,86,72,57,62,55,48,86,57,27,30.18,30.16,30.13,10,10,9,13,4,20,0.00,3,,116
2012-6-16,87,77,66,64,61,57,76,57,37,30.19,30.10,29.96,10,10,7,16,7,22,0.00,7,,122
2012-6-17,82,75,67,68,64,54,79,67,54,29.96,29.87,29.81,10,9,5,22,6,30,0.10,7,Rain,215
2012-6-18,84,72,60,68,62,54,93,68,43,29.89,29.86,29.81,10,8,1,45,9,59,0.68,6,Rain-Thunderstorm,155
2012-6-19,95,85,75,68,65,63,74,57,39,30.02,29.96,29.89,10,10,10,20,13,24,0.00,5,,201
2012-6-20,94,83,71,65,61,56,73,52,30,30.10,30.03,29.93,10,10,9,26,12,31,0.00,0,,200
2012-6-21,95,81,67,68,64,61,78,57,36,29.97,29.89,29.80,10,10,7,28,12,38,0.07,4,Rain-Thunderstorm,226
2012-6-22,85,74,63,63,57,49,93,62,31,29.98,29.94,29.91,10,10,7,21,6,25,0.00,4,,317
2012-6-23,82,71,60,57,55,52,78,56,34,30.05,30.03,29.98,10,10,8,13,3,30,0.00,5,,117
2012-6-24,89,79,69,59,57,56,70,52,34,30.04,29.96,29.87,10,10,10,20,7,25,0.00,7,,246
2012-6-25,76,68,60,60,48,41,73,52,31,30.04,30.00,29.92,10,10,10,22,11,28,0.00,2,,359
2012-6-26,85,69,53,48,44,41,72,48,23,30.06,30.02,29.95,10,10,10,10,5,16,0.00,1,,320
2012-6-27,90,75,60,53,49,46,60,42,24,30.02,29.93,29.83,10,10,10,20,8,23,0.00,3,,212
2012-6-28,99,83,67,73,62,52,63,51,38,29.85,29.75,29.67,10,10,9,20,9,23,0.00,4,,211
2012-6-29,94,82,69,71,62,48,82,52,22,29.87,29.81,29.77,10,9,6,17,7,22,0.00,6,,264
2012-6-30,95,82,68,65,62,59,78,56,33,29.83,29.80,29.76,10,10,10,20,9,24,T,5,,234
