MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-9-1,105,97,88,65,63,60,44,35,25,29.85,29.77,29.71,10,10,10,15,7,21,0.00,4,,266
2012-9-2,107,98,88,66,62,55,47,33,19,29.83,29.77,29.69,10,10,2,17,6,23,0.00,4,,237
2012-9-3,104,96,88,64,61,57,41,32,23,29.98,29.85,29.77,10,10,10,18,7,22,0.00,3,,255
2012-9-4,101,91,80,69,64,59,69,48,27,29.99,29.89,29.80,10,10,7,20,9,36,0.00,4,Thunderstorm,266
2012-9-5,101,92,83,69,65,62,63,47,31,29.90,29.82,29.72,10,10,10,17,11,23,0.00,3,,277
2012-9-6,102,94,85,70,66,62,61,45,29,29.86,29.81,29.72,10,9,1,28,8,31,0.00,4,,251
2012-9-7,85,79,72,73,70,66,87,73,58,29.98,29.89,29.83,10,10,8,21,5,25,0.51,7,Rain,147
2012-9-8,94,86,78,73,66,59,82,59,36,29.93,29.86,29.80,10,10,10,18,9,23,0.00,6,,94
2012-9-9,93,86,79,65,59,55,62,46,30,29.95,29.88,29.81,10,10,10,25,12,32,0.00,6,Thunderstorm,75
2012-9-10,98,86,73,68,64,58,74,52,29,29.97,29.88,29.75,10,10,6,26,6,36,0.06,6,Rain-Thunderstorm,148
2012-9-11,82,77,72,70,65,64,74,66,58,29.95,29.89,29.85,10,10,9,13,5,16,0.02,7,Rain,124
2012-9-12,94,85,75,68,64,59,79,56,33,29.94,29.88,29.81,10,10,10,14,4,22,0.00,3,,318
2012-9-13,100,89,78,66,56,48,62,41,20,29.97,29.90,29.82,10,10,10,22,6,28,0.00,1,,105
2012-9-14,96,88,79,54,46,42,37,27,16,30.10,29.99,29.91,10,10,10,22,11,32,0.00,0,,89
2012-9-15,98,88,78,47,42,36,32,22,12,30.09,29.98,29.89,10,10,10,20,7,31,0.00,0,,85
2012-9-16,100,87,73,50,44,37,42,27,12,30.00,29.92,29.84,10,10,10,14,6,18,0.00,1,,126
2012-9-17,99,88,76,59,54,46,51,35,18,29.94,29.86,29.78,10,10,10,13,5,17,0.00,1,,231
2012-9-18,102,90,77,58,51,40,48,30,12,29.98,29.87,29.80,10,10,10,12,4,13,0.00,1,,179
2012-9-19,105,92,78,54,43,34,37,23,9,29.92,29.85,29.78,10,10,10,9,4,13,0.00,1,,171
2012-9-20,104,92,79,49,41,36,33,22,10,29.88,29.82,29.76,10,10,10,15,5,17,0.00,3,,95
2012-9-21,105,92,78,49,43,35,35,22,9,29.92,29.79,29.73,10,10,10,14,4,17,0.00,2,,118
2012-9-22,106,92,78,46,42,35,32,21,9,29.90,29.80,29.74,10,10,10,14,4,18,0.00,4,,177
2012-9-23,103,92,80,47,43,38,28,20,11,29.90,29.83,29.78,10,10,10,14,4,16,0.00,6,,155
2012-9-24,101,90,79,52,44,38,36,24,11,29.89,29.80,29.73,10,10,10,16,6,22,0.00,3,,165
2012-9-25,99,88,76,52,42,37,37,25,12,29.83,29.75,29.69,10,10,10,18,8,24,0.00,1,,215
2012-9-26,97,86,74,47,42,37,34,24,13,29.86,29.76,29.72,10,10,10,12,6,21,0.00,1,,80
2012-9-27,97,86,74,52,44,41,34,25,16,29.94,29.83,29.78,10,10,10,16,5,18,0.00,5,,202
2012-9-28,98,87,75,63,54,40,64,39,14,29.90,29.81,29.72,10,10,10,16,5,21,0.00,3,,230
2012-9-29,97,86,75,55,50,44,43,30,17,29.94,29.86,29.79,10,10,10,13,5,17,0.00,1,,136
2012-9-30,103,89,75,52,43,32,40,25,9,29.91,29.83,29.75,10,10,10,14,5,18,0.00,1,,110
