MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-6-1,99,85,71,31,20,9,22,14,5,29.88,29.80,29.71,10,10,10,21,8,25,0.00,3,,258
2010-6-2,97,84,71,37,23,14,20,13,5,29.92,29.81,29.74,10,10,10,14,5,18,0.00,2,,252
2010-6-3,100,87,74,39,33,24,27,18,8,29.83,29.76,29.68,10,10,10,15,6,21,0.00,3,,313
2010-6-4,103,90,76,42,33,19,29,17,5,29.87,29.76,29.69,10,10,10,15,5,20,0.00,1,,275
2010-6-5,107,94,80,45,40,30,28,18,7,29.83,29.76,29.71,10,10,10,16,6,23,0.00,0,,285
2010-6-6,109,96,83,45,39,27,25,16,6,29.91,29.78,29.69,10,10,10,18,7,26,0.00,1,,274
2010-6-7,108,95,82,48,41,33,28,18,8,29.83,29.74,29.64,10,10,10,18,6,24,0.00,4,,263
2010-6-8,107,94,81,51,42,37,29,20,10,29.81,29.75,29.68,10,10,10,20,7,24,0.00,2,,265
2010-6-9,106,94,82,53,46,37,37,24,11,29.83,29.74,29.63,10,10,10,17,6,22,0.00,1,,268
2010-6-10,103,92,80,48,44,37,30,22,13,29.73,29.66,29.55,10,10,10,28,8,32,0.00,1,,181
2010-6-11,96,87,77,48,39,27,28,20,12,29.65,29.61,29.55,10,10,10,24,8,30,0.00,5,,221
2010-6-12,87,78,69,45,37,25,31,24,16,29.87,29.77,29.62,10,10,10,36,8,40,T,3,Rain-Thunderstorm,250
2010-6-13,93,82,70,48,41,37,44,30,15,29.98,29.88,29.83,10,10,10,20,5,24,0.00,2,,243
2010-6-14,101,87,73,45,38,31,35,22,9,29.87,29.79,29.69,10,10,10,14,4,18,0.00,0,,127
2010-6-15,104,90,76,45,35,28,30,19,7,29.75,29.69,29.62,10,10,10,17,6,24,0.00,0,,195
2010-6-16,104,91,77,42,35,23,28,17,5,29.82,29.70,29.64,10,10,10,21,9,30,0.00,0,,202
2010-6-17,105,91,77,41,32,22,27,16,5,29.80,29.73,29.67,10,10,10,14,6,20,0.00,0,,166
2010-6-18,108,92,76,39,27,15,25,15,5,29.82,29.74,29.66,10,10,10,18,7,24,0.00,0,,147
2010-6-19,104,90,75,31,25,17,19,12,5,29.90,29.81,29.73,10,10,10,15,6,20,0.00,1,,73
2010-6-20,105,92,78,41,33,27,25,16,7,29.87,29.78,29.69,10,10,10,14,6,21,0.00,0,,19
2010-6-21,105,91,77,42,29,16,28,17,5,29.86,29.76,29.68,10,10,10,18,8,23,0.00,0,,193
2010-6-22,104,90,75,42,27,19,23,15,6,29.89,29.81,29.75,10,10,10,14,6,21,0.00,1,,124
2010-6-23,109,93,76,40,23,10,19,11,3,29.86,29.79,29.70,10,10,10,15,5,21,0.00,0,,191
2010-6-24,111,96,80,36,24,7,20,9,4,29.83,29.74,29.65,10,10,10,14,6,21,0.00,2,,265
2010-6-25,110,99,88,57,38,23,32,19,5,29.79,29.72,29.63,10,10,10,22,8,24,0.00,3,,160
2010-6-26,107,94,80,41,33,21,22,14,5,29.82,29.70,29.62,10,10,10,20,8,26,0.00,0,,133
2010-6-27,108,94,79,44,34,25,23,15,6,29.76,29.64,29.56,10,10,10,13,5,22,0.00,0,,135
2010-6-28,112,97,81,43,36,26,21,14,6,29.77,29.64,29.57,10,10,8,24,6,29,0.00,3,,117
2010-6-29,111,98,84,50,45,39,27,19,10,29.76,29.68,29.61,10,10,10,18,8,23,0.00,2,,95
2010-6-30,113,101,89,54,47,16,26,18,9,29.80,29.68,29.58,10,10,10,21,9,26,0.00,3,,91
