MDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-6-1,82,65,48,49,38,25,56,41,26,29.98,29.88,29.74,10,10,9,21,8,24,0.00,5,,230
2011-6-2,91,74,57,47,32,15,60,34,7,29.72,29.56,29.43,10,10,7,37,22,46,0.00,4,,191
2011-6-3,75,61,46,41,31,20,55,38,20,30.03,29.83,29.58,10,10,9,16,7,21,0.00,2,,59
2011-6-4,78,63,48,49,43,39,71,51,31,30.13,30.06,30.00,10,10,7,17,8,23,0.00,4,,134
2011-6-5,90,72,54,50,40,24,89,50,10,30.02,29.94,29.85,10,10,8,20,8,24,0.00,5,,207
2011-6-6,90,73,56,38,33,21,40,27,13,29.90,29.66,29.45,10,10,7,36,13,45,0.00,4,,176
2011-6-7,86,70,53,38,26,19,42,26,9,29.70,29.58,29.46,10,10,7,18,8,22,0.00,0,,232
2011-6-8,79,66,52,50,41,30,67,47,27,29.91,29.80,29.70,10,10,8,32,12,40,0.04,3,Rain-Thunderstorm,90
2011-6-9,67,60,52,50,48,42,89,71,52,30.09,29.90,29.80,10,8,2,25,11,31,0.00,7,,67
2011-6-10,75,60,45,44,39,36,86,57,27,30.11,29.92,29.84,10,10,10,35,13,43,0.00,4,,119
2011-6-11,81,67,53,47,40,34,62,41,20,29.91,29.75,29.60,10,10,10,39,13,54,T,4,Rain,161
2011-6-12,86,66,46,47,40,20,86,48,9,29.77,29.71,29.63,10,10,10,23,8,26,0.00,3,,141
2011-6-13,85,70,55,55,44,34,67,43,19,30.02,29.81,29.69,10,10,4,26,11,39,0.44,5,Rain-Thunderstorm,72
2011-6-14,82,68,53,55,36,21,83,47,11,30.08,29.88,29.78,10,10,10,23,11,30,T,4,Thunderstorm,304
2011-6-15,86,69,52,42,34,27,48,30,12,29.89,29.75,29.60,10,10,10,23,6,29,0.00,1,,109
2011-6-16,88,72,55,47,40,28,61,37,12,29.84,29.59,29.34,10,10,9,29,12,39,T,5,Rain-Thunderstorm,126
2011-6-17,74,63,52,53,48,43,86,62,38,29.95,29.79,29.64,10,10,7,24,7,29,0.05,6,Rain-Thunderstorm,162
2011-6-18,83,66,49,49,41,26,89,52,14,29.90,29.76,29.65,10,10,10,23,9,26,0.00,5,,178
2011-6-19,81,67,53,54,50,42,93,61,28,29.79,29.59,29.41,10,9,4,28,12,33,0.50,6,Rain-Thunderstorm,45
2011-6-20,66,58,49,52,48,42,93,71,48,29.96,29.72,29.52,10,8,2,35,16,40,1.05,7,Rain,324
2011-6-21,76,65,53,47,42,36,72,49,25,30.03,29.87,29.79,10,10,10,23,10,30,0.02,4,Rain,326
2011-6-22,80,64,48,49,43,39,80,52,23,30.19,29.98,29.88,10,10,10,12,6,15,0.00,2,,126
2011-6-23,88,71,54,49,44,37,62,41,19,30.05,29.82,29.70,10,10,10,23,10,26,0.00,3,Thunderstorm,136
2011-6-24,88,73,58,53,50,46,72,48,24,29.92,29.70,29.56,10,10,10,16,8,21,0.00,3,,193
2011-6-25,87,73,59,58,52,38,93,55,17,30.01,29.79,29.60,10,8,4,21,10,25,0.00,4,,103
2011-6-26,92,77,61,46,34,16,56,32,7,29.88,29.63,29.55,10,10,10,29,11,37,0.00,1,,284
2011-6-27,82,69,55,55,47,40,72,51,30,30.27,30.00,29.83,10,10,3,29,10,46,0.24,4,Rain-Thunderstorm,117
2011-6-28,96,76,56,52,42,31,51,31,10,30.00,29.86,29.71,10,10,10,22,11,32,0.00,2,,170
2011-6-29,96,78,60,46,39,33,45,28,11,30.02,29.78,29.67,10,10,6,48,10,72,T,5,Thunderstorm,214
2011-6-30,90,75,60,55,49,36,64,41,18,30.02,29.82,29.65,10,10,5,35,8,45,T,6,Rain-Thunderstorm,169
