HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-2-1,81,75,69,61,58,52,73,56,39,30.13,30.09,30.05,10,10,10,29,13,38,0.00,2,,57
2013-2-2,81,75,69,62,59,57,68,57,45,30.16,30.11,30.06,10,10,10,21,12,29,0.00,2,,61
2013-2-3,80,71,62,60,57,55,90,66,42,30.19,30.13,30.09,10,10,10,23,9,28,0.00,2,,30
2013-2-4,79,75,71,61,58,54,68,58,48,30.14,30.10,30.05,10,10,10,25,15,33,T,5,,55
2013-2-5,81,76,70,62,58,56,73,58,42,30.10,30.07,30.03,10,10,10,22,13,29,T,4,Rain,58
2013-2-6,80,75,70,64,62,59,79,67,54,30.10,30.06,30.03,10,10,10,22,9,28,T,3,Rain,43
2013-2-7,83,76,69,66,65,62,84,68,51,30.12,30.08,30.04,10,10,10,20,12,25,T,2,Rain,50
2013-2-8,83,76,69,64,62,58,79,62,45,30.14,30.09,30.04,10,10,10,16,7,22,0.00,2,,54
2013-2-9,81,74,66,64,61,59,87,68,49,30.16,30.11,30.06,10,10,10,20,9,25,0.00,2,,29
2013-2-10,81,76,71,67,62,60,74,64,54,30.21,30.16,30.09,10,10,7,25,11,30,T,4,Rain,52
2013-2-11,79,75,70,65,62,60,78,68,58,30.22,30.19,30.14,10,10,10,25,10,31,T,5,,41
2013-2-12,78,73,68,61,58,53,68,59,50,30.20,30.16,30.10,10,10,10,18,11,23,T,5,Rain,47
2013-2-13,80,74,68,57,55,52,66,54,42,30.15,30.10,30.02,10,10,2,21,9,25,0.00,5,,47
2013-2-14,80,74,68,59,57,54,66,56,45,30.12,30.06,30.01,10,10,10,18,10,23,0.00,5,,44
2013-2-15,83,77,70,64,60,56,73,58,42,30.12,30.06,30.01,10,10,10,22,14,29,T,3,Rain,63
2013-2-16,80,76,71,62,59,56,73,59,45,30.14,30.10,30.05,10,10,10,31,19,39,T,3,,58
2013-2-17,81,76,71,60,58,55,68,55,42,30.18,30.13,30.08,10,10,10,35,22,43,T,3,Rain,57
2013-2-18,81,75,69,61,57,54,73,58,42,30.15,30.12,30.06,10,10,10,31,18,43,T,3,Rain,60
2013-2-19,82,75,68,63,60,55,81,68,54,30.16,30.11,30.07,10,10,9,25,18,33,0.01,3,Rain,56
2013-2-20,81,75,69,63,61,58,78,63,48,30.16,30.12,30.07,10,10,10,23,16,32,T,3,Rain,57
2013-2-21,79,74,69,70,65,59,93,78,62,30.15,30.12,30.09,10,9,2,22,13,31,0.46,5,Rain,54
2013-2-22,78,74,70,68,65,62,84,73,62,30.14,30.11,30.05,10,10,2,26,16,39,0.01,5,Rain,53
2013-2-23,80,75,69,67,64,62,90,72,54,30.14,30.10,30.05,10,10,6,30,14,35,0.17,4,Rain,57
2013-2-24,80,75,70,62,61,60,78,65,51,30.14,30.09,30.04,10,10,10,26,14,35,T,5,,47
2013-2-25,79,75,70,64,61,58,79,67,54,30.16,30.11,30.05,10,10,10,24,13,30,T,5,Rain,50
2013-2-26,80,75,70,64,61,59,79,66,52,30.17,30.13,30.10,10,10,10,25,15,32,T,4,Rain,59
2013-2-27,82,76,70,60,58,52,68,54,39,30.20,30.15,30.11,10,10,10,26,16,33,T,2,,61
2013-2-28,81,76,70,61,58,52,68,54,39,30.21,30.16,30.12,10,10,10,25,15,32,T,3,,58
