MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-1-1,68,55,41,26,18,10,55,33,10,30.29,30.18,30.08,10,10,7,16,3,20,0.00,5,,289
2010-1-2,71,58,45,30,24,16,49,31,12,30.11,30.05,29.98,10,10,10,9,3,20,0.00,2,,158
2010-1-3,71,57,42,30,24,19,53,34,14,30.14,30.08,30.03,10,10,10,10,2,13,0.00,1,,102
2010-1-4,74,60,45,28,20,15,46,29,11,30.14,30.07,30.02,10,10,10,22,6,26,0.00,3,,65
2010-1-5,73,59,45,31,26,21,58,37,15,30.09,30.03,29.98,10,10,10,15,1,23,0.00,1,,244
2010-1-6,69,57,44,31,28,24,53,36,19,30.09,30.01,29.96,10,10,10,10,3,15,0.00,4,,117
2010-1-7,69,59,48,32,29,25,50,35,19,30.04,29.98,29.93,10,10,10,9,3,12,0.00,4,,135
2010-1-8,70,57,44,32,26,19,58,37,15,30.19,30.11,30.01,10,10,10,18,7,24,0.00,3,,88
2010-1-9,70,58,45,29,20,16,38,25,12,30.22,30.16,30.09,10,10,10,17,5,21,0.00,2,,97
2010-1-10,71,59,46,28,22,15,42,27,12,30.16,30.10,30.05,10,10,10,16,4,20,0.00,6,,82
2010-1-11,73,59,44,29,21,13,49,30,10,30.21,30.14,30.07,10,10,10,14,4,17,0.00,1,,61
2010-1-12,75,61,47,25,18,12,39,24,9,30.22,30.13,30.07,10,10,10,14,3,17,0.00,3,,101
2010-1-13,72,63,54,43,25,19,46,30,14,30.06,29.96,29.86,10,10,10,20,5,22,T,5,Rain,122
2010-1-14,73,61,48,41,34,26,71,45,19,30.11,29.97,29.87,10,10,10,17,6,25,0.00,1,,323
2010-1-15,74,61,48,32,29,26,50,35,19,30.21,30.10,30.04,10,10,10,12,2,14,0.00,1,,267
2010-1-16,70,62,53,32,28,24,45,32,18,30.04,29.97,29.90,10,10,10,12,4,15,0.00,5,,107
2010-1-17,69,59,49,32,27,22,50,34,17,29.96,29.91,29.87,10,10,10,9,5,13,0.00,6,,112
2010-1-18,59,55,51,44,37,27,63,49,35,30.00,29.91,29.79,10,10,10,23,8,28,0.01,8,Rain,92
2010-1-19,68,60,52,55,48,43,100,73,45,29.89,29.75,29.57,10,9,4,24,10,30,0.87,7,Rain,132
2010-1-20,64,56,47,45,42,36,80,58,36,29.81,29.69,29.59,10,10,10,17,7,25,0.00,3,,157
2010-1-21,61,56,51,55,51,42,93,75,57,29.58,29.41,29.22,10,8,1,43,18,55,1.33,8,Rain,160
2010-1-22,60,54,47,48,44,38,83,65,47,29.63,29.52,29.40,10,10,8,29,10,37,0.16,7,Rain,178
2010-1-23,57,52,46,47,39,32,100,71,41,30.08,29.87,29.63,10,10,10,18,8,23,0.03,3,,252
2010-1-24,58,50,41,39,36,26,86,58,30,30.20,30.12,30.08,10,10,10,12,4,18,0.00,1,,127
2010-1-25,62,52,42,43,35,30,76,54,32,30.10,30.02,29.95,10,10,10,14,3,15,0.00,4,,237
2010-1-26,67,57,46,42,37,31,77,52,26,29.99,29.92,29.85,10,10,10,13,3,15,0.00,6,,132
2010-1-27,63,58,52,48,43,39,67,60,53,29.87,29.83,29.80,10,10,10,20,6,22,T,7,Rain,91
2010-1-28,64,58,51,50,48,45,89,71,52,30.01,29.90,29.83,10,9,6,12,6,15,0.03,7,Rain,136
2010-1-29,67,59,50,49,47,42,89,66,42,30.07,30.01,29.97,10,10,10,10,3,13,0.00,4,,102
2010-1-30,68,59,50,48,40,36,77,55,32,29.98,29.93,29.86,10,10,10,14,6,16,0.00,4,,91
2010-1-31,69,58,47,47,41,39,80,57,33,29.92,29.88,29.83,10,10,10,10,2,15,0.00,3,,169
