AST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-6-1,93,86,79,76,74,71,91,72,52,30.11,30.06,30.02,10,10,8,20,7,26,0.00,2,,127
2012-6-2,93,86,78,76,71,66,85,65,44,30.10,30.07,30.02,10,9,7,14,5,20,0.00,3,,127
2012-6-3,92,85,78,75,73,67,85,66,47,30.07,30.04,29.97,10,8,5,17,5,21,0.00,1,,102
2012-6-4,90,84,78,74,72,66,85,68,50,30.02,29.99,29.93,10,9,6,17,6,22,0.00,2,,121
2012-6-5,93,85,77,75,69,65,82,61,39,30.04,29.99,29.97,10,8,6,15,6,23,0.00,2,,140
2012-6-6,93,86,79,78,75,72,91,72,52,30.11,30.04,30.00,10,10,10,22,10,28,T,3,,97
2012-6-7,92,86,80,77,75,71,91,74,56,30.09,30.05,29.99,10,10,9,23,13,28,0.00,3,,92
2012-6-8,92,86,79,76,74,72,85,69,52,30.05,30.00,29.94,10,10,8,23,11,29,0.00,3,,92
2012-6-9,91,85,79,75,73,69,85,69,52,30.03,30.00,29.97,10,10,10,21,9,25,0.00,2,,74
2012-6-10,90,84,78,75,73,72,85,71,56,30.03,30.00,29.96,10,10,10,21,9,24,T,3,Rain,77
2012-6-11,92,85,78,76,73,68,85,68,50,30.01,29.99,29.95,10,10,10,20,8,28,0.00,1,,93
2012-6-12,94,87,80,77,74,69,91,69,46,30.00,29.97,29.94,10,9,9,22,9,28,0.00,2,,85
2012-6-13,95,87,79,76,72,65,85,63,41,30.04,30.00,29.96,10,10,9,21,6,25,0.00,2,,115
2012-6-14,91,85,79,76,74,71,85,71,56,30.06,30.03,30.00,10,10,9,22,10,29,0.00,2,,80
2012-6-15,94,87,79,74,71,65,85,62,39,30.03,30.00,29.96,10,10,10,23,10,28,0.00,2,,94
2012-6-16,92,86,79,78,74,71,85,71,56,30.02,29.97,29.92,10,10,9,21,8,25,0.01,2,Rain,91
2012-6-17,92,86,80,77,74,69,85,69,52,30.02,29.97,29.94,10,10,9,14,5,21,0.01,3,Rain,149
2012-6-18,90,85,80,75,73,70,85,69,52,30.06,30.00,29.96,10,10,9,17,8,22,0.00,3,,108
2012-6-19,93,86,78,75,73,69,85,67,49,30.07,30.03,29.97,10,10,10,24,10,29,0.01,3,,94
2012-6-20,92,86,80,77,75,69,85,67,49,30.03,30.00,29.96,10,10,10,21,9,29,T,3,Rain,90
2012-6-21,95,88,80,77,73,68,91,67,42,30.01,29.97,29.93,10,8,6,17,7,21,0.00,2,,127
2012-6-22,95,88,80,75,72,67,79,60,41,30.04,29.99,29.95,10,8,6,14,6,22,0.00,2,,148
2012-6-23,93,87,80,75,72,65,85,65,44,30.08,30.05,30.01,10,10,9,22,10,26,0.00,2,,89
2012-6-24,92,86,80,73,71,67,74,61,47,30.08,30.05,30.01,10,10,9,25,11,30,0.00,2,,89
2012-6-25,93,86,79,75,73,65,85,63,41,30.06,30.03,29.99,10,10,10,24,8,29,0.11,3,Rain,96
2012-6-26,92,85,77,77,73,70,85,69,52,30.07,30.03,29.99,10,9,7,23,8,28,0.01,2,Rain,101
2012-6-27,93,87,80,77,75,72,85,69,52,30.12,30.09,30.04,10,9,7,24,11,30,0.00,2,,83
2012-6-28,91,85,79,75,73,70,85,67,49,30.11,30.08,30.04,10,10,10,23,9,28,T,2,,80
2012-6-29,91,85,78,75,73,69,85,71,56,30.05,30.02,29.98,10,10,10,20,7,26,0.01,3,Rain-Thunderstorm,80
2012-6-30,93,86,78,75,73,70,85,67,49,30.06,30.01,29.98,10,10,10,23,10,28,0.00,2,,82
