AST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-4-1,87,81,75,73,70,68,91,71,52,30.12,30.07,30.03,10,10,8,22,13,30,0.01,4,Rain,91
2013-4-2,91,83,74,71,68,63,82,62,41,30.07,30.03,29.99,10,10,10,16,7,23,0.01,2,,125
2013-4-3,90,83,75,73,70,67,82,66,50,30.08,30.03,29.97,10,10,10,21,7,25,0.00,1,,90
2013-4-4,87,81,74,72,70,68,82,71,59,30.10,30.05,30.01,10,10,10,26,10,32,0.01,2,,77
2013-4-5,87,81,75,71,70,67,87,72,57,30.09,30.02,29.96,10,10,9,22,9,25,0.03,4,Rain,95
2013-4-6,91,83,74,72,69,66,87,67,47,30.05,30.01,29.95,10,10,10,18,5,28,0.00,2,,130
2013-4-7,91,83,75,74,72,64,94,69,44,30.06,30.01,29.96,10,10,10,17,7,26,0.09,3,,101
2013-4-8,90,84,78,73,72,68,85,69,53,30.06,30.02,29.96,10,10,10,23,12,26,0.03,3,,85
2013-4-9,88,82,76,74,72,69,94,77,59,30.07,30.02,29.96,10,10,10,23,10,28,0.35,4,Rain,92
2013-4-10,87,81,75,73,70,68,88,72,52,30.06,30.01,29.96,10,10,10,22,8,26,0.03,3,Rain,87
2013-4-11,87,82,76,69,68,66,82,66,50,30.05,30.00,29.96,10,10,10,23,11,28,0.09,3,,89
2013-4-12,88,82,75,71,69,67,82,69,55,30.04,29.99,29.95,10,10,10,23,12,28,0.08,3,,83
2013-4-13,88,82,75,73,71,68,87,72,57,30.02,29.98,29.94,10,10,10,25,9,30,0.22,3,Rain,94
2013-4-14,89,83,76,73,70,69,88,72,55,30.04,30.00,29.96,10,10,10,24,11,30,0.03,2,,95
2013-4-15,89,83,76,73,71,69,87,71,55,30.07,30.02,29.98,10,10,10,24,11,32,0.04,3,Rain,83
2013-4-16,88,80,71,72,70,69,93,75,57,30.06,30.02,29.98,10,9,1,20,6,28,1.47,4,Rain,123
2013-4-17,87,80,72,72,70,69,93,77,61,30.03,29.98,29.94,10,10,8,26,10,35,0.09,3,Rain,84
2013-4-18,86,80,74,71,69,68,87,73,59,30.06,30.01,29.96,10,10,10,28,15,32,0.21,3,Rain,89
2013-4-19,86,81,75,71,68,67,82,69,55,30.10,30.05,30.00,10,10,6,25,18,33,0.09,4,Rain,80
2013-4-20,83,80,76,72,69,68,87,75,63,30.09,30.05,30.00,10,10,8,26,15,33,T,5,Rain,81
2013-4-21,85,80,74,69,67,64,82,67,51,30.09,30.04,30.00,10,10,10,24,13,31,T,2,,80
2013-4-22,85,79,73,70,66,63,82,69,55,30.04,30.00,29.95,10,10,10,20,10,25,0.01,2,,72
2013-4-23,86,79,72,69,68,66,87,73,59,30.02,29.98,29.93,10,10,10,23,10,30,0.05,3,,80
2013-4-24,84,79,74,72,69,67,84,74,63,30.03,29.99,29.95,10,10,7,20,4,23,0.23,4,Rain,109
2013-4-25,85,79,73,71,69,68,87,74,61,30.05,30.00,29.97,10,10,10,16,6,21,T,3,,56
2013-4-26,85,80,75,70,69,68,82,71,59,30.04,30.01,29.97,10,10,10,14,5,20,0.00,3,,25
2013-4-27,85,80,74,72,70,69,87,74,61,30.01,29.97,29.93,10,10,6,18,7,23,0.23,5,Rain,76
2013-4-28,86,80,73,72,71,69,93,77,61,30.00,29.96,29.92,10,9,2,17,7,23,0.31,5,Rain,77
2013-4-29,86,81,75,72,71,68,82,72,61,30.01,29.97,29.94,10,10,10,20,10,25,T,3,,87
2013-4-30,86,81,75,75,72,70,87,78,69,30.02,29.99,29.96,10,10,7,21,9,25,0.22,4,Rain,79
