MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2008-1-1,67,53,39,21,7,-1,43,26,8,30.36,30.27,30.19,10,10,10,28,13,33,0.00,4,,60
2008-1-2,71,63,55,19,12,7,24,17,9,30.25,30.18,30.10,10,10,10,23,13,26,0.00,5,,74
2008-1-3,71,62,53,28,20,16,27,21,14,30.19,30.10,30.02,10,10,10,13,6,16,0.00,7,,95
2008-1-4,73,63,52,43,37,29,54,42,29,30.14,30.05,29.97,10,10,10,13,5,16,0.00,6,,124
2008-1-5,67,61,55,52,42,34,59,44,29,29.96,29.90,29.85,10,10,10,13,6,16,0.03,8,Rain,91
2008-1-6,62,59,56,54,48,41,93,71,48,29.94,29.87,29.84,10,10,10,12,5,15,0.02,8,,154
2008-1-7,59,55,50,53,48,46,96,82,67,30.10,29.88,29.73,10,9,3,25,8,30,0.51,7,Rain,219
2008-1-8,62,54,45,47,43,38,93,68,42,30.22,30.14,30.07,10,10,2,10,3,18,0.00,5,,94
2008-1-9,63,55,47,46,43,40,86,67,48,30.09,30.04,30.00,10,10,10,10,4,16,0.00,3,,108
2008-1-10,64,54,44,44,41,37,93,65,37,30.16,30.09,30.03,10,10,8,8,3,13,0.00,2,,112
2008-1-11,65,55,44,43,39,36,89,62,34,30.08,30.02,29.96,10,10,10,9,4,12,0.00,0,,123
2008-1-12,68,55,42,42,34,23,83,51,19,30.17,30.08,30.04,10,10,10,12,4,13,0.00,3,,120
2008-1-13,68,57,46,38,32,23,71,46,21,30.12,30.05,29.99,10,10,10,18,5,25,0.00,3,,347
2008-1-14,69,60,50,29,21,15,41,27,12,30.23,30.16,30.12,10,10,10,25,8,31,0.00,0,,7
2008-1-15,66,55,43,32,25,19,53,36,18,30.19,30.05,29.91,10,10,10,12,3,14,0.00,1,,113
2008-1-16,61,52,42,32,21,-6,60,35,9,29.99,29.92,29.87,10,10,10,18,5,25,0.00,5,,48
2008-1-17,58,47,35,12,3,-4,35,22,9,30.09,30.03,29.97,10,10,10,13,5,17,0.00,1,,277
2008-1-18,59,48,36,19,12,5,47,30,12,30.23,30.11,30.06,10,10,10,12,3,15,0.00,0,,295
2008-1-19,64,50,36,23,15,7,54,33,11,30.30,30.19,30.06,10,10,10,14,2,18,0.00,0,,90
2008-1-20,66,52,38,24,19,12,55,34,13,30.04,29.94,29.83,10,10,10,9,3,12,0.00,0,,137
2008-1-21,64,52,39,31,26,21,55,39,23,30.06,29.99,29.89,10,10,10,13,6,17,0.00,1,,106
2008-1-22,66,54,41,34,30,27,62,43,24,30.16,30.08,30.03,10,10,10,9,3,12,0.00,4,,148
2008-1-23,66,54,42,35,30,27,62,44,25,30.05,29.98,29.89,10,10,10,10,4,15,0.00,5,,146
2008-1-24,59,53,47,49,41,37,83,62,40,30.07,29.98,29.94,10,10,9,17,7,22,0.01,6,Rain,128
2008-1-25,65,55,45,45,41,37,93,65,37,30.24,30.17,30.08,10,10,10,9,2,15,0.00,3,,78
2008-1-26,71,58,44,41,37,33,76,51,25,30.26,30.17,30.09,10,10,10,12,3,18,0.00,6,,96
2008-1-27,59,56,52,58,53,38,100,74,47,30.10,29.96,29.88,10,7,1,16,5,20,0.87,8,Rain,109
2008-1-28,64,58,52,54,48,41,100,73,45,30.00,29.91,29.83,10,10,10,20,8,23,0.14,6,Rain,246
2008-1-29,60,53,45,42,31,20,70,47,24,30.18,30.09,30.02,10,10,10,14,4,17,0.00,1,,277
2008-1-30,60,51,42,37,29,13,82,52,21,30.21,30.04,29.98,10,10,10,25,11,32,0.00,2,,336
2008-1-31,57,48,39,20,13,4,44,29,13,30.38,30.26,30.16,10,10,10,17,8,22,0.00,1,,7
