CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-9-1,85,74,63,68,65,61,100,79,58,29.82,29.77,29.70,10,10,9,20,5,28,T,4,,280
2013-9-2,73,66,59,62,58,50,93,75,57,29.99,29.92,29.81,10,10,10,15,7,24,0.00,5,,348
2013-9-3,76,65,54,55,51,48,83,62,41,30.09,30.04,30.01,10,10,10,12,6,17,0.00,2,,285
2013-9-4,82,70,58,65,59,54,87,67,47,30.14,30.08,30.03,10,10,10,21,8,24,0.00,4,,307
2013-9-5,68,63,57,61,51,47,81,65,48,30.30,30.24,30.14,10,10,10,18,9,24,0.00,3,,56
2013-9-6,84,69,53,65,57,48,89,65,41,30.24,30.13,29.99,10,10,10,14,5,18,0.00,2,,195
2013-9-7,84,77,69,69,66,61,93,72,51,29.99,29.94,29.89,10,8,1,26,9,37,0.50,6,Rain-Thunderstorm,224
2013-9-8,72,70,67,66,64,63,90,82,73,30.08,30.03,29.96,10,10,9,18,11,24,T,7,,70
2013-9-9,84,77,69,75,70,65,90,80,69,29.98,29.87,29.78,10,7,6,16,10,21,T,4,Rain,167
2013-9-10,95,87,78,69,64,61,65,49,33,29.94,29.89,29.81,10,10,10,23,14,30,0.00,0,,233
2013-9-11,83,76,69,68,66,64,97,76,55,30.05,29.98,29.92,10,10,10,15,6,21,0.01,5,,265
2013-9-12,74,65,56,64,59,43,100,77,53,30.12,30.00,29.96,10,10,9,22,10,30,T,4,Rain,360
2013-9-13,62,56,49,45,43,41,77,66,55,30.21,30.17,30.13,10,10,10,20,10,26,0.00,1,,2
2013-9-14,70,58,46,50,45,43,86,63,40,30.19,30.11,30.02,10,10,10,15,6,21,0.00,4,,228
2013-9-15,62,58,54,57,53,44,100,78,55,30.22,30.06,30.01,10,8,2,22,10,31,0.37,8,Rain,228
2013-9-16,62,54,46,49,45,40,82,70,57,30.40,30.35,30.25,10,10,10,18,10,24,0.00,4,,19
2013-9-17,66,57,47,55,51,44,86,75,63,30.36,30.28,30.13,10,10,10,18,8,22,0.00,5,,153
2013-9-18,79,70,61,65,60,52,84,71,58,30.11,30.00,29.91,10,10,3,16,8,21,0.04,6,Rain,177
2013-9-19,81,75,68,71,67,64,93,82,71,29.92,29.85,29.75,10,8,2,22,11,32,0.53,5,Rain-Thunderstorm,182
2013-9-20,75,68,60,67,61,52,90,74,57,29.81,29.77,29.72,10,9,2,20,11,25,T,7,Rain,247
2013-9-21,61,56,50,54,46,42,89,71,53,29.96,29.89,29.80,10,10,10,18,9,23,0.00,4,,306
2013-9-22,60,53,45,47,44,39,86,72,57,30.09,30.05,29.97,10,10,10,13,8,18,0.00,1,,23
2013-9-23,61,55,48,53,47,43,86,73,60,30.14,30.11,30.06,10,10,10,14,7,18,0.00,4,,117
2013-9-24,66,59,51,55,52,48,96,80,63,30.09,30.04,29.97,10,10,10,14,8,23,0.00,3,,114
2013-9-25,66,59,51,55,52,49,89,76,63,30.01,29.99,29.97,10,10,7,13,4,17,0.00,1,,59
2013-9-26,71,61,50,58,53,49,100,72,44,30.11,30.07,30.00,10,9,5,14,5,16,0.00,0,,121
2013-9-27,74,62,50,58,54,48,100,75,49,30.18,30.13,30.08,10,9,6,17,6,22,0.00,1,Fog,145
2013-9-28,78,67,56,66,59,55,93,72,50,30.08,29.97,29.86,10,8,3,22,12,26,0.09,5,Rain,182
2013-9-29,66,58,50,54,49,42,96,70,44,30.06,30.02,29.95,10,10,10,10,6,14,T,2,Rain,309
2013-9-30,71,58,45,55,49,44,93,67,40,30.02,29.94,29.85,10,10,10,17,7,20,0.00,3,,169
