CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,27,20,13,9,4,0,64,52,32,30.25,30.22,30.15,10,10,10,14,8,16,0.00,3,,316
2013-1-2,30,21,11,12,6,1,68,56,25,30.27,30.21,30.15,10,10,10,15,9,24,0.00,2,,222
2013-1-3,30,25,19,23,18,12,78,69,55,30.32,30.21,30.09,10,9,5,16,11,22,T,7,Snow,258
2013-1-4,37,26,14,20,15,8,78,64,34,30.30,30.25,30.17,10,10,10,24,14,31,0.00,0,,244
2013-1-5,39,31,23,32,26,18,89,79,59,30.28,30.12,29.98,10,7,1,20,10,26,0.01,6,Snow,211
2013-1-6,37,30,22,31,22,17,85,72,52,30.38,30.13,29.93,10,9,6,21,12,28,0.00,5,,268
2013-1-7,39,30,20,24,20,15,86,69,42,30.38,30.27,30.15,10,9,6,24,12,32,0.00,4,,199
2013-1-8,42,35,28,29,25,22,81,67,45,30.21,30.14,30.03,10,9,6,14,8,24,0.00,6,,188
2013-1-9,51,40,29,30,23,13,76,52,12,30.52,30.29,30.05,10,10,10,32,14,40,0.00,3,,262
2013-1-10,46,36,25,42,29,20,100,72,28,30.53,30.22,29.91,10,7,2,17,8,24,0.52,8,Rain,129
2013-1-11,54,50,45,54,47,44,100,88,77,29.88,29.76,29.68,10,7,2,18,12,26,0.12,8,Rain,193
2013-1-12,53,43,32,46,35,23,85,71,51,29.99,29.89,29.75,10,10,6,21,12,28,0.08,8,Rain,260
2013-1-13,32,28,23,28,20,6,93,80,59,30.26,30.04,29.87,10,8,2,16,10,24,0.03,7,Rain-Snow,299
2013-1-14,26,19,12,12,8,5,71,62,34,30.49,30.46,30.31,10,10,10,15,6,20,0.00,2,,272
2013-1-15,31,24,16,15,12,9,74,60,29,30.48,30.36,30.15,10,10,10,7,2,14,0.00,2,,241
2013-1-16,37,28,18,25,18,12,81,64,39,30.15,30.01,29.87,10,10,9,26,11,35,T,4,,235
2013-1-17,32,27,21,27,13,2,86,55,22,30.45,30.31,30.05,10,10,10,20,9,24,0.00,2,,296
2013-1-18,42,31,20,26,21,13,78,62,40,30.47,30.23,29.96,10,10,10,30,14,40,0.00,5,,205
2013-1-19,48,38,28,34,28,9,68,58,45,29.96,29.86,29.77,10,10,10,37,17,51,0.00,3,,231
2013-1-20,28,21,14,8,1,-1,59,47,27,30.33,30.26,29.99,10,10,10,32,13,40,0.00,5,,290
2013-1-21,15,10,4,3,-4,-10,67,51,34,30.34,30.24,30.13,10,9,2,23,16,31,T,4,Snow,286
2013-1-22,12,6,0,-5,-8,-10,66,52,32,30.46,30.39,30.27,10,10,7,18,11,23,T,5,Snow,286
2013-1-23,20,15,10,14,6,-6,80,62,35,30.39,30.25,30.10,10,7,0,25,11,32,T,8,Snow,274
2013-1-24,21,14,6,9,0,-5,70,52,27,30.68,30.56,30.42,10,10,5,21,10,26,T,7,Snow,12
2013-1-25,29,24,19,18,13,5,81,68,47,30.40,30.15,29.99,10,7,1,22,11,29,0.05,8,Snow,201
2013-1-26,29,21,12,16,9,5,74,57,26,30.45,30.38,30.23,10,10,9,17,6,24,T,3,Snow,332
2013-1-27,38,32,25,36,24,16,93,74,54,30.42,30.18,29.92,10,7,2,30,12,38,0.27,8,Rain-Snow-Thunderstorm,155
2013-1-28,51,45,38,48,41,36,100,90,66,29.98,29.91,29.82,10,4,0,16,10,23,0.14,8,Fog-Rain,175
2013-1-29,61,51,41,57,53,39,100,91,82,29.81,29.57,29.39,8,4,0,23,13,32,0.99,8,Fog-Rain-Thunderstorm,206
2013-1-30,48,35,21,43,30,14,93,86,65,29.65,29.37,29.21,10,4,1,26,12,35,0.26,8,Rain-Snow,332
2013-1-31,21,13,5,16,5,-4,85,68,48,30.21,29.93,29.63,10,6,0,25,18,33,T,8,Snow,275
