MDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-4-1,84,65,46,22,12,4,28,17,5,29.62,29.33,29.16,10,10,10,36,14,48,0.00,2,,209
2012-4-2,56,45,34,32,27,23,60,44,27,30.16,29.80,29.31,10,10,3,36,22,46,0.04,6,Snow,354
2012-4-3,35,33,31,32,30,28,96,89,82,30.22,30.14,30.07,10,2,0,28,13,31,0.43,8,Fog-Snow,338
2012-4-4,59,47,35,41,34,28,89,68,47,30.09,29.91,29.75,10,10,6,15,6,17,0.00,5,,189
2012-4-5,72,55,37,45,35,31,82,52,22,29.83,29.74,29.65,10,10,10,31,15,38,0.00,4,,175
2012-4-6,76,54,32,43,19,-13,83,43,3,29.90,29.63,29.43,10,10,10,40,22,51,0.00,1,,192
2012-4-7,61,43,24,20,15,11,68,42,15,30.25,30.18,29.96,10,10,10,25,16,35,0.00,0,,134
2012-4-8,71,53,35,22,16,5,56,32,8,30.23,30.13,30.00,10,10,10,23,10,29,0.00,1,,175
2012-4-9,68,52,35,42,26,19,83,53,22,30.17,30.07,29.99,10,10,10,18,10,22,0.00,2,,31
2012-4-10,78,58,38,46,36,21,83,48,13,30.09,29.96,29.83,10,10,7,22,8,28,0.00,3,,168
2012-4-11,73,60,46,47,45,40,93,67,40,30.09,29.87,29.67,10,6,0,41,15,55,0.12,7,Fog-Rain-Thunderstorm,190
2012-4-12,67,54,40,51,37,24,100,61,22,29.77,29.61,29.49,10,10,8,25,11,36,0.04,5,Rain-Thunderstorm,325
2012-4-13,64,49,34,34,22,6,92,52,11,29.82,29.65,29.56,10,10,10,31,12,38,0.00,5,,203
2012-4-14,62,48,34,37,31,22,85,54,23,29.59,29.49,29.34,10,9,1,28,11,37,0.21,6,Rain-Snow,318
2012-4-15,52,44,36,37,31,24,92,66,39,30.02,29.67,29.42,10,8,0,44,19,56,0.03,7,Fog-Rain-Snow,328
2012-4-16,59,44,29,31,23,15,85,52,19,30.09,30.04,29.98,10,10,10,17,7,22,0.00,4,,227
2012-4-17,70,52,34,31,23,19,64,40,16,30.07,29.99,29.88,10,10,10,23,9,30,0.00,5,,222
2012-4-18,72,53,33,34,30,26,70,45,20,30.11,29.84,29.70,10,10,10,25,11,33,0.00,5,,135
2012-4-19,64,52,39,39,33,25,86,56,25,29.99,29.86,29.72,10,10,10,29,9,37,T,6,,59
2012-4-20,69,54,38,36,32,27,85,54,22,30.18,30.04,29.90,10,10,10,18,8,22,0.00,4,,289
2012-4-21,73,59,45,36,32,27,61,43,24,30.12,29.98,29.88,10,10,10,20,10,23,T,2,,107
2012-4-22,76,57,37,37,33,27,82,50,17,30.19,30.12,30.05,10,10,10,20,8,24,0.00,1,,133
2012-4-23,82,64,46,36,30,23,61,37,12,30.05,29.95,29.82,10,10,10,18,7,22,0.00,1,,189
2012-4-24,88,69,50,37,29,21,50,30,9,29.92,29.74,29.65,10,10,10,29,12,36,0.00,3,,242
2012-4-25,82,67,51,39,31,24,51,32,13,29.99,29.79,29.62,10,10,10,21,8,25,0.00,6,,198
2012-4-26,79,65,51,50,43,32,61,40,19,29.88,29.71,29.49,10,9,2,39,9,46,0.43,7,Rain-Thunderstorm,151
2012-4-27,66,52,38,49,39,21,89,54,19,29.79,29.59,29.43,10,8,1,37,15,48,0.09,5,Rain,345
2012-4-28,61,48,35,30,22,9,64,40,16,29.95,29.84,29.78,10,10,10,32,15,40,0.00,4,,217
2012-4-29,64,50,35,35,31,27,85,55,25,30.01,29.91,29.84,10,10,7,16,7,18,0.00,3,,258
2012-4-30,75,58,40,35,25,14,67,39,11,29.92,29.76,29.60,10,10,10,15,8,29,0.00,2,,199
