HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-1-1,82,74,66,67,65,62,87,73,58,30.07,30.03,29.96,10,10,5,16,4,18,0.00,2,,53
2012-1-2,82,76,70,72,67,64,90,78,65,30.12,30.07,30.03,10,10,8,10,4,,0.00,2,,239
2012-1-3,81,74,66,70,66,64,97,80,62,30.19,30.13,30.08,9,8,6,8,4,,0.00,4,,29
2012-1-4,83,76,69,67,66,65,93,76,58,30.23,30.18,30.13,10,9,7,20,8,24,0.00,4,,38
2012-1-5,83,78,72,66,63,61,79,65,51,30.24,30.16,30.10,10,10,10,22,13,30,0.00,2,,56
2012-1-6,81,75,69,64,63,61,79,67,54,30.17,30.12,30.07,10,10,10,17,9,21,0.00,3,,64
2012-1-7,82,73,64,65,61,57,87,68,48,30.13,30.09,30.05,10,10,10,13,6,20,0.00,3,,46
2012-1-8,80,71,61,67,63,59,93,72,51,30.11,30.08,30.03,10,10,10,13,5,15,0.00,2,,332
2012-1-9,82,74,66,67,63,60,87,69,51,30.13,30.09,30.05,10,10,10,17,6,23,T,3,,50
2012-1-10,82,75,67,66,63,62,84,69,54,30.10,30.06,30.00,10,10,10,17,9,22,0.00,3,,52
2012-1-11,82,74,65,65,63,60,100,76,51,30.06,30.00,29.95,10,10,10,18,6,23,0.00,3,,26
2012-1-12,79,73,66,68,64,62,93,77,60,29.99,29.94,29.87,10,10,10,13,5,16,0.00,4,,250
2012-1-13,81,72,63,66,63,59,93,76,58,29.91,29.88,29.83,10,10,10,20,7,25,0.00,3,,255
2012-1-14,78,70,61,68,63,57,93,79,64,29.95,29.89,29.85,10,10,10,10,3,14,0.00,2,,190
2012-1-15,80,77,73,74,71,67,93,84,74,29.99,29.92,29.86,10,9,2,17,11,23,0.00,3,Rain,168
2012-1-16,79,74,68,74,73,71,100,90,79,30.01,29.97,29.93,10,10,6,17,10,23,0.25,5,Rain,164
2012-1-17,78,76,74,74,73,72,100,93,85,30.01,29.97,29.92,10,10,9,16,12,22,0.00,6,,159
2012-1-18,79,77,74,73,72,71,100,90,79,30.08,30.01,29.96,10,10,10,13,8,17,0.00,4,,172
2012-1-19,79,74,69,71,69,66,100,86,71,30.15,30.09,30.05,10,10,10,14,5,16,0.00,2,,130
2012-1-20,83,75,67,68,66,63,90,71,51,30.17,30.11,30.06,10,10,10,17,7,22,0.00,3,,77
2012-1-21,83,78,73,67,65,62,79,65,51,30.18,30.12,30.06,10,10,10,21,12,26,T,4,,61
2012-1-22,82,76,70,66,64,60,84,68,51,30.13,30.05,29.98,10,10,10,23,11,30,T,3,,62
2012-1-23,80,73,66,66,64,62,93,76,58,30.08,30.03,29.98,10,10,10,12,5,16,0.00,2,,255
2012-1-24,80,73,65,67,65,62,93,76,58,30.07,30.02,29.98,10,10,10,8,3,15,0.00,3,,136
2012-1-25,80,74,67,69,67,65,90,79,67,30.04,30.00,29.95,10,10,10,13,5,16,0.00,3,,156
2012-1-26,81,75,68,70,68,67,100,81,62,29.99,29.96,29.90,10,10,8,20,9,25,0.08,5,Rain,164
2012-1-27,79,73,67,69,68,66,100,86,71,30.07,29.99,29.93,10,10,10,12,4,15,T,3,Rain,232
2012-1-28,83,77,70,67,63,57,84,64,43,30.14,30.07,30.02,10,10,9,23,13,30,0.00,3,,59
2012-1-29,82,76,70,67,64,60,84,68,51,30.16,30.13,30.09,10,10,10,25,15,33,T,3,Rain,64
2012-1-30,81,76,70,67,63,61,90,71,51,30.14,30.08,30.02,10,10,10,22,12,29,T,4,,56
2012-1-31,81,76,70,64,62,59,79,66,52,30.04,30.00,29.94,10,10,10,16,8,21,T,5,Rain,61
