CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,67,44,20,63,29,9,100,75,49,30.38,30.02,29.61,10,10,6,36,19,52,0.12,5,Rain,333
2011-2-2,28,23,18,10,8,6,67,55,42,30.61,30.54,30.43,10,10,10,26,18,35,0.00,7,,355
2011-2-3,29,25,21,20,12,9,62,54,46,30.60,30.48,30.38,10,9,4,21,14,25,T,8,Rain-Snow,351
2011-2-4,42,31,20,21,19,15,92,63,34,30.41,30.30,30.15,10,8,1,17,7,23,0.09,5,Snow,317
2011-2-5,66,42,17,24,20,14,91,55,18,30.16,29.96,29.83,10,10,10,18,7,24,0.00,0,,209
2011-2-6,76,51,25,40,33,23,76,46,16,30.16,29.90,29.79,10,10,10,30,12,36,0.00,1,,251
2011-2-7,58,43,27,37,28,20,79,52,24,30.37,30.25,30.17,10,10,10,22,9,29,0.00,1,,338
2011-2-8,65,43,21,46,34,21,96,68,39,30.20,30.07,29.95,10,10,8,29,12,38,T,4,Rain,149
2011-2-9,49,36,23,47,27,14,100,76,52,30.44,30.22,29.95,10,7,2,30,18,38,0.29,6,Rain,352
2011-2-10,44,32,19,19,14,9,84,58,31,30.45,30.37,30.27,10,10,10,21,8,28,0.00,0,,5
2011-2-11,57,37,16,24,20,16,100,61,22,30.46,30.38,30.32,10,10,10,9,1,12,0.00,0,,208
2011-2-12,67,42,16,25,20,16,92,54,15,30.56,30.46,30.38,10,10,10,15,5,22,0.00,0,,206
2011-2-13,73,51,29,41,31,25,92,56,20,30.38,30.25,30.13,10,10,6,22,10,29,0.00,0,,195
2011-2-14,76,55,33,58,48,35,100,72,43,30.21,30.16,30.10,10,7,0,18,7,22,0.00,4,Fog,176
2011-2-15,78,70,61,59,58,54,97,72,46,30.16,30.10,29.99,10,10,7,20,11,28,T,6,Rain,181
2011-2-16,76,69,61,61,58,56,90,70,50,30.09,30.02,29.94,10,10,10,23,14,32,T,8,Rain,179
2011-2-17,78,72,65,63,61,59,87,73,58,30.02,29.95,29.89,10,10,10,23,13,29,T,8,,178
2011-2-18,81,71,60,63,60,53,93,68,42,30.15,30.08,30.01,10,8,2,17,9,23,T,6,,170
2011-2-19,79,69,59,66,61,57,100,80,60,30.17,30.07,29.98,10,8,1,22,9,26,0.01,6,,145
2011-2-20,81,73,64,63,60,58,87,66,45,29.97,29.85,29.74,10,10,10,26,17,37,0.00,7,,174
2011-2-21,80,70,60,63,57,37,87,61,35,29.96,29.80,29.72,10,9,3,23,9,29,0.00,6,,161
2011-2-22,67,59,51,50,41,36,77,60,42,30.09,30.00,29.96,10,10,10,23,9,25,T,7,,17
2011-2-23,79,69,58,66,61,50,93,77,60,29.99,29.92,29.84,10,7,0,20,8,25,0.01,7,,155
2011-2-24,85,68,51,70,55,21,93,54,15,29.89,29.80,29.70,10,8,1,21,9,28,0.12,6,Rain,202
2011-2-25,67,55,42,43,37,22,83,51,18,30.15,30.02,29.91,10,10,9,17,8,21,0.00,0,,27
2011-2-26,78,58,37,68,58,37,93,83,73,29.95,29.86,29.77,10,7,2,20,7,24,T,7,,161
2011-2-27,85,76,67,68,66,64,93,72,51,29.77,29.67,29.54,10,8,4,25,13,33,T,6,Rain,172
2011-2-28,73,60,46,68,34,19,84,51,17,30.27,30.06,29.76,10,10,6,25,13,36,0.00,2,,339
