EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-1-1,57,43,29,53,42,26,86,79,71,30.14,30.05,29.96,10,9,6,16,5,21,0.02,7,Rain,191
2011-1-2,58,45,31,55,36,14,93,62,31,30.17,30.01,29.93,10,10,7,22,11,30,0.01,6,Rain,319
2011-1-3,39,32,25,15,12,9,62,46,29,30.32,30.24,30.16,10,10,10,21,8,28,0.00,0,,299
2011-1-4,46,32,17,19,16,13,81,56,31,30.17,29.99,29.86,10,10,10,13,5,16,0.00,2,,199
2011-1-5,40,31,22,19,14,12,74,54,33,30.02,29.92,29.83,10,10,10,16,6,23,0.00,3,,336
2011-1-6,39,30,21,18,16,14,77,57,37,29.83,29.69,29.51,10,10,10,12,3,16,0.00,5,,193
2011-1-7,34,31,27,24,14,10,63,51,38,29.50,29.46,29.42,10,10,8,20,7,25,T,6,Snow,249
2011-1-8,32,27,21,27,17,4,85,61,36,29.82,29.51,29.39,10,7,1,29,12,37,0.01,6,Snow,291
2011-1-9,32,26,20,9,8,6,56,46,36,30.33,30.13,29.84,10,10,10,30,17,39,0.00,1,,303
2011-1-10,34,27,19,13,11,9,73,57,41,30.40,30.33,30.28,10,10,10,20,7,25,0.00,4,,308
2011-1-11,32,26,20,27,22,14,92,71,49,30.28,30.06,29.86,10,6,1,9,3,14,0.12,8,Rain-Snow,179
2011-1-12,32,26,20,24,17,11,92,71,49,30.10,29.92,29.83,10,9,6,9,3,14,0.11,6,,279
2011-1-13,34,29,23,14,12,10,60,51,41,30.40,30.30,30.12,10,10,10,26,13,32,0.00,2,,308
2011-1-14,36,26,16,19,15,9,84,64,43,30.44,30.39,30.32,10,9,2,20,3,26,T,6,Snow,303
2011-1-15,44,33,22,25,18,16,81,57,33,30.30,30.09,29.94,10,10,10,16,5,21,0.00,7,,206
2011-1-16,39,33,27,25,17,11,64,50,35,30.25,30.14,29.98,10,10,10,20,9,24,0.00,6,,346
2011-1-17,32,30,27,25,17,9,78,59,39,30.31,30.23,30.14,10,7,2,10,6,13,0.15,8,Rain-Snow,53
2011-1-18,34,30,26,32,28,24,96,89,82,30.11,29.86,29.75,7,3,0,16,7,20,0.19,8,Fog-Rain,344
2011-1-19,51,42,33,39,32,23,100,77,54,30.04,29.82,29.73,10,5,0,30,8,37,T,6,Fog-Rain,293
2011-1-20,41,35,29,25,23,20,69,59,48,30.14,29.99,29.68,10,10,10,24,8,29,0.00,6,,351
2011-1-21,36,27,18,30,12,-1,82,55,27,30.05,29.81,29.64,10,9,2,31,16,39,0.01,5,Snow,296
2011-1-22,25,17,9,5,2,-1,73,55,36,30.08,30.01,29.94,10,10,10,15,5,20,0.00,4,,354
2011-1-23,29,19,9,12,4,-2,80,55,29,30.39,30.16,29.93,10,10,10,24,8,30,T,3,Snow,320
2011-1-24,31,19,6,17,7,1,88,61,33,30.49,30.40,30.30,10,10,10,14,5,17,0.00,4,,164
2011-1-25,45,37,28,24,20,17,69,55,40,30.27,30.15,30.05,10,10,7,12,3,17,0.00,7,,134
2011-1-26,35,34,32,34,31,25,100,82,64,30.05,29.78,29.58,7,2,0,24,10,31,1.31,8,Fog-Rain-Snow-Thunderstorm,359
2011-1-27,35,30,25,33,24,20,100,81,61,30.00,29.91,29.78,10,9,4,26,8,35,0.00,7,,291
2011-1-28,36,31,26,30,27,21,92,77,61,29.95,29.84,29.78,10,4,0,18,4,22,0.06,8,Fog-Snow,235
2011-1-29,36,26,16,26,21,13,88,74,59,30.05,29.98,29.87,10,9,4,15,4,21,0.00,5,,176
2011-1-30,44,30,15,28,20,12,92,73,53,30.32,30.13,30.03,10,5,0,10,3,13,0.00,4,Fog,6
2011-1-31,35,30,24,22,18,14,81,65,49,30.50,30.41,30.33,10,10,10,9,5,10,T,7,Rain,66
