MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-1-1,44,33,21,26,22,18,92,71,50,30.15,30.03,29.88,10,9,5,18,11,24,T,5,,140
2009-1-2,50,40,30,34,28,23,92,66,39,29.86,29.68,29.48,10,6,1,33,15,39,0.42,7,Rain-Snow,322
2009-1-3,31,20,9,26,12,4,85,64,42,30.34,30.10,29.76,10,10,9,20,7,26,T,3,,326
2009-1-4,20,12,3,8,4,-1,83,67,51,30.47,30.42,30.33,10,10,10,13,5,14,0.00,0,,140
2009-1-5,22,15,8,19,12,3,92,74,56,30.30,30.02,29.89,10,5,0,17,7,18,0.09,8,Snow,161
2009-1-6,36,29,22,31,26,18,92,87,81,30.14,30.08,29.97,10,3,0,16,6,17,0.15,8,Fog-Snow,138
2009-1-7,44,37,30,30,28,26,82,70,57,30.18,30.13,30.09,10,10,10,16,9,17,0.00,5,,143
2009-1-8,47,40,32,31,28,24,89,67,45,30.15,30.02,29.82,10,8,1,28,11,35,0.21,6,Rain-Snow,141
2009-1-9,36,30,23,31,25,19,89,77,64,30.63,30.36,30.07,10,10,6,17,7,21,T,5,Rain-Snow,312
2009-1-10,35,28,21,23,20,16,84,70,56,30.74,30.67,30.63,10,10,7,13,8,15,0.00,4,,154
2009-1-11,40,35,29,30,25,19,75,66,56,30.61,30.55,30.46,10,10,6,15,7,17,T,7,Snow,142
2009-1-12,42,37,32,31,29,26,89,77,64,30.58,30.52,30.43,10,10,10,12,4,13,0.00,7,,139
2009-1-13,48,41,33,31,29,27,82,62,42,30.56,30.46,30.38,10,10,10,14,7,16,0.00,4,,146
2009-1-14,47,38,28,30,25,23,85,64,42,30.45,30.42,30.38,10,10,10,14,8,17,0.00,0,,140
2009-1-15,42,34,25,27,22,20,85,65,45,30.59,30.51,30.43,10,10,10,9,4,12,0.00,2,,160
2009-1-16,41,32,23,27,22,19,88,70,52,30.66,30.60,30.56,10,10,8,9,4,12,0.00,0,,143
2009-1-17,36,30,23,26,21,18,88,74,59,30.68,30.60,30.55,10,5,3,8,3,10,0.00,3,,192
2009-1-18,36,28,20,26,21,15,88,76,63,30.77,30.70,30.62,5,3,2,9,4,13,0.00,1,,151
2009-1-19,36,28,19,25,20,16,88,74,59,30.72,30.64,30.51,8,4,2,8,3,9,0.00,0,,52
2009-1-20,36,28,19,25,20,14,92,76,59,30.59,30.47,30.35,6,3,0,9,3,15,0.00,1,Fog,250
2009-1-21,34,26,17,26,19,14,92,79,66,30.44,30.33,30.20,5,2,0,7,2,10,0.00,4,Fog,329
2009-1-22,38,32,26,31,26,22,89,77,64,30.21,30.12,30.04,5,3,1,10,4,13,0.02,7,Rain,325
2009-1-23,48,41,33,41,35,31,100,91,82,30.23,30.17,30.09,3,1,0,12,4,13,0.22,7,Fog-Rain,238
2009-1-24,48,42,36,41,38,34,100,86,71,30.13,29.97,29.84,10,6,0,18,7,22,0.24,8,Fog-Rain,76
2009-1-25,40,35,30,36,31,27,96,91,85,29.83,29.69,29.63,10,3,0,17,6,22,0.76,8,Fog-Rain-Snow,215
2009-1-26,30,25,19,27,18,11,92,80,68,30.30,29.97,29.69,10,7,2,18,12,22,0.03,7,Snow,343
2009-1-27,24,19,14,13,9,5,67,59,50,30.58,30.49,30.32,10,10,10,17,7,21,0.00,7,,48
2009-1-28,36,29,21,27,20,11,85,70,55,30.47,30.39,30.30,10,8,1,18,7,21,0.01,7,Snow,150
2009-1-29,38,30,21,22,20,18,92,72,52,30.66,30.57,30.46,10,10,10,12,5,13,0.00,4,,154
2009-1-30,40,32,23,26,20,17,81,67,52,30.69,30.59,30.43,10,10,10,12,6,13,0.00,0,,133
2009-1-31,42,33,23,27,22,18,85,69,53,30.42,30.28,30.19,10,8,4,12,4,13,0.00,2,,133
