EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-4-1,63,55,46,53,43,39,93,73,52,29.92,29.80,29.59,10,10,6,21,6,31,0.12,7,Rain,181
2012-4-2,61,51,40,53,35,26,93,60,27,29.94,29.82,29.57,10,10,7,24,12,38,0.05,2,Rain,339
2012-4-3,72,52,32,38,29,21,92,55,17,30.06,29.94,29.80,10,10,10,9,2,13,0.00,2,,354
2012-4-4,77,61,45,51,41,23,89,56,23,29.78,29.70,29.58,10,10,7,21,6,35,0.00,4,,322
2012-4-5,61,49,37,33,28,24,79,54,28,29.91,29.85,29.75,10,10,10,16,5,20,0.00,4,,11
2012-4-6,61,49,37,32,23,16,82,51,19,30.09,30.02,29.92,10,10,10,22,11,28,0.00,0,,355
2012-4-7,65,48,30,24,19,14,72,44,15,30.23,30.15,30.07,10,10,10,22,9,39,0.00,0,,325
2012-4-8,72,53,33,35,27,21,65,41,17,30.12,29.97,29.84,10,10,10,26,10,33,0.00,2,,304
2012-4-9,66,57,47,38,30,20,43,35,26,29.95,29.88,29.79,10,10,10,29,16,40,T,3,Rain,291
2012-4-10,66,53,39,38,29,20,85,52,19,29.92,29.80,29.70,10,10,10,25,12,36,0.00,2,,284
2012-4-11,53,44,34,34,27,21,70,54,38,30.06,29.96,29.89,10,10,10,24,11,31,T,5,,310
2012-4-12,61,49,37,33,29,25,76,52,28,30.19,30.13,30.06,10,10,10,21,9,37,0.00,3,,312
2012-4-13,65,50,34,34,30,28,82,54,26,30.29,30.23,30.18,10,10,10,15,4,21,0.00,2,,335
2012-4-14,74,55,35,41,35,32,82,53,23,30.25,30.16,30.06,10,10,10,17,5,21,0.00,6,,203
2012-4-15,83,71,58,55,49,42,64,49,33,30.09,30.04,29.99,10,10,10,18,8,23,0.00,6,,196
2012-4-16,88,75,61,61,57,55,84,59,34,30.05,29.98,29.91,10,10,9,20,10,26,0.00,1,,195
2012-4-17,74,62,50,56,40,27,67,43,19,30.24,30.16,29.99,10,10,10,23,9,28,0.00,3,,320
2012-4-18,58,54,49,49,44,35,93,68,43,30.28,30.22,30.15,10,8,4,10,4,14,0.24,8,Rain,346
2012-4-19,70,58,46,50,48,46,100,72,44,30.15,30.10,30.01,10,6,1,7,2,15,0.00,5,Rain,198
2012-4-20,71,57,42,54,50,42,100,77,53,30.02,29.94,29.83,10,9,3,15,5,18,0.00,3,Fog,182
2012-4-21,81,67,53,58,54,49,100,68,35,29.81,29.75,29.61,10,9,2,26,9,37,0.23,6,Rain,232
2012-4-22,54,49,43,50,46,41,93,88,83,29.80,29.70,29.44,10,8,4,24,14,32,0.96,8,Rain,357
2012-4-23,47,43,38,41,37,32,92,77,62,29.56,29.42,29.36,10,10,10,25,14,32,0.01,8,Rain,295
2012-4-24,63,50,37,38,29,20,86,53,19,29.74,29.60,29.52,10,10,10,22,8,26,0.00,4,,226
2012-4-25,69,50,31,38,32,27,96,59,21,29.87,29.83,29.76,10,10,10,18,4,25,0.00,4,,255
2012-4-26,66,60,54,59,52,39,93,74,55,29.86,29.73,29.61,10,10,10,29,7,37,T,7,,168
2012-4-27,62,52,42,46,31,23,62,43,23,30.21,30.02,29.78,10,10,10,25,13,32,0.00,3,,319
2012-4-28,56,46,36,44,32,25,93,64,35,30.31,30.23,30.17,10,9,2,10,3,13,0.16,6,Rain,12
2012-4-29,70,55,40,44,40,32,100,63,26,30.27,30.20,30.12,10,8,0,14,4,18,0.05,4,Fog-Rain,334
2012-4-30,65,53,41,52,40,29,93,67,41,30.33,30.23,30.11,10,10,10,14,6,18,0.00,7,,114
