MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,64,53,41,35,16,-12,76,43,9,30.06,29.95,29.83,10,10,10,32,11,43,0.00,2,,301
2011-2-2,44,39,33,0,-10,-18,20,14,8,30.42,30.29,30.08,10,10,10,30,17,37,0.00,0,,10
2011-2-3,49,40,30,1,-9,-17,21,14,7,30.50,30.41,30.32,10,10,10,13,5,14,0.00,0,,137
2011-2-4,54,42,30,11,2,-7,36,23,9,30.36,30.26,30.17,10,10,10,12,4,16,0.00,1,,100
2011-2-5,62,49,36,19,12,4,37,25,12,30.17,30.04,29.92,10,10,10,9,4,12,0.00,5,,101
2011-2-6,71,55,39,21,18,11,48,29,9,30.19,30.09,29.99,10,10,10,10,4,13,0.00,4,,121
2011-2-7,72,57,42,26,19,12,49,30,11,30.21,30.06,29.84,10,10,10,12,4,16,0.00,1,,113
2011-2-8,72,59,45,24,18,9,38,24,10,29.91,29.78,29.71,10,10,10,25,11,30,0.00,0,,247
2011-2-9,68,56,43,17,6,-3,31,19,6,30.13,30.03,29.94,10,10,10,20,6,26,0.00,0,,39
2011-2-10,66,53,39,9,2,-5,27,17,6,30.12,30.05,29.97,10,10,10,20,6,24,0.00,0,,298
2011-2-11,75,58,41,14,5,-1,29,17,5,30.22,30.13,30.04,10,10,10,16,6,21,0.00,0,,65
2011-2-12,79,62,44,16,9,-3,28,16,4,30.30,30.21,30.13,10,10,10,14,2,18,0.00,0,,100
2011-2-13,80,63,46,20,11,-2,28,16,4,30.14,30.07,29.99,10,10,10,10,4,14,0.00,4,,130
2011-2-14,81,65,48,20,13,2,31,18,5,30.14,30.07,30.01,10,10,10,13,5,20,0.00,2,,113
2011-2-15,79,64,48,27,17,9,29,18,7,30.09,30.00,29.91,10,10,10,9,4,14,0.00,1,,113
2011-2-16,75,63,50,43,31,23,35,28,20,29.97,29.90,29.83,10,10,10,13,6,18,0.00,5,,99
2011-2-17,73,65,56,43,38,36,51,40,28,30.01,29.92,29.85,10,10,10,16,6,22,0.00,3,,268
2011-2-18,68,60,52,41,36,32,59,44,28,30.03,29.96,29.91,10,10,10,13,6,15,0.00,6,,97
2011-2-19,74,62,50,52,42,30,89,58,26,29.91,29.85,29.78,10,9,4,38,10,47,0.32,7,Rain,142
2011-2-20,57,51,44,48,42,29,100,68,35,30.02,29.96,29.90,10,10,7,23,7,32,0.02,6,Rain,272
2011-2-21,63,52,41,39,33,23,89,56,23,30.01,29.95,29.88,10,10,10,8,2,12,0.00,5,,223
2011-2-22,67,55,43,39,33,27,76,50,24,30.02,29.95,29.92,10,10,10,12,3,17,0.00,1,,99
2011-2-23,67,56,44,36,31,25,70,47,23,29.98,29.94,29.90,10,10,10,17,5,24,0.00,1,,202
2011-2-24,66,56,45,36,33,29,70,49,27,30.14,30.06,29.99,10,10,10,14,6,21,0.00,2,,123
2011-2-25,68,57,46,37,32,23,66,43,19,30.06,29.96,29.84,10,10,10,10,5,17,0.00,4,,104
2011-2-26,68,57,45,34,28,20,46,31,16,29.82,29.70,29.59,10,10,10,32,9,38,0.06,7,,140
2011-2-27,56,50,43,41,35,26,89,61,32,30.22,29.92,29.65,10,10,5,26,6,31,0.26,5,Rain,253
2011-2-28,70,56,41,38,30,25,76,48,19,30.26,30.18,30.07,10,10,10,16,5,21,0.00,1,,93
