CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,20,8,-5,16,3,-9,91,80,69,30.35,30.22,30.06,10,9,6,13,5,16,T,6,Snow,212
2013-1-2,21,18,14,18,14,12,100,92,84,30.12,30.02,29.96,8,4,1,13,5,16,0.01,8,Snow,186
2013-1-3,22,17,11,18,10,4,92,78,64,30.31,30.22,30.09,10,8,2,16,9,20,T,5,Snow,271
2013-1-4,30,23,16,17,15,12,88,71,53,30.17,30.11,30.03,10,10,9,14,6,20,0.00,0,,231
2013-1-5,26,18,10,16,13,9,92,77,62,30.13,30.00,29.90,9,7,5,14,6,16,0.00,3,,230
2013-1-6,24,17,10,16,11,5,96,76,55,30.26,30.18,30.01,10,10,7,13,7,16,0.00,2,,245
2013-1-7,36,26,15,25,22,14,85,75,64,30.01,29.96,29.89,10,10,8,22,9,29,0.00,5,,209
2013-1-8,35,26,16,29,24,15,100,86,72,30.01,29.89,29.77,10,8,5,16,8,21,0.00,6,,160
2013-1-9,35,30,25,27,22,20,85,71,56,30.38,30.21,29.95,10,10,10,25,12,40,0.00,1,,237
2013-1-10,39,34,28,35,27,20,100,78,45,30.35,30.04,29.74,10,7,1,18,10,22,0.24,6,Rain,132
2013-1-11,41,38,34,41,37,34,100,100,100,29.73,29.53,29.37,7,3,1,17,9,22,0.02,8,Rain,150
2013-1-12,39,22,5,37,9,-2,92,77,61,30.13,29.85,29.38,10,9,3,29,15,38,T,6,Snow,254
2013-1-13,9,6,2,1,0,-3,87,80,73,30.30,30.18,30.07,10,8,3,14,8,16,T,6,Snow,286
2013-1-14,14,10,5,5,2,0,87,74,61,30.46,30.39,30.32,10,10,9,14,7,17,0.00,2,,233
2013-1-15,30,20,10,17,12,7,84,67,50,30.32,30.16,29.87,10,10,8,17,8,24,0.00,0,,205
2013-1-16,36,25,14,32,20,-1,92,69,45,30.26,29.87,29.65,10,7,1,22,12,26,0.02,6,Snow,283
2013-1-17,20,13,6,10,3,-5,74,62,50,30.45,30.40,30.29,10,9,3,16,7,21,T,5,Snow,265
2013-1-18,41,29,17,29,22,11,92,76,60,30.31,29.93,29.75,10,10,5,17,9,22,0.01,6,Snow,186
2013-1-19,39,21,2,30,16,-6,92,75,57,30.25,29.89,29.71,10,10,8,45,14,55,0.00,6,,285
2013-1-20,9,4,-2,1,-6,-11,75,63,50,30.47,30.36,30.26,10,9,2,21,11,28,T,6,Snow,291
2013-1-21,-2,-6,-10,-11,-15,-20,75,66,56,30.42,30.35,30.26,10,10,3,21,12,26,T,3,Snow,291
2013-1-22,5,-3,-12,-4,-12,-18,78,66,53,30.48,30.41,30.31,10,10,10,16,6,21,0.00,5,,273
2013-1-23,17,6,-5,8,-3,-17,91,70,49,30.68,30.34,30.16,10,9,3,26,10,35,T,5,Snow,326
2013-1-24,13,4,-6,2,-9,-17,69,62,55,30.76,30.54,30.24,10,10,9,17,9,22,T,8,Snow,111
2013-1-25,21,13,4,11,4,-3,76,60,43,30.36,30.12,29.94,10,10,4,25,12,32,T,4,Snow,270
2013-1-26,23,13,2,11,4,-3,87,69,51,30.40,30.30,30.17,10,10,10,15,7,18,0.00,5,,135
2013-1-27,33,27,21,32,26,12,100,77,53,30.15,29.91,29.81,10,4,0,16,8,20,0.49,8,Fog-Rain-Snow,119
2013-1-28,33,32,30,32,31,30,100,100,100,29.92,29.82,29.63,6,2,0,14,5,17,T,8,Fog,119
2013-1-29,33,29,25,31,29,22,100,92,84,29.76,29.62,29.54,10,6,1,23,10,30,0.03,8,,334
2013-1-30,26,16,6,21,11,1,91,81,71,29.80,29.71,29.63,10,9,5,25,17,33,T,8,Snow,325
2013-1-31,7,-1,-10,1,-6,-16,87,76,65,30.35,30.07,29.79,10,8,3,25,15,31,T,6,Snow,297
