EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,28,23,18,25,18,12,92,85,77,30.21,30.08,29.69,10,5,0,25,14,31,0.54,8,Fog-Rain-Snow,38
2011-2-2,42,31,19,39,23,11,92,83,73,30.39,29.86,29.47,10,5,0,36,17,45,0.13,8,Fog-Rain-Snow,257
2011-2-3,25,17,9,15,10,6,91,73,55,30.53,30.45,30.37,10,10,7,18,9,23,0.00,1,,226
2011-2-4,31,24,16,14,10,1,80,56,31,30.38,30.21,30.00,10,10,2,21,11,31,0.00,1,,213
2011-2-5,32,25,18,27,23,13,92,74,55,29.97,29.66,29.49,10,5,0,20,7,24,0.22,7,Fog-Rain-Snow,324
2011-2-6,34,29,24,27,24,20,85,75,64,30.04,29.97,29.84,10,9,7,17,9,20,T,8,Snow,212
2011-2-7,35,30,25,31,27,19,92,84,75,29.98,29.89,29.83,10,4,1,17,8,23,0.05,8,Snow,317
2011-2-8,25,17,9,19,11,1,92,71,49,30.35,30.12,29.93,10,6,1,20,11,26,0.09,6,Snow,304
2011-2-9,19,13,7,3,-1,-4,80,60,39,30.34,30.24,30.14,10,10,10,20,13,25,0.00,6,,224
2011-2-10,16,8,-1,2,-3,-8,87,65,42,30.24,30.18,30.12,10,10,8,20,10,23,0.00,2,,220
2011-2-11,32,22,12,14,7,-1,64,55,46,30.14,30.07,29.94,10,10,10,22,12,28,0.00,7,,208
2011-2-12,34,31,28,25,21,14,85,65,45,30.17,30.02,29.85,10,8,1,33,16,45,0.02,7,Snow,246
2011-2-13,48,41,34,29,27,24,75,60,45,30.05,29.84,29.57,10,10,4,26,17,35,T,8,Snow,213
2011-2-14,50,39,27,31,28,21,78,59,39,30.35,29.85,29.51,10,10,9,37,18,47,T,6,Snow,287
2011-2-15,36,28,20,20,16,14,81,62,43,30.49,30.40,30.22,10,10,10,14,7,17,0.00,4,,138
2011-2-16,52,43,33,35,26,15,61,52,42,30.18,30.12,30.07,10,10,10,18,11,23,0.00,5,,192
2011-2-17,59,54,49,45,41,36,71,62,52,30.06,29.95,29.79,10,10,10,24,13,35,0.00,7,,197
2011-2-18,58,49,40,50,35,20,77,55,32,30.06,29.92,29.79,10,10,10,33,21,44,T,5,,251
2011-2-19,40,32,24,21,18,15,75,61,47,30.43,30.29,30.06,10,10,10,29,15,38,0.00,1,,292
2011-2-20,37,30,22,31,26,18,92,70,47,30.44,30.04,29.76,10,5,0,18,8,24,0.88,7,Fog-Rain-Snow,111
2011-2-21,33,26,18,31,22,14,92,87,81,30.03,29.85,29.73,10,4,0,29,17,36,0.57,8,Fog-Rain-Snow,38
2011-2-22,25,20,15,18,14,9,84,76,67,30.35,30.19,29.98,10,9,2,23,9,28,T,4,Snow,41
2011-2-23,32,21,9,25,18,7,96,80,63,30.41,30.33,30.18,10,7,1,9,3,10,0.00,5,,222
2011-2-24,36,32,27,32,29,24,96,87,78,30.17,30.04,29.92,9,6,2,22,8,28,T,8,Rain,99
2011-2-25,31,24,17,28,24,16,92,81,69,30.23,29.92,29.56,10,4,0,37,16,51,0.66,7,Fog-Snow,360
2011-2-26,36,28,19,27,23,16,88,72,56,30.21,30.06,29.91,10,7,1,10,5,21,T,8,Snow,202
2011-2-27,50,41,32,46,33,27,89,77,65,29.99,29.87,29.63,10,8,2,16,9,21,0.07,7,Rain,182
2011-2-28,53,39,24,52,39,21,100,85,69,30.26,29.70,29.44,10,5,0,30,12,39,2.00,7,Fog-Rain-Snow-Thunderstorm,263
