EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,78,65,51,59,56,52,100,75,50,30.23,30.13,30.06,10,10,8,18,4,24,0.00,3,Fog,172
2013-1-2,81,68,55,65,60,55,100,76,51,30.09,30.05,29.99,10,10,7,13,4,16,0.00,5,,231
2013-1-3,75,67,59,65,62,55,100,84,68,30.20,30.10,30.05,10,6,0,18,6,22,0.01,7,Fog-Rain,10
2013-1-4,60,58,55,59,57,54,100,95,90,30.29,30.24,30.17,10,6,1,17,9,22,0.03,8,Rain,360
2013-1-5,76,66,55,61,56,52,100,79,57,30.31,30.26,30.20,10,10,9,14,8,18,0.00,6,,23
2013-1-6,81,71,61,67,62,59,100,81,62,30.22,30.16,30.07,10,7,0,15,6,20,T,7,Fog,33
2013-1-7,72,65,58,62,57,51,97,77,57,30.24,30.18,30.14,10,10,10,22,10,55,T,7,Rain,24
2013-1-8,81,72,63,68,65,62,100,84,60,30.24,30.18,30.15,10,10,10,9,6,,0.00,5,,57
2013-1-9,84,75,65,70,68,66,100,82,63,30.33,30.26,30.22,10,8,0,15,6,20,0.00,5,Fog,88
2013-1-10,82,73,64,69,65,62,100,87,41,30.33,30.30,30.24,10,6,0,15,5,21,0.00,4,Fog,92
2013-1-11,84,72,60,68,64,61,100,76,51,30.28,30.23,30.17,10,10,7,15,6,22,0.00,5,Fog,123
2013-1-12,83,70,57,67,62,57,100,74,47,30.22,30.17,30.11,10,6,0,13,5,18,0.00,2,Fog,102
2013-1-13,82,70,57,65,62,58,100,74,47,30.18,30.13,30.09,10,9,3,15,6,18,0.00,4,Fog,134
2013-1-14,82,70,57,65,62,57,100,77,54,30.21,30.17,30.14,10,8,0,13,5,17,0.00,4,Fog,140
2013-1-15,83,72,60,67,64,59,100,73,46,30.17,30.12,30.07,10,10,4,14,4,17,0.00,4,Fog,123
2013-1-16,84,70,56,66,60,57,100,72,43,30.12,30.07,30.03,10,10,7,12,4,18,0.00,3,Fog,171
2013-1-17,81,67,53,68,57,43,100,79,58,30.12,30.05,29.97,10,10,7,25,12,33,T,5,Fog,250
2013-1-18,65,53,41,61,47,34,87,74,60,30.30,30.24,30.13,10,9,2,24,12,30,0.02,7,Rain,359
2013-1-19,76,66,56,60,57,52,93,74,54,30.30,30.22,30.16,10,10,10,20,11,24,0.00,7,,18
2013-1-20,74,67,60,63,59,53,100,82,64,30.20,30.14,30.07,10,9,2,14,8,21,0.01,7,Rain,13
2013-1-21,72,66,59,63,58,55,84,75,66,30.11,30.07,30.01,10,10,2,12,4,13,0.13,8,Rain,8
2013-1-22,65,56,46,55,43,36,84,63,42,30.30,30.20,30.09,10,10,10,20,9,25,0.00,7,,8
2013-1-23,70,57,43,44,38,32,83,55,26,30.38,30.33,30.29,10,10,10,12,6,15,0.00,1,,11
2013-1-24,73,58,42,51,45,41,92,64,35,30.35,30.29,30.25,10,10,10,14,4,20,0.00,1,,310
2013-1-25,76,61,46,55,49,45,100,69,38,30.32,30.26,30.19,10,8,5,13,2,24,0.00,1,Fog,225
2013-1-26,76,60,44,54,50,44,93,67,41,30.29,30.24,30.18,10,10,7,13,3,16,0.00,1,,315
2013-1-27,80,64,48,63,57,49,100,73,45,30.33,30.29,30.25,10,9,5,16,5,23,T,3,Fog-Rain,69
2013-1-28,78,71,63,64,62,60,93,77,60,30.35,30.30,30.26,10,10,9,16,8,21,T,5,,87
2013-1-29,85,73,61,68,64,61,100,74,47,30.27,30.21,30.12,10,6,0,15,7,20,0.00,3,Fog,113
2013-1-30,84,74,63,65,63,61,100,74,47,30.13,30.01,29.92,10,10,10,25,13,33,0.00,2,,174
2013-1-31,71,61,50,66,45,26,93,59,25,30.25,30.09,29.92,10,9,5,24,10,32,0.04,4,Rain,308
