EST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-2-1,75,65,55,53,46,37,67,54,41,30.27,30.22,30.17,10,10,10,17,8,24,0.00,3,,4
2013-2-2,75,67,59,56,49,36,69,53,37,30.27,30.20,30.13,10,10,10,17,6,22,0.00,2,,40
2013-2-3,76,68,59,56,47,35,78,53,27,30.19,30.12,30.08,10,10,10,13,5,24,0.00,4,,325
2013-2-4,75,66,56,54,46,31,72,50,28,30.17,30.10,30.05,10,10,10,14,5,18,0.00,2,,113
2013-2-5,79,68,57,64,58,54,87,68,48,30.10,30.06,30.02,10,10,10,13,4,23,T,3,,125
2013-2-6,81,73,64,64,62,60,93,72,51,30.12,30.08,30.04,10,10,9,15,6,21,0.00,3,,98
2013-2-7,80,74,67,66,63,61,84,69,54,30.09,30.03,29.97,10,10,10,14,6,23,0.00,1,,126
2013-2-8,85,77,68,71,67,58,97,76,55,30.05,30.00,29.95,10,10,10,15,6,21,T,2,,247
2013-2-9,81,72,63,66,62,57,100,77,54,30.17,30.10,30.04,10,8,0,18,9,23,0.00,3,Fog,39
2013-2-10,80,75,69,63,61,58,73,63,52,30.26,30.20,30.16,10,10,10,23,14,29,T,4,Rain,99
2013-2-11,80,75,69,65,63,61,79,69,58,30.23,30.17,30.13,10,10,10,17,10,24,0.00,3,,123
2013-2-12,83,76,69,69,67,64,93,76,58,30.13,30.07,30.00,10,10,10,17,8,24,0.00,2,,154
2013-2-13,83,77,71,72,70,67,100,81,62,30.03,29.99,29.94,10,10,9,18,8,28,0.00,4,,167
2013-2-14,87,75,63,73,68,61,100,76,51,30.04,29.97,29.89,10,9,4,21,8,26,0.37,6,Rain,236
2013-2-15,74,69,63,68,65,62,100,90,79,30.03,29.99,29.96,10,6,1,18,5,82,1.31,8,Rain,5
2013-2-16,76,66,56,65,56,43,100,67,33,30.11,29.96,29.90,10,9,5,18,8,28,0.06,6,Rain,309
2013-2-17,59,53,47,44,29,19,71,48,24,30.32,30.24,30.10,10,10,10,17,11,26,0.00,1,,339
2013-2-18,73,61,49,56,44,35,61,50,38,30.32,30.27,30.22,10,10,10,21,9,26,0.00,4,,60
2013-2-19,78,71,63,66,60,52,87,73,58,30.21,30.16,30.11,10,10,10,20,8,25,T,3,,127
2013-2-20,80,74,68,67,65,60,90,72,54,30.12,30.08,30.03,10,10,7,16,6,28,0.00,7,,67
2013-2-21,82,75,68,67,65,63,84,71,58,30.11,30.06,30.01,10,10,10,16,9,21,0.00,5,,107
2013-2-22,82,78,73,71,69,66,93,78,62,30.11,30.07,30.03,10,10,10,18,12,25,0.00,4,,116
2013-2-23,84,79,73,72,70,68,93,79,65,30.06,30.00,29.95,10,10,10,17,9,25,0.00,4,,152
2013-2-24,86,80,73,73,70,64,100,76,51,30.01,29.97,29.91,10,10,7,14,5,22,0.00,4,,185
2013-2-25,86,79,72,73,71,67,93,77,61,29.93,29.89,29.84,10,9,7,18,8,28,0.00,5,,152
2013-2-26,86,81,76,73,71,68,88,74,59,29.92,29.87,29.82,10,10,7,22,11,30,T,6,,179
2013-2-27,77,72,67,73,66,63,94,82,69,29.99,29.95,29.88,10,9,5,10,5,15,0.10,7,Rain,306
2013-2-28,74,68,62,65,54,46,93,70,47,30.03,29.97,29.93,10,10,7,14,7,25,0.01,7,,303
