AST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-4-1,89,81,72,70,68,66,84,67,50,30.02,29.96,29.89,10,10,10,13,5,21,0.00,1,,142
2012-4-2,90,82,74,72,68,64,87,66,44,29.97,29.92,29.86,10,10,5,13,5,20,0.00,3,,185
2012-4-3,86,81,76,72,70,68,82,71,59,29.98,29.94,29.88,10,10,8,12,4,17,0.00,3,,14
2012-4-4,85,80,75,72,70,69,82,72,61,29.99,29.94,29.91,10,9,6,17,8,21,0.00,3,,61
2012-4-5,88,82,76,72,70,68,82,70,57,29.99,29.94,29.89,10,10,9,18,9,28,T,4,,94
2012-4-6,90,83,75,72,69,64,82,63,44,29.99,29.95,29.90,10,10,10,18,5,24,0.00,2,,117
2012-4-7,85,80,75,72,70,68,82,73,63,30.02,29.97,29.92,10,10,10,17,5,20,0.15,3,,68
2012-4-8,85,80,75,72,70,70,87,74,61,29.99,29.95,29.91,10,10,10,15,6,20,T,3,,59
2012-4-9,82,78,74,73,70,68,82,76,69,29.98,29.94,29.90,10,9,2,22,4,25,0.34,5,Rain-Thunderstorm,111
2012-4-10,85,79,73,73,71,69,87,76,65,30.00,29.96,29.90,10,8,0,14,4,21,1.70,5,Fog-Rain-Thunderstorm,72
2012-4-11,89,81,73,72,70,67,87,69,50,30.03,29.98,29.93,10,10,10,20,5,23,0.00,2,,129
2012-4-12,92,84,75,74,71,67,87,67,47,30.01,29.97,29.91,10,9,1,16,3,22,0.34,3,Rain,199
2012-4-13,87,81,74,74,71,69,87,71,55,30.02,29.98,29.95,10,9,2,14,4,21,0.57,3,Rain,345
2012-4-14,81,78,74,73,71,66,87,79,71,30.06,30.01,29.96,10,8,2,23,9,31,0.68,7,Rain,28
2012-4-15,82,78,74,67,63,59,69,62,54,30.11,30.06,30.00,10,10,7,22,16,30,0.02,6,Rain,44
2012-4-16,83,79,75,63,60,57,60,54,47,30.10,30.06,30.02,10,10,10,22,15,30,T,4,Rain,60
2012-4-17,83,78,73,66,63,57,68,61,54,30.06,30.03,29.99,10,10,10,21,13,26,T,3,,69
2012-4-18,82,77,72,64,62,60,73,62,51,30.06,30.01,29.96,10,10,10,14,7,21,0.00,2,,47
2012-4-19,82,77,71,64,63,61,73,62,51,30.01,29.98,29.94,10,10,10,16,6,21,0.00,2,,63
2012-4-20,84,78,72,70,67,64,74,66,58,29.99,29.95,29.90,10,10,10,20,8,25,0.00,2,,74
2012-4-21,86,81,75,74,71,68,85,75,65,29.97,29.93,29.88,10,10,9,24,9,31,T,3,Rain,85
2012-4-22,89,83,76,74,73,71,85,72,59,30.00,29.94,29.87,10,9,2,14,5,20,0.69,3,Rain,131
2012-4-23,91,85,78,73,72,70,85,69,52,29.95,29.91,29.86,10,10,10,15,7,22,T,3,,156
2012-4-24,92,86,79,73,71,69,79,64,49,29.96,29.90,29.87,10,10,10,17,7,23,0.00,2,,161
2012-4-25,87,83,78,77,72,70,79,70,61,30.04,29.96,29.90,10,10,8,18,7,23,0.35,4,Rain,83
2012-4-26,88,83,77,74,72,71,85,72,59,30.05,30.00,29.96,10,10,10,23,12,26,T,3,,77
2012-4-27,88,82,76,75,71,69,94,76,57,30.05,30.01,29.97,10,10,7,22,10,25,0.08,4,Rain,92
2012-4-28,87,82,76,71,69,67,82,69,55,30.02,30.00,29.96,10,10,9,23,12,31,0.01,3,Rain,90
2012-4-29,87,81,75,72,70,68,87,72,57,30.04,30.00,29.96,10,10,7,25,10,29,0.09,3,Rain,90
2012-4-30,85,80,75,77,72,68,97,79,61,30.03,29.98,29.95,10,9,2,20,8,24,0.28,5,Rain,91
