MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-10-1,96,82,68,44,35,28,33,22,10,29.90,29.82,29.76,10,10,10,10,6,16,0.00,0,,126
2013-10-2,95,82,69,45,43,40,38,27,16,29.88,29.80,29.73,10,10,10,12,7,,0.00,0,,83
2013-10-3,94,82,69,48,42,31,41,26,11,29.81,29.71,29.62,10,10,10,18,8,21,0.00,0,,214
2013-10-4,89,79,68,48,28,1,47,26,4,29.94,29.83,29.72,10,10,10,20,8,27,0.00,0,,256
2013-10-5,86,76,66,22,15,8,17,12,6,30.12,30.03,29.97,10,10,10,16,7,19,0.00,0,,343
2013-10-6,93,77,61,31,22,14,25,16,6,30.08,29.99,29.91,10,10,10,17,6,21,0.00,0,,149
2013-10-7,97,82,66,36,25,18,26,16,6,29.94,29.86,29.78,10,10,10,17,4,21,0.00,5,,115
2013-10-8,94,81,67,36,31,27,28,19,10,29.82,29.73,29.65,10,10,10,17,6,20,0.00,1,,139
2013-10-9,88,78,68,48,37,30,38,28,18,29.69,29.64,29.58,10,10,10,25,13,37,0.00,4,,183
2013-10-10,72,64,56,49,40,34,72,49,26,29.93,29.86,29.68,10,10,10,25,9,30,T,4,,289
2013-10-11,79,68,57,40,36,31,51,34,17,29.98,29.91,29.86,10,10,10,8,2,14,0.00,0,,213
2013-10-12,87,74,60,40,36,33,42,29,15,29.91,29.85,29.79,10,10,10,14,5,22,0.00,0,,159
2013-10-13,86,74,62,42,37,32,46,31,16,29.90,29.85,29.80,10,10,10,14,6,17,0.00,0,,152
2013-10-14,84,73,62,45,37,27,46,30,13,29.99,29.91,29.86,10,10,10,13,5,21,0.00,0,,257
2013-10-15,84,72,60,35,30,22,39,26,12,29.91,29.86,29.81,10,10,10,16,5,19,0.00,0,,129
