MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-12-1,69,58,47,37,35,32,66,46,26,29.96,29.88,29.80,10,10,10,12,6,14,0.00,0,,113
2009-12-2,69,58,46,35,32,26,60,41,22,29.92,29.85,29.80,10,10,10,12,5,13,0.00,2,,104
2009-12-3,68,56,44,32,24,-1,62,36,9,30.02,29.91,29.84,10,10,10,17,6,23,0.00,0,,43
2009-12-4,61,50,38,15,2,-12,25,15,5,30.23,30.14,30.05,10,10,10,15,5,18,0.00,0,,92
2009-12-5,60,50,40,22,12,5,37,27,16,30.05,29.88,29.76,10,10,10,13,4,15,0.00,5,,117
2009-12-6,61,51,40,37,30,18,51,44,36,29.93,29.86,29.79,10,10,10,13,5,15,0.00,5,,114
2009-12-7,61,57,52,52,46,37,96,75,54,29.86,29.66,29.43,10,8,2,43,12,55,0.29,8,Rain-Thunderstorm,162
2009-12-8,55,49,42,41,29,23,59,44,29,30.02,29.88,29.53,10,10,10,35,10,43,T,2,,261
2009-12-9,58,50,41,34,28,21,70,47,24,30.08,30.02,29.98,10,10,10,7,2,10,0.00,4,,212
2009-12-10,58,48,37,33,30,25,82,55,28,30.07,30.02,29.98,10,10,10,9,2,10,0.00,3,,216
2009-12-11,63,52,40,37,32,28,73,50,27,30.10,30.04,29.99,10,10,10,8,3,13,0.00,3,,111
2009-12-12,65,55,45,39,36,32,71,51,31,30.14,30.05,30.00,10,10,10,9,4,10,0.00,5,,95
2009-12-13,62,56,49,51,44,38,93,68,43,29.97,29.94,29.92,10,10,5,18,6,23,T,5,Rain,80
2009-12-14,66,56,46,47,43,35,100,67,34,30.13,30.03,29.96,10,10,9,10,3,15,0.00,2,,253
2009-12-15,70,57,43,40,29,18,83,49,14,30.26,30.18,30.14,10,10,10,16,5,21,0.00,3,,93
2009-12-16,73,59,44,36,29,24,62,40,17,30.20,30.12,30.05,10,10,10,15,5,18,0.00,4,,81
2009-12-17,71,59,46,36,32,28,65,43,20,30.10,30.03,29.97,10,10,9,12,3,16,0.00,2,,283
2009-12-18,72,59,46,34,29,21,60,38,16,30.05,29.97,29.90,10,10,10,9,3,14,0.00,2,,298
2009-12-19,73,60,46,34,27,19,60,37,14,30.08,30.02,29.94,10,10,10,18,7,24,0.00,3,,49
2009-12-20,71,59,46,33,27,20,39,29,19,30.14,30.07,30.03,10,10,10,16,5,18,0.00,5,,87
2009-12-21,65,58,51,37,32,30,50,39,28,30.07,29.98,29.88,10,10,10,9,3,13,0.00,7,,117
2009-12-22,66,57,47,49,40,31,74,50,26,29.87,29.68,29.56,10,9,1,29,6,40,0.18,7,Rain-Thunderstorm,134
2009-12-23,56,49,41,42,33,28,86,62,38,30.04,29.88,29.72,10,10,10,12,5,14,0.00,2,,205
2009-12-24,59,49,38,37,34,29,86,60,33,30.13,30.07,30.04,10,10,9,10,3,22,0.00,1,,105
2009-12-25,59,48,37,34,25,17,70,46,21,30.06,29.99,29.92,10,10,8,9,4,13,0.00,1,,139
2009-12-26,60,48,35,30,21,10,76,45,14,30.13,30.07,29.99,10,10,10,12,3,14,0.00,4,,68
2009-12-27,62,51,40,27,19,15,42,30,17,30.19,30.13,30.09,10,10,10,10,4,14,0.00,3,,102
2009-12-28,61,53,45,27,20,15,45,31,17,30.10,30.02,29.94,10,10,10,21,6,26,0.00,8,,74
2009-12-29,63,55,47,28,24,21,42,32,22,30.12,30.02,29.94,10,10,10,10,3,15,0.00,6,,172
2009-12-30,61,52,42,31,28,25,58,43,27,30.19,30.12,30.04,10,10,10,10,5,17,0.00,7,,91
2009-12-31,64,54,44,33,24,14,62,38,14,30.33,30.26,30.16,10,10,10,17,5,24,0.00,1,,19
