CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-2-1,62,44,26,58,46,16,93,78,63,30.09,29.72,29.45,10,8,2,38,16,54,1.16,8,Rain-Thunderstorm,173
2011-2-2,31,27,23,16,14,12,68,61,53,30.55,30.37,30.10,10,10,9,25,14,32,T,6,Snow,336
2011-2-3,32,27,22,19,16,12,74,64,53,30.58,30.50,30.40,10,10,10,17,10,23,T,7,Snow,34
2011-2-4,40,35,29,34,28,19,92,73,54,30.35,30.07,29.86,10,6,2,12,7,18,0.09,8,Rain,52
2011-2-5,38,34,30,31,27,24,100,82,64,29.95,29.91,29.84,10,9,2,21,11,28,T,6,Snow,223
2011-2-6,55,43,30,36,31,25,85,63,41,29.98,29.95,29.93,10,10,10,12,5,20,0.00,5,,180
2011-2-7,44,38,31,38,31,23,92,81,69,30.23,29.99,29.83,10,7,0,22,11,31,0.15,8,Rain-Snow,343
2011-2-8,40,34,28,25,21,19,75,60,44,30.42,30.33,30.24,10,10,10,18,9,22,0.00,4,,27
2011-2-9,29,25,20,23,19,14,92,75,58,30.35,30.26,30.19,10,5,0,18,11,23,0.13,8,Fog-Snow,41
2011-2-10,30,22,13,17,10,7,80,63,46,30.38,30.32,30.27,10,10,10,14,5,17,0.00,1,,354
2011-2-11,40,26,11,22,14,7,84,59,34,30.34,30.30,30.27,10,10,10,15,6,22,0.00,0,,223
2011-2-12,56,43,29,31,25,19,70,53,35,30.43,30.35,30.27,10,10,10,15,7,25,0.00,1,,229
2011-2-13,66,53,40,36,29,25,62,44,26,30.27,30.17,30.09,10,10,10,22,12,31,0.00,1,,211
2011-2-14,68,58,47,39,34,26,71,47,22,30.28,30.21,30.12,10,10,10,14,8,21,0.00,3,,295
2011-2-15,70,55,40,49,38,32,77,53,28,30.30,30.20,30.11,10,10,10,16,8,21,0.00,4,,144
2011-2-16,73,64,54,51,47,46,77,59,41,30.17,30.11,30.05,10,10,10,21,10,29,0.00,4,,193
2011-2-17,71,63,54,54,52,46,83,68,53,30.09,30.03,29.99,10,10,10,25,15,37,0.00,7,,197
2011-2-18,71,64,57,59,54,45,84,69,53,30.24,30.17,30.04,10,10,9,18,8,24,0.00,7,,138
2011-2-19,73,65,56,48,42,36,62,51,40,30.26,30.20,30.11,10,10,10,16,9,21,T,6,Rain,83
2011-2-20,77,66,55,55,51,41,77,60,43,30.10,29.93,29.79,10,10,10,28,13,36,0.00,6,,187
2011-2-21,68,60,52,61,54,46,93,78,63,29.97,29.82,29.74,10,10,7,24,14,33,0.14,7,Rain,254
2011-2-22,53,47,41,45,33,25,83,58,32,30.21,30.12,29.99,10,10,10,17,9,23,0.00,4,,6
2011-2-23,60,49,38,52,40,27,83,65,46,30.19,30.09,29.96,10,10,4,20,7,23,0.37,7,Rain-Thunderstorm,108
2011-2-24,77,64,50,63,58,49,97,76,54,29.95,29.76,29.50,10,8,0,39,14,51,1.14,8,Fog-Rain-Thunderstorm,217
2011-2-25,50,44,38,46,35,30,93,78,62,30.18,30.04,29.76,10,10,9,24,11,30,0.00,7,,12
2011-2-26,70,52,34,54,41,30,86,66,45,30.11,29.99,29.85,10,10,9,15,5,21,0.00,1,,145
2011-2-27,76,67,58,64,61,55,86,74,61,29.88,29.79,29.67,10,10,9,24,13,33,0.05,7,Rain-Thunderstorm,194
2011-2-28,74,57,40,65,51,28,78,68,57,30.28,29.91,29.66,10,10,6,29,16,39,0.13,6,Rain-Thunderstorm,317
