MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-5-1,81,69,56,36,23,17,30,21,11,29.78,29.70,29.63,10,10,10,26,9,38,0.00,2,,250
2010-5-2,82,71,60,36,22,3,32,19,5,29.97,29.76,29.67,10,10,10,38,15,44,0.00,2,,315
2010-5-3,84,71,57,38,23,16,31,20,8,30.15,30.07,29.99,10,10,10,12,5,16,0.00,0,,91
2010-5-4,92,76,60,33,24,15,36,21,6,30.01,29.91,29.77,10,10,10,10,5,15,0.00,0,,96
2010-5-5,98,82,65,32,25,14,28,17,5,29.82,29.76,29.67,10,10,10,23,8,28,0.00,1,,167
2010-5-6,94,80,65,41,29,22,29,19,8,29.78,29.74,29.70,10,10,10,21,8,30,0.00,1,,218
2010-5-7,95,81,67,41,33,27,36,23,9,29.86,29.80,29.75,10,10,10,12,4,17,0.00,0,,164
2010-5-8,97,83,68,41,34,28,36,23,9,29.82,29.75,29.67,10,10,10,14,6,17,0.00,4,,146
2010-5-9,94,82,70,44,24,9,38,21,4,29.82,29.75,29.67,10,10,10,28,10,37,0.00,3,,242
2010-5-10,83,72,61,33,27,17,32,21,9,29.98,29.87,29.79,10,10,10,23,8,29,0.00,1,,265
2010-5-11,78,71,63,35,23,5,27,17,7,29.83,29.79,29.76,10,10,10,26,12,33,0.00,0,,262
2010-5-12,82,69,56,40,27,20,40,26,12,29.87,29.82,29.77,10,10,10,17,5,24,0.00,1,,240
2010-5-13,87,75,63,45,28,19,40,25,9,29.86,29.79,29.73,10,10,10,12,5,20,0.00,5,,68
2010-5-14,91,79,66,43,29,19,38,23,8,29.87,29.80,29.75,10,10,10,15,5,21,0.00,4,,255
2010-5-15,95,82,68,36,27,20,25,16,7,29.88,29.82,29.77,10,10,10,14,5,22,0.00,2,,344
2010-5-16,98,83,68,39,29,21,30,19,7,29.86,29.78,29.69,10,10,10,15,6,21,0.00,0,,145
2010-5-17,97,83,69,36,25,8,26,15,4,29.85,29.77,29.69,10,10,10,22,9,29,0.00,4,,172
2010-5-18,88,78,68,42,35,26,35,25,15,29.86,29.80,29.76,10,10,10,21,9,29,0.00,5,,235
2010-5-19,94,80,66,45,35,29,38,24,10,29.87,29.80,29.72,10,10,10,17,6,25,0.00,0,,253
2010-5-20,98,83,68,46,34,27,33,21,8,29.79,29.72,29.65,10,10,10,15,4,21,0.00,0,,195
2010-5-21,101,87,72,38,32,21,29,18,7,29.75,29.64,29.56,10,10,10,22,9,38,0.00,0,,176
2010-5-22,91,82,72,37,28,20,25,17,8,29.68,29.63,29.57,10,10,10,24,11,32,0.00,1,,265
2010-5-23,79,71,62,29,21,16,22,16,9,29.84,29.68,29.60,10,10,10,26,13,33,0.00,1,,249
2010-5-24,80,69,58,31,23,9,31,19,7,29.98,29.88,29.81,10,10,10,14,5,20,0.00,1,,277
2010-5-25,90,76,61,45,22,14,36,22,7,29.88,29.82,29.75,10,10,10,12,5,17,0.00,1,,234
2010-5-26,95,80,65,41,28,16,31,19,6,29.88,29.78,29.70,10,10,10,14,5,22,0.00,1,,226
2010-5-27,97,82,67,45,34,28,31,21,10,29.86,29.77,29.69,10,10,10,14,6,18,0.00,1,,260
2010-5-28,98,85,71,42,37,27,34,23,11,29.87,29.74,29.66,10,10,10,24,8,30,0.00,1,,252
2010-5-29,94,82,70,35,25,17,28,18,8,29.83,29.76,29.71,10,10,10,17,6,21,0.00,0,,273
2010-5-30,98,83,68,37,24,16,26,16,6,29.81,29.76,29.72,10,10,10,14,5,18,0.00,0,,212
2010-5-31,100,85,70,35,27,21,26,17,7,29.86,29.80,29.74,10,10,10,14,6,20,0.00,0,,327
