MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2008-4-1,84,70,55,29,23,12,35,21,7,29.97,29.90,29.82,10,10,10,14,5,22,0.00,3,,108
2008-4-2,85,72,59,31,25,19,30,20,10,29.93,29.87,29.81,10,10,10,24,8,28,0.00,2,,164
2008-4-3,79,69,58,34,30,22,30,24,18,29.96,29.91,29.86,10,10,10,18,6,28,0.00,1,,262
2008-4-4,84,71,58,37,20,-8,47,25,3,30.05,29.94,29.81,10,10,10,7,3,,0.00,2,,98
2008-4-5,84,70,55,28,21,9,32,19,6,29.80,29.73,29.66,10,10,10,18,10,26,0.00,2,,191
2008-4-6,86,73,59,38,27,21,32,21,10,29.88,29.80,29.73,10,10,10,18,7,22,0.00,1,,143
2008-4-7,84,73,61,38,31,25,37,26,14,29.87,29.81,29.75,10,10,10,16,5,21,0.00,1,,220
2008-4-8,86,72,58,34,24,13,37,23,8,29.80,29.70,29.59,10,10,9,22,9,28,0.00,2,,185
2008-4-9,75,68,60,30,23,17,25,17,9,29.76,29.69,29.62,10,10,10,22,13,30,0.00,4,,248
2008-4-10,78,68,58,36,18,6,40,23,6,29.98,29.87,29.78,10,10,10,21,12,36,0.00,0,,283
2008-4-11,82,69,55,23,17,12,30,19,8,30.12,30.03,29.94,10,10,10,13,4,,0.00,0,,205
2008-4-12,86,74,61,26,11,6,19,12,5,30.18,30.07,29.97,10,10,10,16,7,18,0.00,0,,58
2008-4-13,94,79,63,24,14,7,23,14,4,30.04,29.95,29.86,10,10,10,22,9,23,0.00,3,,78
2008-4-14,98,82,66,36,19,4,32,18,3,29.92,29.83,29.73,10,10,2,13,7,22,0.00,0,,142
2008-4-15,93,81,65,31,16,1,23,13,3,29.85,29.75,29.65,10,10,10,23,9,29,0.00,3,,183
2008-4-16,85,76,66,24,12,2,18,12,5,29.93,29.77,29.69,10,10,10,30,13,43,0.00,1,,290
2008-4-17,78,68,58,25,10,4,19,13,7,30.12,30.02,29.96,10,10,10,18,8,26,0.00,0,,326
2008-4-18,89,73,56,24,15,5,28,16,4,30.03,29.90,29.75,10,10,10,9,4,16,0.00,1,,80
2008-4-19,88,75,61,25,19,5,25,15,4,29.78,29.72,29.64,10,10,10,22,8,29,0.00,5,,150
2008-4-20,84,72,60,34,23,8,36,21,6,29.90,29.79,29.73,10,10,8,18,7,23,0.00,0,,202
2008-4-21,84,71,57,30,18,0,33,19,4,29.93,29.86,29.81,10,10,10,16,6,20,0.00,0,,68
2008-4-22,89,74,59,29,17,6,23,14,5,29.88,29.82,29.73,10,10,10,13,5,15,0.00,0,,121
2008-4-23,89,75,61,33,25,17,31,19,7,29.84,29.79,29.75,10,10,10,20,9,25,0.00,0,,201
2008-4-24,87,75,63,34,27,12,34,22,9,29.92,29.85,29.80,10,10,10,20,8,31,0.00,0,,258
2008-4-25,89,75,60,26,12,2,23,14,4,30.02,29.94,29.87,10,10,10,12,4,22,0.00,0,,255
2008-4-26,95,78,61,28,17,-1,29,17,4,29.94,29.85,29.75,10,10,10,22,6,28,0.00,0,,244
2008-4-27,93,82,71,27,2,-10,16,9,2,30.02,29.95,29.87,10,10,10,16,8,24,0.00,1,,85
2008-4-28,94,80,66,28,15,2,20,12,3,30.03,29.93,29.81,10,10,10,13,6,18,0.00,3,,94
2008-4-29,99,83,67,29,16,2,24,14,3,29.82,29.73,29.60,10,10,10,22,8,28,0.00,3,,195
2008-4-30,93,81,69,32,20,6,23,14,5,29.68,29.62,29.55,10,10,10,25,10,31,0.00,0,,214
