MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-2-1,67,58,49,44,40,35,77,55,32,29.98,29.91,29.87,10,10,10,10,3,15,0.00,5,,109
2010-2-2,73,63,52,47,41,36,77,52,27,29.87,29.78,29.66,10,10,10,9,3,12,0.00,6,,131
2010-2-3,71,63,54,51,42,36,72,50,28,29.72,29.62,29.57,10,10,10,13,5,17,0.01,6,,185
2010-2-4,68,59,50,48,43,38,86,60,34,29.98,29.87,29.75,10,10,10,9,4,14,0.00,4,,86
2010-2-5,70,60,50,48,44,41,80,60,39,30.07,30.00,29.96,10,10,10,12,5,16,0.00,6,,127
2010-2-6,69,60,51,46,42,35,77,55,32,29.99,29.91,29.82,10,10,10,16,5,18,T,6,,102
2010-2-7,63,56,49,48,41,32,86,61,36,29.84,29.80,29.75,10,10,8,33,8,38,0.05,5,Rain,243
2010-2-8,64,56,47,42,38,32,82,57,32,29.95,29.90,29.83,10,10,10,8,4,10,0.00,2,,110
2010-2-9,66,56,46,40,36,31,71,49,26,30.00,29.92,29.83,10,10,10,12,5,16,0.00,3,,116
2010-2-10,60,55,50,46,41,37,83,63,42,29.96,29.86,29.78,10,10,10,20,6,22,0.02,6,Rain,162
2010-2-11,64,54,44,45,43,40,92,68,43,30.12,30.06,29.97,10,10,10,13,4,16,0.00,3,,130
2010-2-12,68,58,47,46,42,38,80,59,37,30.17,30.08,30.00,10,10,10,9,4,12,0.00,3,,125
2010-2-13,73,61,48,43,40,33,80,53,25,30.07,29.99,29.91,10,10,10,14,4,18,0.00,0,,137
2010-2-14,76,63,49,42,36,30,66,43,19,30.04,29.97,29.92,10,10,10,13,4,15,0.00,1,,227
2010-2-15,76,64,52,42,29,20,51,32,12,30.02,29.95,29.88,10,10,10,17,6,22,0.00,1,,62
2010-2-16,77,66,54,38,31,24,51,33,15,30.03,29.96,29.90,10,10,10,18,5,24,0.00,0,,81
2010-2-17,78,65,51,42,32,26,59,38,16,29.99,29.91,29.83,10,10,10,15,3,18,0.00,2,,141
2010-2-18,75,63,51,41,35,29,64,42,19,29.91,29.85,29.79,10,10,10,15,5,25,0.00,1,,138
2010-2-19,76,64,51,39,36,26,63,43,22,29.90,29.81,29.74,10,10,10,15,6,17,0.00,4,,114
2010-2-20,61,56,51,49,42,30,89,61,32,29.88,29.82,29.76,10,10,5,23,5,28,0.09,5,Rain,174
2010-2-21,64,58,51,56,46,37,100,71,42,29.96,29.90,29.87,10,10,5,18,6,23,0.20,6,Rain,199
2010-2-22,61,54,47,49,42,32,83,60,36,30.06,29.89,29.81,10,10,6,33,10,43,0.21,5,Rain,268
2010-2-23,62,52,41,37,24,17,76,48,19,30.25,30.18,30.06,10,10,10,12,3,18,0.00,2,,315
2010-2-24,68,59,49,41,31,25,56,38,20,30.20,30.10,29.98,10,10,10,12,5,17,0.00,6,,111
2010-2-25,72,62,51,42,35,30,66,44,22,30.04,29.99,29.94,10,10,10,17,5,22,0.00,3,,264
2010-2-26,70,61,51,42,31,19,59,37,15,30.17,30.07,29.95,10,10,10,17,4,21,0.00,5,,65
2010-2-27,71,62,53,48,35,28,67,44,20,29.92,29.73,29.56,10,10,10,21,8,24,0.08,6,Rain,136
2010-2-28,59,55,50,55,50,48,100,84,67,29.99,29.72,29.58,10,8,2,31,8,40,0.70,7,Rain-Thunderstorm,247
