CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-12-1,44,37,29,32,24,19,82,60,37,30.33,30.25,30.17,10,9,4,12,5,14,0.04,7,Rain-Snow,301
2011-12-2,39,35,31,31,27,22,89,71,52,30.48,30.38,30.31,10,9,5,15,6,21,T,5,Snow,279
2011-12-3,48,42,36,46,40,31,96,86,76,30.31,30.13,29.86,10,6,2,23,12,32,0.52,7,Rain,193
2011-12-4,50,43,35,46,37,29,93,84,75,30.26,29.99,29.81,10,9,5,24,12,36,0.02,8,Rain,269
2011-12-5,36,35,33,34,31,24,89,82,75,30.36,30.30,30.23,10,6,1,18,10,26,0.14,8,Rain-Snow,353
2011-12-6,33,30,26,23,17,13,75,61,47,30.35,30.27,30.14,10,10,10,18,7,24,0.00,6,,343
2011-12-7,34,29,24,19,16,11,75,57,39,30.13,30.04,29.94,10,10,7,20,9,29,0.00,4,,262
2011-12-8,35,29,22,19,16,4,81,61,40,30.21,30.16,30.12,10,9,8,16,8,21,0.00,6,,258
2011-12-9,27,22,16,14,4,1,71,52,33,30.45,30.31,30.20,10,10,10,16,10,22,0.00,2,,278
2011-12-10,27,19,10,15,4,-2,73,51,29,30.53,30.44,30.35,10,10,10,18,10,23,0.00,1,,244
2011-12-11,46,36,25,28,24,16,82,66,49,30.38,30.34,30.30,10,10,7,26,13,32,0.00,0,,220
2011-12-12,46,37,28,29,26,25,85,69,53,30.38,30.36,30.33,10,9,5,15,7,20,0.00,6,,205
2011-12-13,43,40,37,30,27,25,70,62,53,30.40,30.34,30.24,10,10,8,9,3,12,T,8,Rain,211
2011-12-14,53,46,38,51,42,35,100,93,85,30.22,29.97,29.60,10,4,1,22,9,28,0.76,8,Rain,174
2011-12-15,54,42,30,52,35,16,93,70,47,30.23,29.78,29.57,10,10,5,32,16,44,T,7,Rain,265
2011-12-16,33,29,24,18,16,15,74,62,49,30.40,30.34,30.25,10,10,10,12,7,13,0.00,5,,308
2011-12-17,32,28,24,25,23,16,88,76,63,30.36,30.24,30.14,10,7,2,13,6,17,0.04,7,Snow,250
2011-12-18,42,33,24,33,26,21,92,73,54,30.20,30.05,29.83,10,9,3,25,12,31,0.00,2,,225
2011-12-19,46,41,35,35,31,22,79,68,56,30.23,30.02,29.80,10,10,9,20,11,26,0.00,5,,341
2011-12-20,37,34,30,36,28,22,89,77,64,30.23,30.01,29.79,10,8,2,13,5,16,0.02,8,Rain-Snow,100
2011-12-21,39,37,34,38,35,31,100,90,79,29.95,29.75,29.67,9,4,1,15,5,22,0.03,7,Rain,287
2011-12-22,36,32,28,32,28,14,96,80,63,30.30,30.11,29.95,10,7,2,16,9,22,T,8,,347
2011-12-23,31,25,19,22,17,12,77,65,53,30.36,30.27,30.18,10,10,9,17,9,23,T,5,Snow,244
2011-12-24,39,31,22,26,23,19,92,73,54,30.31,30.21,30.07,10,10,7,23,10,28,0.00,2,,221
2011-12-25,42,37,31,26,24,23,66,59,51,30.30,30.13,29.99,10,10,10,29,13,37,0.00,3,,283
2011-12-26,44,35,26,28,25,21,81,65,49,30.31,30.08,29.78,10,10,10,28,13,36,T,3,Rain,215
2011-12-27,41,31,21,29,24,11,75,66,56,30.02,29.73,29.57,10,10,10,26,13,35,0.00,5,,305
2011-12-28,29,23,16,23,12,9,78,64,50,30.10,30.00,29.81,10,10,10,14,6,20,0.00,5,,228
2011-12-29,44,36,28,31,28,23,89,74,58,29.78,29.63,29.48,10,8,5,16,7,22,T,5,Rain,246
2011-12-30,40,34,27,38,33,25,92,89,85,29.81,29.67,29.52,8,4,2,22,10,29,0.66,8,Rain-Snow,45
2011-12-31,40,33,26,34,29,21,92,81,70,30.00,29.86,29.67,10,7,5,23,10,30,0.00,5,,205
