HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-12-1,84,76,68,69,67,65,90,74,58,30.04,29.98,29.93,10,10,7,18,5,28,T,5,Rain,2
2011-12-2,85,77,68,69,68,65,100,76,51,30.06,30.02,29.98,10,10,10,17,4,23,0.00,3,,64
2011-12-3,85,78,70,70,68,65,93,74,55,30.09,30.04,29.99,10,10,10,20,6,24,0.00,3,,56
2011-12-4,84,78,72,66,65,63,79,65,51,30.11,30.06,30.00,10,10,10,20,9,24,0.00,2,,51
2011-12-5,84,76,68,68,65,62,90,71,51,30.08,30.02,29.96,10,10,10,22,7,26,T,2,,52
2011-12-6,83,77,71,67,64,62,84,69,54,30.03,29.99,29.94,10,10,10,21,10,29,0.02,4,Rain,49
2011-12-7,83,76,69,66,63,61,84,68,51,30.07,30.01,29.96,10,10,10,24,11,29,T,3,Rain,52
2011-12-8,83,77,71,66,63,61,84,68,51,30.09,30.04,29.99,10,10,10,22,11,29,T,3,Rain,49
2011-12-9,81,75,69,66,63,60,90,71,51,30.08,30.05,29.99,10,10,8,24,11,29,0.09,5,Rain,55
2011-12-10,81,75,69,70,65,61,84,71,58,30.08,30.04,29.97,10,9,2,26,11,31,0.08,6,Rain-Thunderstorm,48
2011-12-11,82,77,71,69,66,64,87,73,58,30.08,30.02,29.93,10,10,6,33,14,48,0.04,6,Rain,53
2011-12-12,83,77,71,70,68,66,87,73,58,30.05,30.01,29.96,10,10,7,22,11,28,0.01,5,Rain-Thunderstorm,52
2011-12-13,84,77,69,72,70,66,100,82,63,30.06,30.01,29.96,10,9,2,17,7,23,0.44,5,Rain-Thunderstorm,41
2011-12-14,81,75,68,72,69,68,97,82,67,30.10,30.05,30.01,10,10,8,17,6,21,0.01,4,Rain,50
2011-12-15,83,77,71,69,68,67,90,77,63,30.13,30.07,30.02,10,10,10,16,6,23,T,3,,46
2011-12-16,82,75,67,68,65,62,93,74,54,30.13,30.08,30.03,10,10,10,21,7,26,0.00,3,Rain,32
2011-12-17,82,76,70,67,64,62,90,72,54,30.10,30.07,30.03,10,10,8,23,13,30,T,4,Rain,54
2011-12-18,81,76,70,68,64,62,84,69,54,30.10,30.04,29.99,10,10,7,23,10,31,0.04,4,Rain,48
2011-12-19,82,77,72,67,64,63,84,68,51,30.10,30.04,29.98,10,10,10,26,15,36,T,3,Rain,58
2011-12-20,81,77,72,68,65,63,79,69,58,30.08,30.02,29.97,10,10,7,26,13,35,T,5,Rain,51
2011-12-21,82,76,70,68,65,61,90,71,51,30.03,29.99,29.91,10,10,7,28,14,40,0.02,5,Rain,56
2011-12-22,83,78,73,67,64,62,74,64,54,30.07,30.02,29.96,10,10,10,24,15,32,T,4,Rain,60
2011-12-23,81,77,72,65,61,58,73,61,48,30.16,30.09,30.05,10,10,8,28,15,36,0.02,3,Rain,54
2011-12-24,81,76,70,68,64,59,97,73,49,30.18,30.13,30.08,10,10,8,30,17,38,0.06,4,Rain,62
2011-12-25,83,78,73,65,63,61,73,62,51,30.20,30.15,30.10,10,10,10,31,17,36,T,2,,56
2011-12-26,82,78,74,63,62,60,68,60,51,30.20,30.15,30.10,10,10,10,26,16,33,0.00,3,,63
2011-12-27,81,77,73,65,63,59,73,61,49,30.16,30.13,30.07,10,10,10,25,13,31,0.00,3,,62
2011-12-28,83,78,73,65,63,59,73,60,46,30.20,30.15,30.12,10,10,10,23,14,32,0.00,3,,59
2011-12-29,82,78,74,65,61,58,73,62,51,30.17,30.11,30.05,10,10,10,23,14,31,0.00,3,,57
2011-12-30,80,75,69,67,64,60,79,70,61,30.12,30.06,30.02,10,10,9,16,6,20,T,5,Rain,14
2011-12-31,82,74,65,65,64,60,93,72,51,30.09,30.04,29.98,10,10,10,14,6,21,0.00,2,,8
