AST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,87,81,75,75,74,72,94,79,63,30.08,30.04,30.01,10,10,5,22,10,28,0.07,4,Rain,93
2013-6-2,88,82,75,74,72,70,87,73,59,30.08,30.05,30.00,10,10,10,22,11,26,0.00,3,,95
2013-6-3,90,83,76,77,74,72,91,77,63,30.07,30.04,29.99,10,10,9,24,10,29,0.02,3,Rain,92
2013-6-4,89,83,77,77,73,70,91,73,55,30.09,30.04,29.99,10,10,9,22,8,26,0.38,4,Rain,107
2013-6-5,88,84,79,76,75,70,91,73,55,30.06,30.01,29.95,10,9,9,23,11,30,0.01,3,,82
2013-6-6,87,82,77,75,72,70,91,75,59,30.06,30.02,29.98,10,10,10,24,12,29,0.05,3,,83
2013-6-7,87,81,75,75,72,70,88,75,61,30.06,30.03,29.99,10,10,2,23,10,29,0.35,3,Rain,94
2013-6-8,86,81,76,75,73,72,88,77,65,30.06,30.02,29.98,10,10,10,15,7,20,0.22,5,,81
2013-6-9,89,83,77,76,74,71,85,72,59,30.08,30.04,30.00,10,10,9,23,11,28,T,3,,89
2013-6-10,86,82,78,75,74,73,85,78,70,30.07,30.04,30.01,10,10,8,23,12,28,0.06,4,Rain,82
2013-6-11,86,81,76,77,75,73,91,83,74,30.09,30.05,30.01,10,9,7,22,10,28,0.76,6,Rain,92
2013-6-12,84,80,75,79,76,72,100,90,79,30.11,30.07,30.03,10,8,1,22,7,28,3.17,6,Rain-Thunderstorm,92
2013-6-13,87,83,78,77,76,74,91,81,70,30.07,30.04,30.00,10,9,7,22,12,29,0.10,3,Rain,82
2013-6-14,90,84,77,78,75,73,91,75,59,30.03,30.00,29.96,10,9,6,23,11,30,0.11,4,Rain,95
2013-6-15,92,86,79,77,76,73,91,74,56,30.08,30.02,29.98,10,9,5,18,8,24,0.27,5,Rain,102
2013-6-16,87,83,78,76,75,73,91,77,63,30.08,30.04,30.00,10,8,6,22,11,28,0.00,2,,83
2013-6-17,87,84,80,76,74,72,85,78,70,30.08,30.06,30.03,10,9,7,20,12,25,0.00,3,,78
2013-6-18,88,84,79,76,75,73,85,77,68,30.08,30.04,30.00,10,9,8,23,13,29,0.00,4,,73
2013-6-19,87,81,74,77,73,71,93,84,74,30.06,30.03,30.00,10,9,2,25,10,30,1.16,6,Rain-Thunderstorm,93
2013-6-20,87,82,76,75,73,70,87,76,65,30.06,30.03,30.00,10,9,7,22,12,29,0.00,4,,86
2013-6-21,87,82,77,73,72,70,79,70,61,30.08,30.05,30.03,10,10,8,20,11,25,0.00,3,,74
2013-6-22,86,81,76,74,73,71,85,78,70,30.07,30.03,29.99,10,9,2,22,9,29,0.34,5,Rain,89
2013-6-23,87,82,77,76,74,72,91,81,70,30.07,30.03,30.00,10,9,2,20,7,25,0.27,4,Rain,93
2013-6-24,86,81,75,77,75,73,94,87,79,30.08,30.05,30.02,10,9,1,20,8,24,2.37,5,Rain,92
2013-6-25,87,82,77,76,75,73,91,81,70,30.06,30.03,30.00,10,9,1,20,8,26,0.30,5,Rain,93
2013-6-26,87,81,75,77,74,71,94,81,68,30.04,30.02,29.98,10,8,2,24,7,30,0.87,6,Rain-Thunderstorm,105
2013-6-27,84,79,74,77,73,70,94,87,79,30.04,30.02,29.98,10,8,2,22,5,26,0.20,6,Rain-Thunderstorm,83
2013-6-28,90,83,75,75,74,72,94,77,59,30.04,30.01,29.98,10,10,10,20,9,28,0.01,3,,83
2013-6-29,88,83,78,75,73,72,85,74,63,30.03,30.00,29.97,10,10,10,22,11,28,T,3,,78
2013-6-30,87,82,77,77,74,72,91,81,70,30.05,30.00,29.96,10,10,9,17,8,22,0.20,4,Rain,102
