CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-2-1,48,40,32,35,33,30,85,71,56,30.18,30.09,29.93,10,9,5,14,5,18,0.00,5,,335
2012-2-2,43,37,31,36,32,28,92,81,70,30.44,30.29,30.16,10,5,2,10,4,17,0.00,7,,279
2012-2-3,39,36,33,32,31,30,89,80,70,30.50,30.43,30.35,10,6,4,15,7,24,0.00,8,,62
2012-2-4,42,36,29,32,30,26,85,76,67,30.36,30.27,30.19,10,8,5,16,10,29,0.00,6,,56
2012-2-5,45,37,29,32,28,25,85,69,53,30.32,30.26,30.18,10,10,7,14,5,32,0.00,4,,15
2012-2-6,33,32,30,28,27,25,92,84,75,30.22,30.18,30.13,8,5,2,17,11,22,0.00,7,,260
2012-2-7,36,33,29,31,26,19,85,76,66,30.40,30.32,30.20,10,8,1,24,12,33,0.01,8,Snow,7
2012-2-8,37,31,25,19,17,13,81,60,38,30.41,30.36,30.29,10,10,10,13,8,17,0.00,5,,302
2012-2-9,36,29,21,23,18,15,84,66,47,30.31,30.21,30.09,10,10,7,18,10,24,0.00,2,,245
2012-2-10,36,25,14,31,21,1,89,74,59,30.20,29.99,29.88,10,5,0,28,15,38,0.19,8,Fog-Snow,304
2012-2-11,20,15,10,2,1,-2,66,56,45,30.40,30.36,30.24,10,10,10,28,15,35,0.00,1,,311
2012-2-12,35,26,16,14,7,0,59,49,38,30.36,30.31,30.23,10,10,10,20,12,23,0.00,0,,278
2012-2-13,36,26,15,27,17,6,85,63,40,30.23,30.03,29.85,10,8,2,21,9,25,0.03,7,Snow,193
2012-2-14,36,33,29,29,27,25,92,81,70,30.03,29.88,29.80,10,8,3,15,8,20,T,8,Snow,227
2012-2-15,43,37,30,37,33,28,92,81,70,30.09,30.03,29.95,10,7,4,17,9,22,0.16,7,Rain,189
2012-2-16,47,41,34,37,31,20,92,65,37,30.12,30.03,29.95,10,7,3,20,9,25,0.02,5,Rain,281
2012-2-17,49,39,28,32,26,22,78,60,42,30.17,30.08,29.99,10,10,10,22,9,29,0.00,3,,238
2012-2-18,39,33,27,27,22,17,75,60,44,30.24,30.17,30.03,10,10,9,16,8,25,0.00,2,,10
2012-2-19,38,31,24,23,20,18,81,63,44,30.24,30.20,30.17,10,10,10,14,6,23,0.00,3,,60
2012-2-20,45,34,22,25,21,18,88,63,37,30.32,30.18,29.91,10,10,10,20,10,24,0.00,5,,154
2012-2-21,41,37,33,36,32,24,96,75,54,29.86,29.68,29.63,10,7,1,26,12,36,0.06,7,Rain-Snow,213
2012-2-22,44,37,29,36,32,27,89,77,64,29.69,29.52,29.42,10,9,4,12,6,17,0.01,7,Rain-Snow,227
2012-2-23,40,35,29,34,32,28,96,86,76,29.58,29.51,29.47,10,4,1,16,7,26,0.33,8,Fog-Rain-Snow,75
2012-2-24,35,31,26,32,27,15,96,80,63,29.94,29.62,29.38,10,4,1,24,16,33,0.54,8,Snow,322
2012-2-25,27,22,16,16,14,12,74,65,55,30.34,30.19,29.96,10,10,10,20,11,25,0.00,2,,276
2012-2-26,53,35,17,31,23,13,84,63,41,30.33,30.13,29.98,10,10,9,28,14,37,0.00,1,,178
2012-2-27,40,33,25,24,21,19,75,61,46,30.49,30.32,30.10,10,10,10,26,11,33,0.00,2,,277
2012-2-28,44,34,23,36,26,19,81,63,45,30.49,30.23,29.80,10,9,3,20,9,23,0.11,7,Rain,134
2012-2-29,59,47,35,52,37,30,93,67,40,29.77,29.55,29.40,10,6,0,37,18,48,0.18,6,Fog-Rain-Snow,207
