MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-9-1,106,95,83,60,54,47,45,27,14,29.96,29.81,29.72,10,10,10,32,7,43,T,4,Rain,262
2009-9-2,105,94,83,59,55,53,40,29,18,29.96,29.83,29.73,10,10,10,15,6,22,0.00,3,,259
2009-9-3,107,94,80,66,60,55,38,29,19,29.91,29.81,29.68,10,9,2,30,12,37,T,5,Rain-Thunderstorm,240
2009-9-4,103,92,81,66,60,55,62,43,23,29.84,29.77,29.68,10,10,10,17,7,23,0.00,4,,174
2009-9-5,90,82,73,68,64,58,62,48,34,30.05,29.89,29.78,10,10,5,24,6,30,0.16,7,Rain-Thunderstorm,114
2009-9-6,99,88,76,67,61,54,67,46,24,29.99,29.87,29.78,10,10,8,15,4,18,T,4,Rain,171
2009-9-7,101,91,81,63,60,55,54,39,23,29.88,29.78,29.67,10,10,10,14,5,18,0.00,2,,163
2009-9-8,102,93,83,63,58,54,51,36,21,29.86,29.73,29.65,10,10,10,29,7,37,0.00,4,Thunderstorm,156
2009-9-9,102,91,79,62,55,49,58,38,17,29.88,29.81,29.75,10,10,10,21,6,25,0.00,3,,82
2009-9-10,106,94,81,56,52,46,40,27,14,29.89,29.82,29.75,10,10,10,20,4,28,0.00,2,,52
2009-9-11,106,95,83,56,50,39,40,26,11,29.89,29.76,29.69,10,10,10,20,6,23,0.00,4,,79
2009-9-12,105,95,84,56,50,42,37,25,13,29.76,29.68,29.58,10,10,10,15,7,18,0.00,3,,80
2009-9-13,102,93,83,59,55,46,46,32,18,29.80,29.72,29.63,10,10,10,17,9,22,0.00,3,,156
2009-9-14,102,92,82,57,50,43,34,24,14,29.83,29.76,29.69,10,10,10,22,8,28,0.00,2,,199
2009-9-15,99,89,78,49,44,39,35,25,14,29.89,29.84,29.78,10,10,10,16,7,21,0.00,0,,147
2009-9-16,97,86,75,48,40,33,38,25,11,29.92,29.83,29.77,10,10,10,15,6,25,0.00,1,,131
2009-9-17,100,88,76,48,42,36,29,21,12,29.88,29.78,29.71,10,10,10,15,6,20,0.00,2,,96
2009-9-18,99,89,79,53,49,44,36,27,17,29.87,29.81,29.75,10,10,10,21,7,24,0.00,2,,93
2009-9-19,102,91,80,54,50,43,39,27,14,29.90,29.83,29.76,10,10,10,26,8,30,0.00,4,,97
2009-9-20,102,90,78,54,49,43,42,28,14,29.91,29.83,29.75,10,10,10,17,7,22,0.00,2,,120
2009-9-21,104,91,78,51,45,39,39,26,12,29.87,29.79,29.73,10,10,10,17,7,23,0.00,1,,242
2009-9-22,98,88,78,43,19,11,25,15,4,29.92,29.84,29.76,10,10,10,22,9,29,0.00,0,,54
2009-9-23,95,86,76,33,22,17,18,13,7,29.94,29.86,29.78,10,10,10,23,8,29,0.00,0,,62
2009-9-24,98,84,70,36,29,23,23,15,7,29.89,29.82,29.73,10,10,10,13,3,16,0.00,0,,121
2009-9-25,103,88,73,45,34,27,33,20,7,29.88,29.82,29.77,10,10,10,17,4,23,0.00,0,,137
2009-9-26,106,91,76,45,31,19,30,18,5,29.92,29.83,29.76,10,10,10,10,3,13,0.00,0,,114
2009-9-27,107,91,74,37,29,19,22,14,5,29.83,29.73,29.65,10,10,10,13,5,17,0.00,1,,107
2009-9-28,106,90,74,40,29,19,23,14,5,29.78,29.70,29.64,10,10,10,10,5,18,0.00,1,,106
2009-9-29,103,89,74,39,32,25,23,15,7,29.81,29.73,29.69,10,10,10,14,7,18,0.00,2,,198
2009-9-30,97,87,77,47,34,11,25,16,7,29.84,29.77,29.70,10,10,10,24,11,30,0.00,4,,260
