HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-6-1,85,79,72,64,62,59,73,60,46,30.19,30.16,30.11,10,10,9,24,15,30,T,4,Rain,61
2010-6-2,85,80,75,63,60,55,60,50,40,30.16,30.11,30.07,10,10,10,22,13,29,T,4,Rain,63
2010-6-3,85,78,71,61,59,55,68,54,40,30.12,30.08,30.02,10,10,8,20,10,26,0.00,4,,45
2010-6-4,84,79,73,64,61,59,73,60,46,30.10,30.06,30.03,10,10,9,18,9,25,T,5,Rain,52
2010-6-5,87,80,73,64,62,60,73,59,44,30.13,30.08,30.04,10,10,10,17,11,23,T,4,,55
2010-6-6,85,80,74,67,64,62,74,63,51,30.14,30.10,30.05,10,10,10,20,10,24,T,3,,67
2010-6-7,86,80,73,66,64,62,74,61,48,30.13,30.10,30.06,10,10,10,22,12,31,0.00,3,,53
2010-6-8,86,81,75,66,64,61,69,59,48,30.16,30.10,30.06,10,10,10,26,16,33,T,3,,60
2010-6-9,86,81,75,67,63,61,67,56,44,30.19,30.14,30.10,10,10,10,28,16,37,T,3,Rain,66
2010-6-10,86,81,76,67,65,63,74,63,51,30.19,30.15,30.12,10,10,10,23,16,32,T,4,,60
2010-6-11,87,81,75,64,61,57,64,52,40,30.16,30.13,30.10,10,10,10,23,14,30,0.01,2,,55
2010-6-12,87,81,75,66,63,60,69,56,42,30.16,30.12,30.09,10,10,9,22,13,30,T,4,Rain,61
2010-6-13,87,81,75,66,64,63,74,61,48,30.15,30.12,30.08,10,10,10,21,11,28,T,4,,55
2010-6-14,87,80,73,67,65,62,79,64,48,30.11,30.08,30.04,10,10,10,18,9,25,T,4,Rain,47
2010-6-15,87,80,72,66,64,62,79,62,45,30.12,30.06,30.03,10,10,2,20,10,25,0.00,3,,45
2010-6-16,87,80,72,65,63,56,69,56,42,30.13,30.10,30.07,10,10,10,22,12,26,0.00,2,,55
2010-6-17,85,80,74,67,64,61,79,64,48,30.12,30.09,30.05,10,10,9,20,10,26,0.01,3,Rain,41
2010-6-18,82,77,72,68,65,63,84,70,55,30.10,30.07,30.04,10,10,7,18,9,23,0.11,4,Rain,44
2010-6-19,86,78,69,66,64,62,84,66,48,30.14,30.09,30.06,10,10,10,20,10,28,T,2,,54
2010-6-20,86,81,75,65,63,61,69,57,44,30.12,30.09,30.05,10,10,10,22,15,31,0.00,2,,56
2010-6-21,87,81,74,65,63,60,69,56,42,30.09,30.06,30.02,15,10,10,24,15,31,T,2,Rain,58
2010-6-22,87,81,75,67,64,61,69,57,44,30.11,30.07,30.04,10,10,10,25,16,32,T,2,Rain,60
2010-6-23,86,81,75,65,64,62,69,57,45,30.14,30.10,30.06,10,10,10,26,18,36,T,4,Rain,61
2010-6-24,86,80,75,64,61,57,67,55,37,30.15,30.11,30.08,10,10,10,24,16,36,0.00,4,,62
2010-6-25,86,79,72,68,66,63,84,66,48,30.09,30.06,29.99,10,10,8,22,10,28,0.03,6,Rain,44
2010-6-26,84,78,72,70,68,66,84,71,58,30.08,30.04,30.01,10,9,2,18,5,22,0.07,5,Rain,57
2010-6-27,86,80,74,68,65,63,79,64,48,30.09,30.06,30.02,10,10,10,18,8,22,0.00,4,,83
2010-6-28,86,80,74,67,64,62,74,60,45,30.08,30.05,30.03,10,10,10,18,8,23,0.00,4,,45
2010-6-29,85,79,73,70,65,62,74,63,51,30.10,30.06,30.04,10,10,7,22,12,26,T,3,,67
2010-6-30,86,80,75,64,63,62,66,57,46,30.12,30.09,30.06,10,10,10,20,13,28,0.00,3,,61
