MDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-6-1,83,67,50,40,38,34,59,40,21,29.94,29.81,29.74,10,10,10,22,10,26,0.00,4,,105
2012-6-2,87,69,51,45,41,34,63,39,15,29.94,29.78,29.67,10,10,5,52,12,67,T,5,Rain-Thunderstorm,223
2012-6-3,90,75,59,43,38,31,51,32,13,30.03,29.79,29.68,10,10,10,44,11,53,T,6,Rain-Thunderstorm,197
2012-6-4,94,77,59,46,40,31,51,32,12,30.07,29.83,29.75,10,10,5,41,16,51,0.00,4,,168
2012-6-5,86,73,59,48,44,39,56,39,22,30.04,29.68,29.59,10,10,10,40,25,49,0.00,6,,164
2012-6-6,91,69,46,55,48,39,62,41,19,29.97,29.72,29.58,10,10,6,41,14,61,0.61,6,Rain-Thunderstorm,188
2012-6-7,86,70,54,57,53,47,93,61,29,30.12,29.83,29.67,10,9,2,40,14,49,0.61,6,Rain-Thunderstorm,117
2012-6-8,89,73,56,55,47,30,80,47,13,30.11,29.74,29.47,10,9,2,30,16,40,T,4,Rain-Thunderstorm,148
2012-6-9,95,78,61,48,29,19,56,32,7,29.74,29.38,29.21,10,10,10,24,13,24,0.00,2,,207
2012-6-10,75,63,50,39,30,22,59,38,16,29.88,29.69,29.33,10,10,10,32,14,38,0.00,2,,107
2012-6-11,78,61,43,35,28,21,57,35,13,30.23,30.02,29.90,10,10,10,22,10,28,0.00,2,,118
2012-6-12,87,70,53,42,27,12,51,29,7,30.01,29.89,29.79,10,10,7,20,8,28,0.00,4,,146
2012-6-13,92,73,53,43,26,14,57,32,6,30.00,29.68,29.52,10,10,10,29,11,44,0.00,2,,183
2012-6-14,85,68,51,51,37,26,53,35,17,29.98,29.72,29.53,10,10,10,23,10,44,0.00,3,,47
2012-6-15,84,72,60,54,42,27,63,42,21,30.05,29.82,29.70,10,10,5,30,16,44,T,5,Rain-Thunderstorm-Tornado,169
2012-6-16,81,68,55,48,44,38,67,45,23,30.10,29.98,29.83,10,10,10,26,11,33,0.00,5,,60
2012-6-17,98,81,63,41,28,10,43,24,4,29.85,29.63,29.50,10,10,10,24,11,32,0.00,1,,250
2012-6-18,100,83,65,30,22,14,22,13,4,29.68,29.44,29.31,10,10,10,21,9,26,0.00,2,,226
2012-6-19,96,80,64,40,28,21,29,19,8,29.75,29.45,29.38,10,10,10,35,14,43,0.00,1,,100
2012-6-20,76,65,53,49,43,32,77,51,25,30.10,29.89,29.51,10,10,10,31,10,38,0.00,6,,28
2012-6-21,88,74,59,44,39,33,46,33,19,30.10,29.94,29.79,10,10,10,29,16,36,0.00,3,,159
2012-6-22,102,80,58,48,33,19,67,36,5,29.91,29.64,29.46,10,10,9,26,12,33,0.00,3,,216
2012-6-23,104,81,58,29,23,14,22,13,4,29.88,29.59,29.51,10,10,10,20,9,26,0.00,1,,168
2012-6-24,102,85,68,39,30,21,26,16,6,30.10,29.79,29.64,10,10,10,30,10,38,0.00,4,Thunderstorm,286
2012-6-25,105,85,65,49,30,6,52,28,4,30.01,29.73,29.57,10,10,10,30,13,36,0.00,3,,202
2012-6-26,105,88,71,39,31,23,25,16,7,29.88,29.62,29.54,10,10,10,41,13,49,0.00,4,,229
2012-6-27,97,81,65,54,43,35,59,36,13,30.13,29.76,29.59,10,10,6,38,9,45,T,5,Rain-Thunderstorm,224
2012-6-28,97,79,61,52,42,27,67,38,9,30.16,29.91,29.83,10,10,10,29,10,37,0.00,4,,224
2012-6-29,98,82,65,43,34,19,44,26,8,30.06,29.83,29.72,10,10,8,38,10,63,0.00,4,,227
2012-6-30,99,82,64,39,33,25,37,23,8,29.98,29.76,29.70,10,10,10,24,8,30,0.00,4,,247
