HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-9-1,87,80,73,70,65,62,87,66,45,30.03,29.99,29.95,10,10,6,22,13,29,0.02,4,Rain,60
2013-9-2,87,81,75,67,64,58,74,59,43,30.05,30.00,29.95,10,10,10,23,14,31,T,3,,59
2013-9-3,87,81,75,66,64,61,69,57,44,30.05,30.00,29.94,10,10,10,15,9,22,0.00,3,,38
2013-9-4,88,80,72,66,65,61,79,61,42,30.03,30.00,29.95,10,10,10,17,8,24,0.00,2,,31
2013-9-5,85,78,71,67,65,62,79,64,48,30.09,30.03,29.99,10,10,10,16,8,21,0.00,2,,92
2013-9-6,88,80,72,71,66,62,84,66,48,30.09,30.05,30.01,10,10,8,16,6,21,0.01,2,Rain,11
2013-9-7,89,81,72,72,69,66,93,72,50,30.05,30.02,29.96,10,10,3,18,8,25,0.08,5,Rain,44
2013-9-8,90,83,76,68,67,64,74,59,44,30.07,30.03,29.99,10,10,10,21,13,26,0.00,2,,62
2013-9-9,89,82,75,67,64,60,74,57,40,30.09,30.04,30.00,10,10,10,21,12,29,0.00,2,,53
2013-9-10,88,81,74,68,65,63,74,60,46,30.08,30.04,29.99,10,10,10,22,11,33,0.00,2,,55
2013-9-11,88,81,74,70,67,64,84,67,50,30.09,30.04,29.99,10,10,10,20,9,25,0.01,3,Rain,43
2013-9-12,88,82,75,73,69,67,82,68,53,30.03,29.98,29.93,10,10,8,16,6,24,0.02,4,Rain-Tornado,26
2013-9-13,87,80,73,74,70,66,100,76,51,29.96,29.92,29.87,10,8,2,21,8,28,0.44,6,Rain,35
2013-9-14,89,82,75,69,67,65,74,60,46,29.94,29.90,29.86,10,10,9,21,8,30,T,3,Rain,53
2013-9-15,90,82,74,72,67,63,87,64,41,29.99,29.94,29.89,10,10,10,21,8,26,T,3,,55
2013-9-16,89,84,78,68,66,64,71,58,44,30.05,30.01,29.97,10,10,10,22,15,30,0.00,5,,53
2013-9-17,87,82,77,70,67,65,74,63,51,30.04,30.00,29.97,10,10,10,24,11,30,T,4,Rain,59
2013-9-18,88,82,76,68,66,62,74,59,43,30.01,29.98,29.95,10,10,10,20,13,31,T,3,,56
2013-9-19,88,82,75,67,66,63,74,59,43,30.04,30.00,29.96,10,10,10,23,11,31,0.00,4,,62
2013-9-20,87,82,76,67,65,62,74,61,48,30.05,30.02,29.99,10,10,10,22,14,28,0.00,3,,60
2013-9-21,87,81,75,68,65,62,74,60,45,30.04,30.01,29.96,10,10,10,23,13,31,T,6,Rain,58
2013-9-22,88,82,75,67,65,61,74,59,43,30.04,30.00,29.96,10,10,10,23,11,28,T,4,Rain,53
2013-9-23,88,81,73,69,66,63,84,64,43,30.03,29.99,29.94,10,10,10,18,7,29,T,5,,50
2013-9-24,85,80,75,72,67,65,76,66,55,30.03,29.98,29.94,10,10,9,21,11,30,0.01,6,Rain,65
2013-9-25,84,79,73,75,67,65,91,75,58,30.06,30.01,29.97,10,10,5,21,8,26,0.08,5,Rain,47
2013-9-26,85,80,74,72,67,64,87,69,51,30.01,29.98,29.94,10,10,7,18,7,23,0.03,5,Rain,73
2013-9-27,86,80,73,67,66,64,79,67,55,30.09,30.02,29.97,10,10,10,21,10,29,0.00,4,,64
2013-9-28,87,81,74,72,67,62,93,69,45,30.10,30.06,30.01,10,10,8,24,14,33,0.02,4,Rain,63
2013-9-29,85,79,73,69,65,63,79,64,48,30.06,30.01,29.95,10,10,10,18,11,25,T,3,Rain,53
2013-9-30,85,79,73,73,68,65,88,72,55,30.04,30.00,29.96,10,10,7,18,7,25,0.45,4,Rain,63
