CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-2-1,33,28,22,20,17,12,69,63,56,30.03,29.90,29.73,10,10,10,22,15,26,0.00,1,,266
2009-2-2,22,12,1,12,-3,-9,75,64,53,30.35,30.15,29.99,10,10,7,32,16,39,T,2,Snow,299
2009-2-3,8,2,-4,-5,-8,-10,72,63,54,30.60,30.49,30.36,10,10,5,17,8,26,T,2,Snow,326
2009-2-4,15,5,-5,2,-3,-10,87,69,50,30.63,30.52,30.23,10,10,10,13,5,18,0.00,3,Fog,170
2009-2-5,34,22,9,18,10,1,74,62,49,30.26,30.10,30.04,10,10,8,13,5,16,0.00,1,,150
2009-2-6,40,28,16,33,23,12,88,72,55,30.06,29.80,29.50,9,6,4,16,9,21,0.00,6,,138
2009-2-7,37,31,24,32,24,18,89,79,69,30.31,29.90,29.48,10,7,3,22,10,25,0.00,4,,274
2009-2-8,37,27,16,25,19,13,88,68,47,30.38,30.30,30.17,10,10,9,13,6,16,0.00,2,,202
2009-2-9,47,39,30,40,34,25,100,88,75,30.12,29.68,29.20,10,5,1,28,15,37,0.05,8,Rain,122
2009-2-10,47,41,35,40,33,29,85,75,65,29.69,29.37,29.11,10,10,6,30,17,41,0.10,8,Rain,225
2009-2-11,35,34,32,29,27,22,82,72,61,29.79,29.69,29.61,10,9,6,24,12,33,T,8,Snow,276
2009-2-12,32,28,23,25,18,13,75,67,58,30.21,30.00,29.80,10,10,9,23,15,29,T,8,Snow,281
2009-2-13,24,21,17,14,13,10,80,73,65,30.30,30.25,30.19,10,10,8,14,7,20,T,6,Snow,298
2009-2-14,22,16,9,9,6,3,84,66,47,30.43,30.31,30.25,10,9,6,17,9,23,T,2,Snow,313
2009-2-15,26,17,7,8,4,1,79,58,36,30.51,30.46,30.40,10,10,10,8,4,12,0.00,3,,306
2009-2-16,37,27,16,18,13,7,74,56,37,30.41,30.21,29.99,10,10,10,20,9,28,0.00,7,,171
2009-2-17,40,32,23,31,26,16,89,71,53,29.96,29.64,29.52,10,6,1,12,6,16,0.07,6,Rain-Snow,108
2009-2-18,33,21,8,31,16,-5,92,72,52,30.15,29.72,29.51,10,6,2,25,17,32,T,6,Snow,339
2009-2-19,19,11,2,0,-3,-6,76,59,42,30.27,30.22,30.18,10,10,10,18,8,24,0.00,0,,306
2009-2-20,26,17,7,20,13,-1,92,70,47,30.17,29.98,29.88,10,4,0,14,7,18,0.14,7,Fog-Snow,104
2009-2-21,22,14,6,19,12,-1,92,77,61,30.33,30.03,29.89,10,5,1,21,13,29,0.11,7,Snow,339
2009-2-22,18,9,-1,4,1,-4,87,71,54,30.63,30.51,30.35,10,10,7,16,8,26,T,3,Snow,308
2009-2-23,21,11,0,10,3,-3,95,71,47,30.65,30.52,30.24,10,10,9,16,6,20,0.00,3,Fog,149
2009-2-24,40,29,18,28,20,10,75,65,54,30.26,30.03,29.89,10,10,8,15,9,21,0.00,3,,142
2009-2-25,39,31,23,31,24,14,76,64,52,30.20,30.00,29.80,10,9,7,20,9,25,T,3,,287
2009-2-26,28,21,14,22,15,7,88,76,63,30.19,29.94,29.79,10,3,0,29,13,39,0.46,8,Fog-Snow,17
2009-2-27,14,8,2,5,-4,-7,76,61,46,30.58,30.39,30.12,10,10,8,22,11,29,0.00,4,,8
2009-2-28,19,9,-2,-1,-6,-8,72,55,37,30.63,30.57,30.51,10,10,10,18,7,22,0.00,1,,316
