MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-7-1,103,95,87,63,58,53,43,32,20,29.79,29.70,29.62,10,10,10,20,8,24,0.00,5,,244
2009-7-2,103,93,83,68,61,57,55,39,23,29.82,29.76,29.69,10,10,10,20,6,26,0.01,6,Rain,104
2009-7-3,107,93,79,71,62,55,65,42,19,29.90,29.81,29.71,10,10,10,24,9,31,0.01,3,,141
2009-7-4,106,93,79,70,61,51,74,46,18,29.92,29.84,29.73,10,10,10,16,6,22,0.02,3,Rain,235
2009-7-5,110,100,90,60,47,33,37,23,8,29.83,29.76,29.67,10,10,10,21,8,29,0.00,2,,270
2009-7-6,109,98,86,62,49,40,27,20,13,29.87,29.77,29.70,10,10,10,22,9,25,0.00,1,,252
2009-7-7,107,97,86,65,60,53,45,32,18,29.83,29.74,29.65,10,10,7,18,8,25,0.00,2,,270
2009-7-8,107,97,87,61,49,41,33,24,14,29.81,29.73,29.64,10,10,10,20,6,25,0.00,2,,297
2009-7-9,109,97,85,59,44,34,43,26,8,29.81,29.75,29.68,10,10,10,14,6,23,0.00,2,,107
2009-7-10,112,101,89,47,37,27,21,14,6,29.82,29.76,29.69,10,10,10,17,5,22,0.00,4,,298
2009-7-11,114,101,88,48,41,36,24,16,8,29.85,29.77,29.70,10,10,10,14,5,18,0.00,4,,250
2009-7-12,115,103,91,51,45,41,23,16,9,29.86,29.79,29.73,10,10,10,20,8,24,0.00,3,,272
2009-7-13,113,102,90,60,53,48,34,24,13,29.83,29.75,29.64,10,10,10,24,8,32,0.00,3,,252
2009-7-14,114,102,89,57,50,40,34,22,9,29.78,29.71,29.64,10,10,10,20,8,23,0.00,3,,200
2009-7-15,107,99,91,59,55,51,30,24,17,29.95,29.86,29.74,10,10,7,33,8,40,0.00,5,Thunderstorm,358
2009-7-16,112,101,90,59,53,48,34,24,13,29.93,29.82,29.71,10,10,10,24,6,28,0.00,4,,267
2009-7-17,114,104,93,59,51,45,32,22,12,29.86,29.80,29.70,10,9,2,30,10,40,0.00,5,,166
2009-7-18,114,102,90,53,49,43,26,18,9,29.90,29.82,29.72,10,8,0,28,7,32,0.00,6,,157
2009-7-19,114,103,91,57,51,45,30,21,11,29.88,29.82,29.70,10,10,10,31,8,40,0.00,4,Thunderstorm,204
2009-7-20,111,98,84,68,57,51,41,28,15,29.92,29.82,29.69,10,10,6,40,10,55,T,5,Rain-Thunderstorm,69
2009-7-21,103,90,76,73,64,55,76,49,21,29.89,29.80,29.69,10,10,7,25,7,31,0.36,5,Rain-Thunderstorm,261
2009-7-22,107,96,85,67,60,55,55,37,19,29.83,29.74,29.65,10,10,10,18,8,24,0.00,6,,207
2009-7-23,107,97,87,66,60,56,40,30,20,29.86,29.76,29.68,10,10,9,29,9,38,0.00,6,Thunderstorm,152
2009-7-24,101,92,83,66,63,58,58,43,27,29.88,29.81,29.73,10,10,10,25,5,29,0.00,6,Thunderstorm,61
2009-7-25,108,99,89,66,62,58,44,33,21,29.87,29.81,29.75,10,10,10,28,7,36,T,5,,253
2009-7-26,110,99,87,67,60,54,50,34,17,29.95,29.81,29.70,10,10,10,15,6,20,0.00,3,,196
2009-7-27,114,103,92,57,52,47,28,20,11,29.79,29.71,29.61,10,10,10,18,7,24,0.00,1,,263
2009-7-28,115,104,92,58,49,39,32,20,8,29.72,29.65,29.58,10,10,10,24,8,30,0.00,1,,264
2009-7-29,110,99,88,56,49,40,26,19,12,29.76,29.68,29.60,10,10,10,22,8,26,0.00,0,,255
2009-7-30,108,97,86,52,48,40,29,20,11,29.83,29.75,29.67,10,10,10,14,5,20,0.00,0,,343
2009-7-31,109,98,86,50,42,34,28,19,9,29.85,29.77,29.69,10,10,10,16,6,21,0.00,1,,272
