MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-2-1,73,59,44,40,35,27,76,48,20,30.18,30.14,30.09,10,10,10,9,3,13,0.00,2,,116
2013-2-2,76,62,48,42,36,30,71,45,19,30.23,30.14,30.06,10,10,10,9,4,14,0.00,5,,78
2013-2-3,69,63,56,46,42,36,57,44,30,30.06,29.99,29.93,10,10,10,12,3,15,T,8,,258
2013-2-4,76,67,57,49,44,39,72,51,29,30.00,29.95,29.88,10,10,10,9,1,13,0.00,3,,301
2013-2-5,76,64,52,44,41,36,69,48,27,29.99,29.92,29.87,10,10,10,10,4,15,0.00,0,,102
2013-2-6,74,64,53,44,42,40,64,48,31,29.98,29.90,29.87,10,10,10,10,5,14,0.00,2,,106
2013-2-7,74,63,51,45,40,34,77,51,25,30.08,29.98,29.89,10,10,10,8,4,12,0.00,1,,116
2013-2-8,68,60,51,41,32,19,64,43,21,29.88,29.81,29.75,10,10,10,21,9,28,0.00,5,,212
2013-2-9,57,51,45,37,31,25,71,51,30,30.01,29.91,29.77,10,10,10,29,9,36,T,6,Rain,251
2013-2-10,59,51,42,35,30,26,70,50,30,30.03,29.98,29.93,10,10,10,12,5,14,0.00,3,,118
2013-2-11,54,49,44,40,35,31,76,63,50,30.16,30.04,29.94,10,10,7,22,6,26,0.08,5,Rain,57
2013-2-12,59,49,38,36,30,21,85,55,25,30.30,30.22,30.17,10,10,10,10,4,15,0.00,0,,124
2013-2-13,65,52,39,32,25,14,76,46,16,30.20,30.14,30.07,10,10,10,10,3,14,0.00,0,,128
2013-2-14,70,57,43,34,28,22,60,39,17,30.15,30.08,30.00,10,10,10,8,3,15,0.00,0,,91
2013-2-15,77,63,48,33,20,11,52,31,9,30.22,30.16,30.11,10,10,10,14,5,21,0.00,2,,40
2013-2-16,80,66,52,26,16,10,24,16,7,30.23,30.09,29.93,10,10,10,20,6,24,0.00,2,,95
2013-2-17,76,63,50,26,18,11,35,22,9,29.93,29.85,29.78,10,10,10,17,6,22,0.00,1,,162
2013-2-18,76,62,47,28,22,13,46,28,9,30.02,29.92,29.85,10,10,10,12,5,13,0.00,2,,96
2013-2-19,74,62,50,28,22,15,41,27,12,29.85,29.74,29.62,10,10,10,20,9,28,0.00,4,,155
2013-2-20,58,49,40,44,38,31,83,57,30,29.95,29.74,29.62,10,10,6,24,9,29,0.23,7,Rain-Thunderstorm,169
2013-2-21,58,49,39,38,35,31,85,62,38,30.04,29.98,29.93,10,10,10,10,5,16,0.00,5,,125
2013-2-22,63,53,42,38,31,22,82,52,22,30.13,30.07,30.00,10,10,10,14,5,21,0.00,1,,244
2013-2-23,66,55,43,34,29,23,65,43,20,30.12,29.96,29.81,10,10,10,10,6,14,0.00,1,,114
2013-2-24,61,55,48,34,13,0,50,30,9,30.09,29.92,29.81,10,10,10,29,14,38,0.00,3,,338
2013-2-25,64,52,40,26,16,11,43,28,13,30.21,30.10,30.01,10,10,10,9,3,12,0.00,0,,232
2013-2-26,69,56,42,28,19,8,53,33,12,30.05,29.98,29.92,10,10,10,15,7,18,0.00,0,,95
2013-2-27,68,55,41,19,11,5,37,23,8,30.22,30.15,30.08,10,10,10,15,4,18,0.00,1,,285
2013-2-28,72,57,42,27,13,4,37,22,7,30.30,30.24,30.20,10,10,10,14,5,18,0.00,0,,20
