HST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2011-6-1,86,81,76,68,67,66,74,65,55,30.17,30.13,30.09,10,10,10,25,15,33,0.00,3,,58
2011-6-2,86,81,76,67,66,65,74,63,51,30.18,30.14,30.10,10,10,10,25,14,33,0.00,3,Thunderstorm,62
2011-6-3,79,74,68,70,67,64,97,82,67,30.18,30.14,30.08,10,8,2,23,11,29,0.92,6,Rain-Thunderstorm,52
2011-6-4,85,77,69,68,66,64,90,73,55,30.12,30.08,30.04,10,10,5,21,7,26,0.22,4,Rain-Thunderstorm,50
2011-6-5,86,78,70,71,68,66,90,73,55,30.12,30.09,30.05,10,10,10,16,5,21,0.01,3,Rain-Thunderstorm,57
2011-6-6,85,80,74,70,67,65,82,67,51,30.10,30.07,30.03,10,10,8,18,9,23,T,4,,65
2011-6-7,84,78,72,73,69,65,93,76,59,30.05,30.03,29.99,10,10,10,18,7,23,0.01,4,Rain,52
2011-6-8,85,81,76,67,65,63,74,66,58,30.05,30.01,29.97,10,10,10,23,14,29,0.00,4,,59
2011-6-9,85,80,74,67,65,63,69,60,51,30.07,30.02,29.99,10,10,10,24,15,32,T,3,Rain,61
2011-6-10,86,81,75,67,65,64,74,61,48,30.10,30.06,30.01,10,10,10,23,15,32,T,3,,58
2011-6-11,84,79,73,71,69,67,84,71,58,30.12,30.08,30.05,10,10,9,22,13,30,0.01,3,Rain,60
2011-6-12,86,80,74,71,68,66,87,71,55,30.09,30.05,30.01,10,10,10,22,11,26,T,4,,60
2011-6-13,87,81,74,72,69,65,87,68,48,30.14,30.07,30.01,10,10,10,23,10,28,T,3,Rain,62
2011-6-14,87,81,75,72,68,64,87,68,48,30.16,30.12,30.09,10,10,10,22,8,26,0.00,3,,51
2011-6-15,87,82,77,72,67,63,74,61,48,30.14,30.10,30.07,10,10,9,24,15,31,0.00,4,Rain,60
2011-6-16,87,81,75,71,68,64,87,68,48,30.09,30.07,30.04,10,10,10,24,15,32,T,4,,58
2011-6-17,86,81,75,68,66,64,82,67,51,30.13,30.07,30.04,10,10,10,24,15,31,T,3,,55
2011-6-18,86,81,75,72,68,65,74,63,51,30.14,30.10,30.06,10,10,6,23,13,31,T,4,Rain,57
2011-6-19,86,80,74,70,67,62,87,69,51,30.12,30.09,30.04,10,10,10,25,14,31,T,4,Rain,58
2011-6-20,86,80,73,72,68,63,93,71,48,30.06,30.01,29.96,10,10,10,22,10,29,0.02,4,Rain,43
2011-6-21,85,79,72,74,69,66,93,74,55,30.02,29.97,29.94,10,10,7,22,8,28,0.03,4,Rain,47
2011-6-22,85,79,72,73,69,67,100,80,59,30.08,30.02,29.98,10,10,10,21,6,26,0.08,3,Rain,54
2011-6-23,86,80,74,72,69,65,87,69,51,30.09,30.06,30.02,10,10,8,22,12,28,T,4,Rain,54
2011-6-24,86,80,74,71,67,64,87,66,49,30.09,30.04,29.99,10,10,10,23,13,30,T,4,Rain,60
2011-6-25,86,81,76,70,67,65,82,69,55,30.06,30.01,29.98,10,10,10,26,14,38,0.00,4,,64
2011-6-26,85,80,75,69,66,63,76,66,55,30.08,30.04,30.00,10,10,8,24,13,32,T,4,Rain,57
2011-6-27,86,81,75,68,66,64,79,65,51,30.09,30.05,30.02,10,10,10,26,15,33,T,2,,60
2011-6-28,86,81,75,69,66,62,82,67,51,30.06,30.03,29.99,10,10,10,21,14,28,T,3,Rain,55
2011-6-29,86,80,74,68,65,63,84,71,58,30.04,30.01,29.98,10,10,10,18,9,24,0.00,2,,61
2011-6-30,87,81,74,68,64,58,44,41,37,30.08,30.03,29.99,10,10,10,20,14,29,0.00,2,,54
