MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-2-1,47,34,20,19,13,9,92,57,22,30.00,29.90,29.84,10,10,5,18,8,35,0.00,1,,275
2010-2-2,48,33,18,18,14,9,73,48,22,30.02,29.95,29.88,10,10,10,18,8,22,0.00,3,,237
2010-2-3,48,38,28,28,15,8,63,42,21,29.94,29.86,29.70,10,10,10,17,9,21,0.00,5,,184
2010-2-4,48,37,26,31,25,9,100,61,21,29.83,29.71,29.63,10,7,0,25,8,31,T,6,Snow,293
2010-2-5,46,34,21,22,16,11,75,53,31,30.00,29.90,29.81,10,10,10,14,8,20,0.00,4,,132
2010-2-6,47,36,24,27,24,22,100,69,38,30.01,29.94,29.84,10,4,0,14,6,17,0.00,7,Fog,266
2010-2-7,31,28,24,27,25,22,92,82,72,29.96,29.89,29.83,8,3,0,14,6,25,0.08,8,Snow,77
2010-2-8,26,18,10,23,15,3,92,80,67,30.25,30.04,29.87,10,4,1,21,8,25,0.02,8,Snow,78
2010-2-9,31,15,-1,14,7,-8,87,65,43,30.28,30.16,30.02,10,10,9,12,6,14,0.00,1,,170
2010-2-10,44,28,12,20,14,8,84,57,29,30.02,29.93,29.83,10,10,7,12,6,13,0.00,2,,222
2010-2-11,43,31,19,19,16,12,77,54,30,30.04,29.91,29.82,10,10,10,16,7,31,0.00,4,,145
2010-2-12,47,34,21,20,17,13,77,52,26,30.00,29.91,29.83,10,10,10,15,8,18,0.00,5,,243
2010-2-13,50,38,25,26,19,14,92,58,24,30.07,29.93,29.83,10,10,10,20,9,28,0.00,6,,3
2010-2-14,27,16,5,23,10,3,92,67,42,30.43,30.29,30.08,10,6,0,25,10,29,0.02,5,Fog-Snow,17
2010-2-15,35,22,8,12,6,0,74,55,35,30.39,30.33,30.26,10,10,10,14,6,15,0.00,1,,177
2010-2-16,40,27,14,15,10,6,77,52,27,30.33,30.24,30.14,10,10,10,13,6,13,0.00,1,,225
2010-2-17,46,33,19,25,17,12,84,56,27,30.15,30.08,30.00,10,10,10,12,6,15,0.00,5,,191
2010-2-18,43,32,21,30,24,19,96,75,53,30.08,29.96,29.84,10,6,0,25,10,31,0.06,6,Snow,333
2010-2-19,27,23,19,21,20,18,96,82,68,30.06,29.99,29.88,10,7,1,12,6,24,0.04,8,Snow,66
2010-2-20,27,24,21,24,22,19,96,89,81,29.96,29.88,29.77,8,3,0,14,6,15,0.01,8,Fog-Snow,352
2010-2-21,21,17,12,19,14,9,92,82,71,30.09,29.97,29.88,8,3,0,13,6,14,0.03,8,Fog-Snow,44
2010-2-22,24,18,11,13,10,4,92,73,54,30.18,30.02,29.88,10,5,1,13,5,14,0.02,5,Snow,340
2010-2-23,37,25,13,16,10,2,73,54,35,30.19,30.14,30.07,10,10,10,17,11,21,0.00,1,,189
2010-2-24,50,36,22,26,16,7,70,46,21,30.06,29.90,29.75,10,10,10,18,9,24,0.00,5,,216
2010-2-25,44,37,29,30,26,21,92,69,45,30.12,29.93,29.76,10,9,3,22,7,26,T,7,Snow,17
2010-2-26,46,36,25,28,21,13,100,64,27,30.22,30.15,30.09,10,9,5,14,8,22,0.00,3,,220
2010-2-27,52,39,25,25,18,7,81,49,16,30.06,29.91,29.72,10,10,10,21,10,25,0.00,6,,193
2010-2-28,36,32,28,28,26,23,92,78,64,30.06,29.85,29.69,10,4,0,18,9,21,0.02,8,Snow,10
