CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-1-1,18,13,7,4,2,0,80,65,49,30.26,30.21,30.18,10,10,10,15,8,18,0.00,1,,292
2013-1-2,27,17,7,18,12,1,80,68,55,30.20,30.14,30.08,10,10,9,15,7,17,T,6,Snow,217
2013-1-3,27,22,16,19,17,11,81,75,68,30.24,30.15,30.04,10,8,4,20,11,30,T,6,Snow,268
2013-1-4,30,22,13,18,14,5,84,69,53,30.21,30.15,30.09,10,10,10,22,12,30,0.00,0,,255
2013-1-5,36,27,18,33,26,14,96,83,69,30.23,30.06,29.91,10,7,2,20,10,25,0.05,5,Snow,226
2013-1-6,35,28,20,32,22,16,89,75,61,30.32,30.09,29.87,10,8,2,21,11,28,T,5,Snow,280
2013-1-7,39,29,18,27,21,13,92,73,54,30.31,30.17,30.07,10,9,6,25,13,32,0.00,4,,213
2013-1-8,39,33,27,30,27,24,89,75,57,30.15,30.08,29.97,10,8,5,15,9,22,0.00,5,,203
2013-1-9,43,36,29,30,25,21,76,60,43,30.48,30.23,29.94,10,10,10,30,14,38,0.00,2,,264
2013-1-10,40,32,23,37,30,19,100,88,75,30.53,30.25,29.91,10,8,1,23,8,30,0.42,6,Rain,137
2013-1-11,51,45,38,46,43,37,100,93,86,29.89,29.71,29.65,10,5,0,20,9,28,0.28,8,Fog-Rain,192
2013-1-12,52,40,28,46,30,20,83,70,56,29.99,29.85,29.66,10,10,6,28,15,39,0.05,7,Rain-Snow,261
2013-1-13,28,21,14,25,14,5,92,80,67,30.22,30.03,29.88,10,9,2,21,11,26,0.13,8,Snow,301
2013-1-14,27,19,11,10,7,4,73,58,42,30.46,30.40,30.22,10,10,10,14,8,20,0.00,1,,269
2013-1-15,30,23,15,15,12,10,80,65,49,30.44,30.32,30.12,10,10,10,15,5,17,0.00,1,,228
2013-1-16,34,26,18,27,19,9,80,66,51,30.10,29.92,29.74,10,10,10,26,13,35,0.00,5,,252
2013-1-17,31,24,17,19,7,0,78,58,38,30.42,30.32,30.10,10,10,10,18,9,25,0.00,0,,305
2013-1-18,42,28,14,30,20,6,74,64,53,30.45,30.11,29.84,10,10,10,37,16,47,T,5,,216
2013-1-19,44,32,20,33,28,6,76,56,36,29.89,29.77,29.66,10,10,7,35,15,48,T,5,Snow,247
2013-1-20,20,14,8,2,-3,-4,63,53,42,30.32,30.22,29.96,10,10,10,33,14,43,T,4,,296
2013-1-21,12,5,-2,3,-7,-14,76,60,44,30.31,30.20,30.09,10,9,3,25,14,33,T,4,Snow,297
2013-1-22,8,2,-5,-6,-11,-17,60,53,45,30.40,30.36,30.31,10,10,9,18,12,26,T,3,,293
2013-1-23,19,12,4,12,5,-7,80,69,58,30.39,30.21,30.06,10,7,0,24,10,36,0.01,7,Snow,290
2013-1-24,20,12,3,8,1,-6,69,62,54,30.67,30.55,30.40,10,10,10,20,7,26,0.00,6,,304
2013-1-25,25,21,17,19,14,6,88,72,56,30.36,30.10,29.93,10,6,1,18,10,23,0.05,8,Snow,225
2013-1-26,27,19,11,13,9,4,80,65,50,30.41,30.36,30.22,10,10,10,13,7,17,0.00,3,,254
2013-1-27,34,29,24,34,26,15,96,78,60,30.38,30.13,29.88,10,5,0,24,11,32,0.13,8,Fog-Rain-Snow,161
2013-1-28,44,38,31,39,35,30,100,84,67,29.99,29.88,29.78,10,7,0,14,5,17,0.06,7,Rain,239
2013-1-29,60,49,37,57,46,36,100,94,87,29.83,29.58,29.46,10,3,0,22,7,29,1.67,8,Fog-Rain-Thunderstorm,205
2013-1-30,38,28,18,36,26,10,100,89,77,29.59,29.36,29.23,10,6,0,24,15,32,0.32,8,Fog-Rain-Snow,341
2013-1-31,18,12,5,10,4,-4,74,64,53,30.14,29.85,29.57,10,8,2,26,16,39,T,7,Snow,292
