EDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-9-1,83,77,71,72,67,60,90,75,60,30.15,30.09,30.04,10,10,10,16,5,30,T,7,,339
2012-9-2,80,75,70,71,69,64,93,81,69,30.07,30.02,29.96,10,10,7,12,6,13,0.01,8,Rain,95
2012-9-3,90,79,68,73,69,64,93,73,52,29.98,29.94,29.91,10,8,2,24,5,30,0.94,5,Rain-Thunderstorm,116
2012-9-4,78,73,68,72,70,66,97,90,82,29.94,29.88,29.84,10,8,0,14,6,17,1.09,7,Fog-Rain,303
2012-9-5,83,73,62,67,65,62,100,78,55,29.95,29.89,29.82,10,9,0,14,4,16,0.00,4,Fog,166
2012-9-6,84,75,66,71,68,64,97,78,58,29.93,29.90,29.86,10,9,3,13,5,18,0.10,2,Rain-Thunderstorm,235
2012-9-7,83,74,64,66,64,61,93,76,58,29.93,29.86,29.71,10,9,7,18,6,22,0.10,6,Rain,197
2012-9-8,70,65,60,65,59,50,97,74,51,29.87,29.70,29.56,10,6,1,24,10,32,1.72,7,Rain-Thunderstorm,272
2012-9-9,70,62,54,56,51,46,93,71,48,30.10,29.97,29.87,10,10,10,13,7,17,0.08,5,Rain,280
2012-9-10,69,60,50,51,47,44,89,66,42,30.25,30.20,30.10,10,10,10,16,5,21,0.00,2,,338
2012-9-11,77,63,48,52,49,44,86,62,38,30.30,30.25,30.22,10,10,10,13,7,17,0.00,1,,185
2012-9-12,81,67,52,57,53,48,83,61,39,30.31,30.27,30.23,10,10,10,13,6,17,0.00,2,,188
2012-9-13,83,73,62,61,58,55,78,62,46,30.32,30.26,30.21,10,10,10,10,5,16,0.00,4,,197
2012-9-14,71,62,53,62,57,52,93,83,72,30.30,30.24,30.18,10,9,2,21,7,26,0.23,6,Rain,274
2012-9-15,68,59,50,55,48,42,96,70,44,30.33,30.28,30.22,10,10,10,15,5,21,0.00,2,,245
2012-9-16,74,60,45,51,47,43,86,62,38,30.21,30.15,30.09,10,10,10,10,4,18,0.00,1,,206
2012-9-17,75,63,50,57,50,44,89,66,43,30.09,29.97,29.80,10,10,10,15,7,21,0.02,5,Rain,174
2012-9-18,66,60,53,63,57,37,100,77,54,29.96,29.71,29.60,10,8,2,24,11,31,0.44,7,Rain,257
2012-9-19,63,53,42,41,39,37,89,64,39,30.18,30.11,29.98,10,10,10,14,8,22,0.00,3,,214
2012-9-20,73,60,47,51,44,37,71,57,42,30.09,29.99,29.90,10,10,10,21,10,29,0.00,5,,187
2012-9-21,68,61,53,53,50,41,93,67,40,29.99,29.93,29.84,10,9,2,21,7,29,0.69,7,Rain,213
2012-9-22,62,54,46,54,50,43,100,82,64,30.10,29.87,29.74,10,8,2,32,10,38,0.55,7,Rain-Thunderstorm,254
2012-9-23,57,50,43,47,43,38,100,76,51,30.23,30.18,30.10,10,9,2,23,7,28,0.38,6,Rain,247
2012-9-24,62,52,42,43,39,33,89,63,36,30.27,30.17,30.04,10,10,9,21,9,30,0.13,5,Rain,216
2012-9-25,68,59,50,55,46,37,93,69,45,30.07,30.01,29.94,10,10,8,20,11,26,0.06,6,Rain,188
2012-9-26,65,63,60,63,60,55,100,89,78,30.14,30.02,29.94,10,8,2,14,7,18,0.94,8,Rain-Thunderstorm,213
2012-9-27,61,56,50,54,49,45,93,74,55,30.23,30.18,30.15,10,10,10,16,8,21,0.01,7,Rain,50
2012-9-28,64,54,44,50,45,40,100,72,43,30.18,30.15,30.11,10,10,10,14,4,22,0.00,4,,35
2012-9-29,67,55,42,51,45,40,92,72,52,30.13,30.04,29.95,10,10,10,12,3,14,0.00,4,,223
2012-9-30,63,55,46,49,46,43,93,75,56,29.97,29.93,29.88,10,10,10,17,5,21,0.01,4,Rain,69
