MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-3-1,71,59,46,32,27,24,46,32,18,30.04,29.95,29.83,10,10,10,16,6,20,0.00,1,,86
2012-3-2,68,60,51,32,8,-7,41,23,5,30.20,30.03,29.86,10,10,10,26,10,37,0.00,0,,335
2012-3-3,72,58,44,17,6,0,20,14,7,30.31,30.23,30.16,10,10,10,13,4,17,0.00,0,,337
2012-3-4,81,64,47,26,19,13,30,20,9,30.18,30.07,29.96,10,10,10,10,2,15,0.00,0,,337
2012-3-5,85,69,52,28,23,17,35,22,8,30.06,29.96,29.88,10,10,10,10,3,15,0.00,5,,105
2012-3-6,86,70,53,29,21,12,35,21,7,29.87,29.70,29.53,10,10,10,26,11,35,0.00,3,,134
2012-3-7,69,59,49,30,15,8,32,22,12,30.02,29.85,29.57,10,10,10,25,13,30,0.00,2,,270
2012-3-8,72,59,45,27,22,19,40,28,16,30.23,30.15,30.03,10,10,10,13,5,18,0.00,1,,252
2012-3-9,77,64,51,27,22,16,38,25,12,30.25,30.14,30.02,10,10,10,18,7,23,0.00,2,,108
2012-3-10,73,64,54,28,25,23,35,26,17,30.06,29.99,29.92,10,10,10,16,8,20,0.00,2,,111
2012-3-11,80,66,51,27,24,19,41,26,11,30.02,29.94,29.87,10,10,10,13,6,15,0.00,3,,111
2012-3-12,83,68,52,24,16,3,32,19,5,30.02,29.93,29.86,10,10,9,12,5,15,0.00,0,,110
2012-3-13,85,69,52,20,11,1,26,15,4,29.99,29.92,29.86,10,10,4,12,6,17,0.00,1,,113
2012-3-14,82,67,52,22,14,9,24,15,6,30.03,29.97,29.92,10,10,10,10,5,15,0.00,1,,76
2012-3-15,85,70,54,21,17,10,26,16,6,30.04,29.96,29.88,10,10,10,10,4,16,0.00,0,,105
2012-3-16,87,72,56,27,20,17,24,16,8,29.94,29.85,29.75,10,10,10,9,4,15,0.00,1,,104
2012-3-17,81,70,58,43,29,18,44,29,14,29.75,29.68,29.61,10,10,8,25,13,33,0.00,6,,152
2012-3-18,64,53,42,47,40,35,93,69,44,29.89,29.77,29.58,10,9,5,41,12,59,0.25,7,Rain-Thunderstorm,227
2012-3-19,58,52,45,38,30,25,71,51,30,29.99,29.89,29.83,10,10,10,18,7,22,T,5,,248
2012-3-20,66,54,42,36,29,24,76,49,22,30.12,30.04,29.99,10,10,10,16,4,23,0.00,0,,243
2012-3-21,75,62,48,36,32,25,61,40,18,30.07,29.98,29.87,10,10,10,14,5,21,0.00,1,,98
2012-3-22,84,69,53,40,35,30,59,37,15,29.92,29.86,29.78,10,10,10,10,5,16,0.00,0,,111
2012-3-23,87,73,58,40,34,27,47,30,12,29.97,29.90,29.84,10,10,10,12,6,22,0.00,0,,106
2012-3-24,88,74,59,37,31,24,42,27,11,29.93,29.86,29.79,10,10,10,13,5,17,0.00,4,,122
2012-3-25,85,73,60,40,34,25,42,27,11,29.85,29.80,29.74,10,10,10,23,8,30,0.00,6,,157
2012-3-26,74,66,57,44,38,29,57,38,19,30.03,29.95,29.87,10,10,10,16,4,21,0.00,1,,295
2012-3-27,83,69,55,38,34,28,51,33,15,30.03,29.93,29.85,10,10,10,13,5,18,0.00,0,,182
2012-3-28,86,72,58,35,28,18,43,26,9,29.97,29.89,29.81,10,10,10,14,5,20,0.00,1,,83
2012-3-29,86,73,60,32,28,20,35,22,9,29.94,29.87,29.81,10,10,10,12,5,23,0.00,3,,109
2012-3-30,89,75,61,36,31,27,34,23,11,29.92,29.85,29.79,10,10,10,10,4,16,0.00,3,,106
2012-3-31,94,79,63,37,32,25,34,22,10,29.89,29.80,29.70,10,10,10,21,8,26,0.00,1,,140
