CDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2013-6-1,88,82,75,75,74,73,91,77,57,29.99,29.96,29.93,10,10,10,14,8,20,0.00,4,,158
2013-6-2,82,76,71,75,72,66,94,83,69,30.02,29.96,29.88,10,9,2,24,6,33,0.55,6,Rain-Thunderstorm,110
2013-6-3,89,81,73,74,72,66,93,74,46,29.94,29.90,29.84,10,10,9,14,2,,0.00,4,,289
2013-6-4,90,82,75,76,74,71,87,76,57,29.94,29.91,29.87,10,10,6,15,4,18,0.08,4,Rain-Thunderstorm,114
2013-6-5,89,83,77,75,73,71,87,73,55,29.92,29.88,29.82,10,10,8,13,6,21,0.00,4,Rain,119
2013-6-6,90,82,73,74,71,66,90,77,57,29.86,29.82,29.75,10,9,2,23,5,29,0.24,6,Rain-Thunderstorm,202
2013-6-7,86,78,71,71,69,67,94,74,47,29.91,29.85,29.80,10,10,7,12,5,,0.00,5,,278
2013-6-8,88,80,73,73,71,66,91,72,55,29.99,29.94,29.89,10,10,7,14,5,17,0.00,6,Thunderstorm,170
2013-6-9,88,82,75,74,72,68,91,80,52,29.99,29.96,29.91,10,10,10,15,7,,0.08,6,Rain-Thunderstorm,165
2013-6-10,89,82,75,76,74,70,94,81,53,30.04,30.00,29.96,10,9,0,22,6,41,0.59,7,Fog-Rain-Thunderstorm,192
2013-6-11,91,84,78,76,74,70,90,75,55,30.11,30.06,30.03,10,8,5,12,5,,0.00,4,Fog,182
2013-6-12,91,83,75,75,73,69,91,71,48,30.12,30.07,30.03,10,10,7,9,3,,0.00,2,,206
2013-6-13,91,83,75,77,73,70,94,72,46,30.09,30.00,29.91,10,10,8,8,4,,0.00,2,,289
2013-6-14,95,87,79,77,74,69,90,68,44,29.96,29.92,29.86,10,10,10,17,8,16,0.00,5,,327
2013-6-15,91,86,80,77,72,67,82,67,52,30.01,29.97,29.94,10,9,2,12,7,25,0.39,5,Rain,108
2013-6-16,91,84,78,77,75,72,90,77,55,30.06,30.02,29.98,10,10,3,15,5,,0.20,5,Rain-Thunderstorm,227
2013-6-17,91,84,77,76,73,70,88,72,50,30.04,30.00,29.94,10,10,2,18,7,31,0.16,4,Rain-Thunderstorm,220
2013-6-18,91,83,75,73,70,64,85,64,35,30.03,29.98,29.91,10,10,10,14,9,20,0.00,3,,232
2013-6-19,87,81,75,75,72,69,87,73,54,30.05,30.01,29.96,10,10,10,10,5,16,0.00,6,,306
2013-6-20,90,82,73,75,71,68,88,75,59,30.14,30.08,30.03,10,10,2,17,3,28,0.16,5,Rain-Thunderstorm,233
2013-6-21,91,82,73,73,71,67,91,67,42,30.13,30.09,30.06,10,10,10,13,4,22,0.00,3,Thunderstorm,58
2013-6-22,89,82,75,74,72,69,85,71,55,30.11,30.06,30.01,10,10,8,16,3,45,0.00,5,Rain,104
2013-6-23,91,82,73,74,72,70,87,73,52,30.09,30.05,30.02,10,10,5,15,3,22,0.03,4,Rain-Thunderstorm,149
2013-6-24,91,83,75,76,72,68,85,71,40,30.15,30.10,30.06,10,10,6,16,6,16,0.02,5,Rain-Thunderstorm,170
2013-6-25,91,84,78,76,73,69,87,69,47,30.12,30.07,30.02,10,10,10,12,5,,0.00,5,Thunderstorm,157
2013-6-26,91,84,77,77,74,72,84,71,53,30.07,30.02,29.98,10,10,10,16,4,22,0.00,4,Thunderstorm,168
2013-6-27,95,86,77,77,75,73,87,70,51,30.04,29.99,29.93,10,10,9,9,6,,0.00,4,,260
2013-6-28,95,88,80,77,75,72,88,68,43,29.96,29.89,29.80,10,10,10,13,8,20,0.00,4,,261
2013-6-29,88,80,72,77,74,68,100,82,57,29.87,29.80,29.72,10,8,0,26,8,41,1.81,7,Fog-Rain-Thunderstorm,273
2013-6-30,93,83,73,74,66,57,90,58,27,29.82,29.77,29.73,10,10,9,17,4,22,0.00,4,,309
