MDT,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2010-6-1,84,66,48,45,37,24,71,42,12,29.93,29.73,29.64,10,10,10,22,9,26,0.00,5,,360
2010-6-2,79,65,50,48,44,39,86,56,25,30.01,29.80,29.74,10,10,10,20,9,24,0.00,6,,206
2010-6-3,84,69,53,44,42,38,57,39,21,29.75,29.69,29.62,10,10,10,18,10,23,0.00,5,,216
2010-6-4,93,73,53,45,42,39,71,44,16,29.93,29.66,29.58,10,10,10,18,8,22,0.00,6,,224
2010-6-5,85,70,54,54,49,41,72,50,28,30.13,29.80,29.61,10,10,10,20,9,25,0.00,6,Thunderstorm,116
2010-6-6,92,74,55,60,54,50,93,59,25,30.21,29.91,29.75,10,10,10,22,9,30,T,4,Thunderstorm,209
2010-6-7,94,76,58,62,57,48,93,60,26,30.08,29.83,29.55,10,7,0,24,10,35,0.00,6,,2
2010-6-8,80,69,57,56,51,46,93,62,30,30.05,29.90,29.74,10,9,6,21,9,29,0.00,6,,49
2010-6-9,86,70,54,60,56,52,86,62,37,30.10,29.80,29.61,10,10,10,22,9,30,0.00,5,,177
2010-6-10,82,70,58,61,56,48,93,65,36,29.78,29.63,29.52,10,10,6,28,9,37,0.01,5,Thunderstorm,29
2010-6-11,77,63,49,57,53,47,100,68,36,30.05,29.86,29.58,10,7,1,29,13,35,0.69,7,Rain-Hail-Thunderstorm-Tornado,360
2010-6-12,52,50,47,52,47,46,100,92,83,30.24,30.15,29.93,10,4,0,22,11,28,0.65,8,Rain-Thunderstorm,356
2010-6-13,57,53,48,48,47,46,100,89,77,30.21,30.11,30.04,10,6,0,17,10,21,0.24,7,Rain,6
2010-6-14,67,57,47,48,45,43,93,69,45,30.18,30.03,29.89,10,10,10,20,7,32,0.00,6,,104
2010-6-15,79,65,50,52,41,32,83,52,21,29.97,29.88,29.80,10,10,10,17,11,22,0.00,1,,184
2010-6-16,89,72,55,54,45,28,86,50,14,29.81,29.66,29.49,10,10,10,26,11,36,0.00,1,,204
2010-6-17,86,69,52,50,38,23,64,38,11,29.86,29.68,29.50,10,10,10,22,8,29,0.00,0,,47
2010-6-18,86,67,47,55,47,41,86,54,22,29.90,29.81,29.74,10,10,10,26,11,33,T,2,Rain,109
2010-6-19,87,71,55,59,54,45,93,60,26,30.16,29.88,29.75,10,10,10,25,8,32,0.00,4,,133
2010-6-20,80,68,55,63,60,53,93,72,51,30.11,29.93,29.78,10,7,0,18,7,28,0.00,6,Fog,65
2010-6-21,89,73,56,64,58,40,100,59,18,30.11,29.95,29.67,10,6,0,36,10,46,0.00,6,Fog-Thunderstorm,128
2010-6-22,91,73,54,58,46,26,89,50,10,29.94,29.82,29.74,10,10,10,26,9,37,0.00,2,,80
2010-6-23,80,64,47,46,43,40,80,53,26,30.17,30.11,29.99,10,10,10,17,9,31,0.00,1,,91
2010-6-24,95,74,55,52,39,22,70,35,8,30.12,29.93,29.79,10,10,10,22,13,30,0.00,1,,178
2010-6-25,99,81,63,51,36,20,58,32,6,30.05,29.79,29.69,10,10,10,33,12,45,T,3,Rain,235
2010-6-26,90,74,57,56,45,35,78,47,15,30.04,29.80,29.68,10,10,7,32,11,46,0.01,6,Rain-Thunderstorm,269
2010-6-27,83,69,54,54,49,46,93,61,28,30.08,29.91,29.82,10,10,9,22,6,28,T,4,Thunderstorm,196
2010-6-28,91,73,54,48,42,32,72,43,14,29.94,29.90,29.85,10,10,9,15,8,22,0.00,2,,134
2010-6-29,93,77,60,48,41,36,64,40,15,30.01,29.95,29.88,10,10,10,23,11,33,0.00,3,,190
2010-6-30,92,79,65,40,35,30,40,27,13,29.94,29.89,29.81,10,10,10,29,19,35,0.00,1,,174
