CST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-2-1,60,49,38,49,39,34,89,65,40,30.20,30.11,30.02,10,10,9,12,5,15,0.00,4,,311
2012-2-2,65,49,33,37,33,28,89,58,26,30.33,30.28,30.20,10,10,10,10,3,20,0.00,4,,147
2012-2-3,55,46,37,45,39,33,93,70,46,30.34,30.24,30.15,10,7,2,21,11,25,1.05,7,Rain-Thunderstorm,96
2012-2-4,48,46,43,45,44,40,93,90,86,30.14,30.07,30.02,10,4,1,26,9,32,0.23,8,Rain,54
2012-2-5,49,42,35,40,36,29,92,73,53,30.33,30.26,30.15,10,6,2,15,7,18,0.04,6,Rain,3
2012-2-6,49,40,30,34,31,28,100,75,50,30.33,30.28,30.22,10,4,0,15,5,17,T,3,Fog,273
2012-2-7,50,40,29,35,30,27,89,70,50,30.37,30.30,30.22,10,6,1,16,5,18,0.09,7,Rain-Snow,335
2012-2-8,35,34,32,32,28,25,96,80,64,30.48,30.42,30.35,10,8,1,12,7,16,0.04,8,Snow,334
2012-2-9,40,35,29,29,24,20,75,62,48,30.42,30.32,30.19,10,10,10,10,5,18,0.00,7,,228
2012-2-10,42,33,23,37,27,12,85,74,62,30.31,30.10,29.98,10,7,2,25,13,33,0.04,8,Rain-Snow,275
2012-2-11,29,23,16,18,9,1,77,54,31,30.60,30.47,30.30,10,7,1,24,15,31,0.01,4,Snow,329
2012-2-12,38,27,16,15,5,1,60,41,21,30.62,30.51,30.32,10,10,10,17,8,22,0.00,1,,296
2012-2-13,35,32,28,29,24,7,92,63,33,30.30,30.03,29.87,10,5,0,22,10,26,0.13,8,Fog-Snow,170
2012-2-14,40,36,32,34,31,28,96,83,70,30.06,29.94,29.84,10,9,6,13,6,15,T,7,Snow,229
2012-2-15,47,41,34,45,40,31,93,86,79,30.08,30.01,29.90,10,6,2,23,7,26,0.16,8,Rain,153
2012-2-16,49,41,33,45,38,29,92,77,61,30.27,30.14,29.96,10,6,3,16,7,18,0.14,6,Rain,290
2012-2-17,58,44,29,32,27,22,92,60,28,30.26,30.18,30.09,10,10,7,17,4,22,0.00,3,,188
2012-2-18,46,41,35,33,27,25,70,58,45,30.23,30.16,30.11,10,10,10,17,9,21,0.00,6,,21
2012-2-19,43,36,28,25,22,18,72,54,36,30.21,30.17,30.13,10,10,10,14,7,18,0.00,4,,44
2012-2-20,51,38,24,31,23,19,81,55,29,30.27,30.12,29.83,10,10,7,26,12,33,0.03,4,Rain,140
2012-2-21,55,48,41,38,32,24,71,53,35,29.90,29.82,29.69,10,10,10,25,13,31,0.02,5,Rain,234
2012-2-22,64,52,39,32,27,23,50,38,25,29.80,29.58,29.48,10,10,10,25,10,32,0.00,5,,245
2012-2-23,69,56,43,46,40,30,83,64,44,29.52,29.40,29.25,10,10,10,30,11,40,0.03,6,Rain,102
2012-2-24,50,43,36,30,25,19,64,52,39,30.17,29.91,29.55,10,10,9,36,19,47,T,6,Rain,288
2012-2-25,43,36,28,23,15,11,64,47,29,30.37,30.29,30.16,10,10,10,29,11,38,T,1,,285
2012-2-26,65,48,31,28,21,15,54,37,19,30.27,30.15,30.03,10,10,10,28,13,44,0.00,1,,171
2012-2-27,53,46,39,30,23,16,64,45,26,30.47,30.39,30.17,10,10,10,17,8,21,0.00,4,,341
2012-2-28,62,48,34,56,33,21,75,58,40,30.43,30.11,29.69,10,10,9,24,12,33,T,6,Rain,126
2012-2-29,68,58,47,59,39,19,84,50,16,29.85,29.69,29.58,10,9,3,47,22,58,0.02,3,Rain-Thunderstorm,239
