MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2009-10-1,90,78,65,23,13,2,14,9,4,29.99,29.90,29.85,10,10,10,14,5,20,0.00,0,,249
2009-10-2,91,77,62,27,16,8,25,15,5,29.93,29.83,29.73,10,10,10,14,6,20,0.00,3,,250
2009-10-3,89,80,70,59,43,18,44,27,9,29.77,29.67,29.56,10,10,10,15,7,20,0.00,4,,172
2009-10-4,92,82,71,62,50,31,68,42,16,29.66,29.59,29.51,10,10,10,23,11,28,0.00,3,,193
2009-10-5,82,74,65,47,31,18,41,26,11,29.80,29.75,29.64,10,10,10,20,7,24,0.00,3,,265
2009-10-6,87,73,59,34,26,20,32,22,11,29.82,29.75,29.68,10,10,10,17,4,20,0.00,4,,259
2009-10-7,80,74,67,48,38,23,38,27,15,29.81,29.76,29.71,10,10,10,16,6,22,T,4,Rain,292
2009-10-8,82,72,62,45,32,21,52,32,11,29.98,29.89,29.80,10,10,10,14,4,20,0.00,1,,144
2009-10-9,86,73,60,35,29,21,32,21,10,30.04,29.94,29.85,10,10,10,12,5,15,0.00,2,,107
2009-10-10,88,76,64,34,29,24,29,20,10,29.86,29.77,29.68,10,10,10,10,4,14,0.00,6,,110
2009-10-11,89,76,63,48,37,26,36,27,17,29.78,29.72,29.67,10,10,10,17,7,22,0.00,3,,136
2009-10-12,89,78,67,55,50,44,55,39,22,29.78,29.71,29.60,10,10,10,24,9,29,0.00,5,,196
2009-10-13,84,75,66,53,46,39,53,38,22,29.93,29.85,29.76,10,10,10,15,4,20,0.00,5,,143
2009-10-14,88,76,64,48,45,39,48,33,18,30.03,29.95,29.89,10,10,10,13,5,18,0.00,1,,245
2009-10-15,93,80,66,50,46,43,48,34,20,29.98,29.90,29.82,10,10,10,10,2,16,0.00,0,,142
2009-10-16,100,83,66,49,42,34,49,30,10,29.91,29.82,29.74,10,10,10,10,4,13,0.00,0,,152
2009-10-17,102,87,72,47,39,34,35,23,10,29.89,29.82,29.75,10,10,10,12,3,17,0.00,1,,96
2009-10-18,100,87,74,49,42,37,38,25,12,29.93,29.83,29.75,10,10,10,16,5,22,0.00,3,,132
2009-10-19,95,83,71,49,44,36,38,26,14,29.86,29.76,29.66,10,10,10,14,6,20,0.00,2,,85
2009-10-20,83,76,69,42,36,28,36,26,16,29.73,29.68,29.63,10,10,10,23,11,28,0.00,1,,257
2009-10-21,84,73,62,40,36,32,43,31,18,29.82,29.75,29.71,10,10,10,20,4,25,0.00,1,,258
2009-10-22,85,73,61,41,34,27,43,28,12,29.88,29.81,29.75,10,10,10,14,5,22,0.00,2,,118
2009-10-23,89,75,61,36,31,26,36,24,11,29.94,29.86,29.83,10,10,10,13,4,17,0.00,1,,126
2009-10-24,88,74,60,37,31,24,37,24,10,29.92,29.80,29.72,10,10,10,10,5,17,0.00,2,,109
2009-10-25,89,76,63,35,27,10,34,22,9,29.88,29.78,29.72,10,10,10,14,5,17,0.00,3,,109
2009-10-26,84,72,59,24,10,3,23,14,5,30.05,29.93,29.83,10,10,10,18,5,24,0.00,2,,210
2009-10-27,85,71,56,32,19,6,25,16,6,29.82,29.54,29.32,10,10,7,28,13,36,0.00,5,,86
2009-10-28,64,58,51,24,15,5,35,23,10,29.77,29.61,29.45,10,10,10,29,13,33,0.00,3,,280
2009-10-29,67,56,45,28,20,12,49,31,13,29.96,29.89,29.77,10,10,10,16,5,22,0.00,1,,214
2009-10-30,69,58,46,26,18,12,37,25,12,30.14,30.07,29.97,10,10,10,9,2,12,0.00,3,,113
2009-10-31,83,67,50,35,27,22,38,26,14,30.06,29.98,29.88,10,10,10,9,3,17,0.00,0,,307
