MST,Max TemperatureF,Mean TemperatureF,Min TemperatureF,Max Dew PointF,MeanDew PointF,Min DewpointF,Max Humidity, Mean Humidity, Min Humidity, Max Sea Level PressureIn, Mean Sea Level PressureIn, Min Sea Level PressureIn, Max VisibilityMiles, Mean VisibilityMiles, Min VisibilityMiles, Max Wind SpeedMPH, Mean Wind SpeedMPH, Max Gust SpeedMPH,PrecipitationIn, CloudCover, Events, WindDirDegrees
2012-7-1,109,97,85,44,34,26,23,15,6,29.72,29.64,29.57,10,10,10,16,7,22,0.00,4,,262
2012-7-2,106,97,87,56,46,34,26,19,12,29.74,29.67,29.61,10,10,10,18,9,28,T,4,Rain,279
2012-7-3,100,93,86,61,57,53,37,30,22,29.81,29.74,29.67,10,10,10,22,12,32,T,4,,284
2012-7-4,91,83,74,70,67,59,82,58,34,29.89,29.83,29.75,10,10,8,17,8,22,0.14,7,Rain,190
2012-7-5,99,88,77,70,63,55,76,51,25,29.91,29.83,29.73,10,10,10,16,6,22,0.00,3,,248
2012-7-6,104,95,85,61,45,32,36,23,9,29.88,29.80,29.73,10,10,10,21,9,26,0.00,3,,278
2012-7-7,109,98,86,40,35,32,18,13,7,29.84,29.77,29.70,10,10,10,21,8,26,0.00,4,,262
2012-7-8,110,99,88,59,48,32,36,23,9,29.86,29.79,29.71,10,10,10,18,8,22,0.00,4,,166
2012-7-9,113,103,92,58,48,36,31,20,8,29.83,29.74,29.64,10,10,10,17,7,23,0.00,4,,232
2012-7-10,112,102,91,59,52,44,27,20,12,29.79,29.69,29.60,10,10,10,24,8,31,0.00,5,,128
2012-7-11,111,101,90,63,59,54,36,26,16,29.87,29.74,29.61,10,8,2,24,8,33,T,6,Rain-Thunderstorm,138
2012-7-12,105,92,79,72,66,60,65,45,25,29.90,29.79,29.63,10,9,2,37,8,47,0.24,7,Rain-Thunderstorm,280
2012-7-13,95,86,77,70,66,62,65,51,36,29.97,29.85,29.78,10,10,10,23,7,30,0.17,7,Rain-Thunderstorm,151
2012-7-14,97,87,76,72,69,66,67,53,39,29.90,29.86,29.81,10,10,1,31,6,36,0.18,6,Rain-Thunderstorm,136
2012-7-15,100,88,76,72,66,62,76,54,31,29.88,29.81,29.72,10,8,1,23,7,33,0.04,5,Rain-Thunderstorm,126
2012-7-16,103,91,78,67,58,45,67,44,20,29.83,29.76,29.68,10,10,10,16,8,22,0.00,3,,167
2012-7-17,103,93,82,53,47,37,34,24,13,29.86,29.79,29.73,10,10,10,17,7,24,0.00,3,,184
2012-7-18,106,94,82,43,38,34,23,16,9,29.86,29.79,29.71,10,10,10,17,7,24,0.00,2,,265
2012-7-19,107,97,87,52,47,41,24,18,11,29.85,29.80,29.75,10,10,10,20,8,23,0.00,5,,262
2012-7-20,109,98,86,62,54,50,35,25,14,29.88,29.81,29.73,10,10,10,25,7,31,T,5,,125
2012-7-21,108,96,83,70,63,56,55,37,18,29.90,29.84,29.71,10,9,1,39,8,51,T,5,Rain-Thunderstorm,104
2012-7-22,105,94,83,69,64,59,63,44,25,29.89,29.84,29.78,10,9,2,23,8,30,0.00,6,,144
2012-7-23,106,96,85,67,63,59,51,37,23,29.88,29.81,29.73,10,9,1,20,7,24,0.00,5,,177
2012-7-24,104,94,83,65,62,59,51,38,25,29.87,29.81,29.74,10,10,10,28,11,32,0.00,5,,95
2012-7-25,106,96,86,65,56,47,48,32,15,29.87,29.79,29.70,10,10,10,16,7,24,0.00,4,,176
2012-7-26,107,97,87,51,50,46,28,22,15,29.83,29.76,29.70,10,10,10,20,7,32,0.00,3,,264
2012-7-27,109,99,89,56,48,42,32,22,11,29.82,29.75,29.67,10,10,10,15,6,21,0.00,5,,271
2012-7-28,101,89,77,73,62,54,85,51,17,29.95,29.84,29.75,10,10,6,32,9,40,0.16,7,Rain,140
2012-7-29,104,91,78,73,68,60,79,53,27,29.93,29.86,29.73,10,10,2,35,5,45,0.03,6,Rain-Thunderstorm,122
2012-7-30,100,90,80,72,67,61,74,52,29,29.92,29.87,29.79,10,10,10,21,9,24,T,5,,171
2012-7-31,104,94,83,70,65,58,64,44,24,29.95,29.88,29.80,10,10,10,26,7,33,T,4,Rain,212
